Speed(TAS), Altitude
 157.985630,    0.000000
 158.746655,  328.083990
 159.513057,  656.167979
 160.284886,  984.251969
 161.062193, 1312.335958
 161.845029, 1640.419948
 162.633445, 1968.503937
 163.427495, 2296.587927
 164.227232, 2624.671916
 165.032709, 2952.755906
 165.843982, 3280.839895
 166.661104, 3608.923885
 167.484132, 3937.007874
 168.313122, 4265.091864
 169.148131, 4593.175853
 169.989217, 4921.259843
 170.836438, 5249.343832
 171.689854, 5577.427822
 172.549524, 5905.511811
 173.415509, 6233.595801
 174.287871, 6561.679790
 175.166670, 6889.763780
 176.051971, 7217.847769
 176.943836, 7545.931759
 177.842329, 7874.015748
 178.747517, 8202.099738
 179.659465, 8530.183727
 180.578239, 8858.267717
 181.503907, 9186.351706
 182.436537, 9514.435696
 183.376199, 9842.519685
 184.322963, 10170.603675
 185.276899, 10498.687664
 186.238080, 10826.771654
 187.206578, 11154.855643
 188.182466, 11482.939633
 189.165820, 11811.023622
 190.156714, 12139.107612
 191.155225, 12467.191601
 192.161431, 12795.275591
 193.175410, 13123.359580
 194.197240, 13451.443570
 195.227003, 13779.527559
 196.264781, 14107.611549
 197.310654, 14435.695538
 198.364707, 14763.779528
 199.427024, 15091.863517
 200.497692, 15419.947507
 201.576796, 15748.031496
 202.664424, 16076.115486
 203.760666, 16404.199475
 204.865612, 16732.283465
 205.979353, 17060.367454
 207.101981, 17388.451444
 208.233591, 17716.535433
 209.374276, 18044.619423
 210.524134, 18372.703412
 211.683263, 18700.787402
 212.851759, 19028.871391
 214.029725, 19356.955381
 215.217260, 19685.039370
 216.414469, 20013.123360
 217.621455, 20341.207349
 218.838323, 20669.291339
 220.065181, 20997.375328
 221.302137, 21325.459318
 222.549301, 21653.543307
 223.806784, 21981.627297
 225.074698, 22309.711286
 226.353160, 22637.795276
 227.642283, 22965.879265
 228.942187, 23293.963255
 230.252990, 23622.047244
 231.574812, 23950.131234
 232.907777, 24278.215223
 234.252009, 24606.299213
 235.607632, 24934.383202
 236.974776, 25262.467192
 238.353569, 25590.551181
 239.744143, 25918.635171
 241.146631, 26246.719160
 242.561167, 26574.803150
 243.987889, 26902.887139
 245.426934, 27230.971129
 246.878445, 27559.055118
 248.342564, 27887.139108
 249.819435, 28215.223097
 251.309206, 28543.307087
 252.812025, 28871.391076
 254.328043, 29199.475066
 255.857414, 29527.559055
 257.400293, 29855.643045
 258.956838, 30183.727034
 260.527209, 30511.811024
 262.111568, 30839.895013
 263.710081, 31167.979003
 265.322913, 31496.062992
 266.950236, 31824.146982
 268.592220, 32152.230971
 270.249041, 32480.314961
 271.920876, 32808.398950
 273.607905, 33136.482940
 275.310310, 33464.566929
 277.028277, 33792.650919
 278.761994, 34120.734908
 280.511651, 34448.818898
 282.277443, 34776.902887
 284.059566, 35104.986877
 285.858221, 35433.070866
 293.877684, 35761.154856
 302.206275, 36089.238845
 311.214058, 36417.322835
 320.971559, 36745.406824
 332.067474, 37073.490814
 344.659967, 37401.574803
 361.105489, 37729.658793
 408.207198, 38057.742782
 429.316349, 37729.658793
 437.331961, 37401.574803
 444.226942, 37073.490814
 450.161447, 36745.406824
 453.757541, 36417.322835
 457.184727, 36089.238845
 460.353712, 35761.154856
 463.051983, 35433.070866
 465.794002, 35104.986877
 468.404918, 34776.902887
 470.531976, 34448.818898
 472.344401, 34120.734908
 474.014237, 33792.650919
 475.716305, 33464.566929
 477.450300, 33136.482940
 479.037372, 32808.398950
 480.654427, 32480.314961
 482.121293, 32152.230971
 483.616251, 31824.146982
 485.139036, 31496.062992
 486.507514, 31167.979003
 487.536931, 30839.895013
 488.589498, 30511.811024
 489.664995, 30183.727034
 490.394253, 29855.643045
 491.143442, 29527.559055
 491.726612, 29199.475066
 492.328061, 28871.391076
 492.760585, 28543.307087
 493.397433, 28215.223097
 493.863757, 27887.139108
 494.346423, 27559.055118
 494.655745, 27230.971129
 495.170004, 26902.887139
 495.509379, 26574.803150
 495.863255, 26246.719160
 496.231490, 25918.635171
 496.613946, 25590.551181
 496.817295, 25262.467192
 497.033390, 24934.383202
 496.873326, 24606.299213
 496.528392, 24278.215223
 496.387863, 23950.131234
 496.061075, 23622.047244
 495.742919, 23293.963255
 495.433301, 22965.879265
 495.132130, 22637.795276
 494.839313, 22309.711286
 494.355682, 21981.627297
 493.879078, 21653.543307
 493.409423, 21325.459318
 492.946635, 20997.375328
 492.490639, 20669.291339
 491.839429, 20341.207349
 491.396223, 20013.123360
 490.756533, 19685.039370
 490.122220, 19356.955381
 489.493219, 19028.871391
 488.869464, 18700.787402
 488.250891, 18372.703412
 487.431622, 18044.619423
 486.822680, 17716.535433
 486.218736, 17388.451444
 485.412280, 17060.367454
 484.817611, 16732.283465
 484.227762, 16404.199475
 483.433614, 16076.115486
 482.852698, 15748.031496
 482.066306, 15419.947507
 481.494105, 15091.863517
 480.926445, 14763.779528
 480.151563, 14435.695538
 479.592297, 14107.611549
 479.037413, 13779.527559
 478.486856, 13451.443570
 477.940576, 13123.359580
 477.184219, 12795.275591
 476.645825, 12467.191601
 475.896232, 12139.107612
 475.149696, 11811.023622
 474.406177, 11482.939633
 473.665630, 11154.855643
 472.928015, 10826.771654
 472.193289, 10498.687664
 471.461413, 10170.603675
 470.732346, 9842.519685
 469.786696, 9514.435696
 468.842786, 9186.351706
 467.900583, 8858.267717
 467.180883, 8530.183727
 466.242484, 8202.099738
 465.527499, 7874.015748
 464.592768, 7545.931759
 463.882357, 7217.847769
 462.951161, 6889.763780
 462.245187, 6561.679790
 461.541620, 6233.595801
 460.615726, 5905.511811
 459.916394, 5577.427822
 459.219369, 5249.343832
 458.524617, 4921.259843
 457.832105, 4593.175853
 456.914734, 4265.091864
 456.226136, 3937.007874
 455.539683, 3608.923885
 454.855344, 3280.839895
 454.173087, 2952.755906
 453.492882, 2624.671916
 452.814698, 2296.587927
 452.138506, 1968.503937
 451.464276, 1640.419948
 450.791979, 1312.335958
 450.121586,  984.251969
 449.453069,  656.167979
 448.553809,  328.083990
 447.888508,    0.000000
