V/VsTO, Thrust - Yawing Moment
   0.310052, 19774.422639
   0.313345, 20196.689436
   0.316638, 20623.417310
   0.319931, 21054.606261
   0.323224, 21490.256290
   0.326517, 21930.367396
   0.329810, 22374.939580
   0.333102, 22823.972841
   0.336395, 23277.467179
   0.339688, 23735.422595
   0.342981, 24197.839088
   0.346274, 24664.716658
   0.349567, 25136.055306
   0.352860, 25611.855031
   0.356153, 26092.115833
   0.359446, 26576.837713
   0.362739, 27066.020670
   0.366032, 27559.664705
   0.369325, 28057.769817
   0.372618, 28560.336006
   0.375911, 29067.363272
   0.379204, 29578.851616
   0.382497, 30094.801038
   0.385790, 30615.211536
   0.389083, 31140.083112
   0.392376, 31669.415765
   0.395669, 32203.209496
   0.398962, 32741.464304
   0.402255, 33284.180190
   0.405548, 33831.357152
   0.408841, 34382.995193
   0.412134, 34939.094310
   0.415427, 35499.654505
   0.418720, 36064.675777
   0.422013, 36634.158127
   0.425305, 37208.101553
   0.428598, 37786.506058
   0.431891, 38369.371639
   0.435184, 38956.698298
   0.438477, 39548.486035
   0.441770, 40144.734848
   0.445063, 40745.444739
   0.448356, 41350.615708
   0.451649, 41960.247753
   0.454942, 42574.340877
   0.458235, 43192.895077
   0.461528, 43815.910355
   0.464821, 44443.386710
   0.468114, 45075.324143
   0.471407, 45711.722652
   0.474700, 46352.582240
   0.477993, 46997.902904
   0.481286, 47647.684646
   0.484579, 48301.927465
   0.487872, 48960.631362
   0.491165, 49623.796336
   0.494458, 50291.422388
   0.497751, 50963.509516
   0.501044, 51640.057722
   0.504337, 52321.067006
   0.507630, 53006.537367
   0.510923, 53696.468805
   0.514216, 54390.861320
   0.517509, 55089.714913
   0.520801, 55793.029583
   0.524094, 56500.805331
   0.527387, 57213.042156
   0.530680, 57929.740058
   0.533973, 58650.899038
   0.537266, 59376.519095
   0.540559, 60106.600229
   0.543852, 60841.142441
   0.547145, 61580.145730
   0.550438, 62323.610096
   0.553731, 63071.535540
   0.557024, 63823.922061
   0.560317, 64580.769660
   0.563610, 65342.078336
   0.566903, 66107.848089
   0.570196, 66878.078919
   0.573489, 67652.770827
   0.576782, 68431.923813
   0.580075, 69215.537875
   0.583368, 70003.613015
   0.586661, 70796.149233
   0.589954, 71593.146527
   0.593247, 72394.604899
   0.596540, 73200.524349
   0.599833, 74010.904876
   0.603126, 74825.746480
   0.606419, 75645.049161
   0.609712, 76468.812920
   0.613004, 77297.037756
   0.616297, 78129.723670
   0.619590, 78966.870661
   0.622883, 79808.478729
   0.626176, 80654.547875
   0.629469, 81505.078098
   0.632762, 82360.069398
   0.636055, 83219.521776
   0.639348, 84083.435231
   0.642641, 84951.809763
   0.645934, 85824.645373
   0.649227, 86701.942060
   0.652520, 87583.699824
   0.655813, 88469.918666
   0.659106, 89360.598585
   0.662399, 90255.739582
   0.665692, 91155.341656
   0.668985, 92059.404807
   0.672278, 92967.929036
   0.675571, 93880.914342
   0.678864, 94798.360725
   0.682157, 95720.268186
   0.685450, 96646.636724
   0.688743, 97577.466339
   0.692036, 98512.757032
   0.695329, 99452.508802
   0.698622, 100396.721649
   0.701915, 101345.395574
   0.705208, 102298.530576
   0.708500, 103256.126656
   0.711793, 104218.183813
   0.715086, 105184.702047
   0.718379, 106155.681358
   0.721672, 107131.121747
   0.724965, 108111.023214
   0.728258, 109095.385757
   0.731551, 110084.209378
   0.734844, 111077.494077
   0.738137, 112075.239852
   0.741430, 113077.446706
