Ground distance, Load Factor
   0.000000,    0.000000
   6.087701,    0.002319
  24.231001,    0.009140
  54.248970,    0.020258
  95.959182,    0.035469
 149.177878,    0.054571
 213.720117,    0.077362
 289.399935,    0.103644
 376.030524,    0.133221
 473.424389,    0.165899
 581.393488,    0.201488
 699.749443,    0.239801
 828.303762,    0.280655
 966.868134,    0.323872
1115.254802,    0.369280
1273.276817,    0.416712
1440.748392,    0.466006
1617.484919,    0.517007
1803.303043,    0.569561
1892.083060,    0.594300
2090.868905,    0.844909
2220.079878,    1.009233
2346.802302,    1.174293
2454.703744,    1.216384
2675.528204,    1.278910
2900.445616,    1.314420
2953.176401,    1.320183
3176.770087,    1.335633
3404.083343,    1.122430
3631.394627,    1.041376
3858.704235,    1.014609
4086.012619,    1.006681
4313.320484,    1.004125
4540.629240,    1.004281
4767.938186,    1.003045
4995.247348,    1.003173
5222.556800,    1.003295
5449.866603,    1.003411
5677.176808,    1.003523
5680.656626,    1.003504
5817.281455,    0.999996
6044.591313,    0.998630
6271.901335,    0.998596
6499.211719,    0.997196
6726.522471,    0.997153
6953.833673,    0.997660
7181.145351,    0.998416
7408.457537,    0.998371
7635.770210,    0.998325
7726.940060,    0.997766
7954.251833,    0.918723
8181.561860,    0.896186
8408.870884,    0.891065
8636.180088,    0.890151
8863.491049,    0.969003
9090.803922,    0.989871
9318.118054,    0.995907
9545.433063,    0.998254
9772.748710,    0.998597
10000.064836,    0.998946
10227.381224,    0.999296
10454.697769,    0.998348
10682.014856,    0.998698
10909.332307,    0.999048
11136.649887,    0.999398
11363.967797,    0.998454
11591.286182,    0.998802
11818.604827,    0.999152
12045.923634,    0.998214
12273.242850,    0.998560
12500.562550,    0.998908
12727.882564,    0.999258
12955.202763,    0.998322
13182.523399,    0.998667
13409.844383,    0.999015
13637.165592,    0.999363
13864.487124,    0.998430
14091.809159,    0.998775
14319.131507,    0.999122
14546.454068,    0.999469
14773.776923,    0.998538
15001.100305,    0.998884
15228.424036,    0.999230
15455.747955,    0.998304
15683.072375,    0.998647
15910.397200,    0.998992
16137.722248,    0.999337
16365.047578,    0.998414
16592.373419,    0.998756
16819.699578,    0.999101
17047.025895,    0.999444
17274.352579,    0.998524
17501.679744,    0.998866
17729.007180,    0.999210
17956.334800,    0.998295
18183.662962,    0.998636
18410.991587,    0.998979
18638.320449,    0.999322
18865.649516,    0.998409
19092.979162,    0.998750
19320.309176,    0.999091
19547.639133,    0.998183
19774.969440,    0.998519
20002.300117,    0.998858
20229.630921,    0.999198
20456.961798,    0.998291
20684.293009,    0.998627
20911.624495,    0.998966
21138.956097,    0.999306
21366.287858,    0.998402
21593.620021,    0.998738
21820.952425,    0.999078
22048.284978,    0.999417
22275.617419,    0.997257
22502.949805,    0.997555
22730.281683,    0.997853
22957.613778,    0.996915
23184.946263,    0.997213
23412.279013,    0.997515
23639.611937,    0.997818
23866.945099,    0.996892
24094.278695,    0.997196
24321.612586,    0.997504
24548.946654,    0.997813
24776.280954,    0.996898
25003.615746,    0.997208
25230.950892,    0.997521
25458.286243,    0.997836
25685.621818,    0.996932
25912.957854,    0.997247
26140.294237,    0.997566
26246.886462,    0.997146
