Speed(CAS), Altitude
 172.647123,    0.000000
 172.647126,  328.083990
 172.647126,  656.167979
 172.647126,  984.251969
 172.647126, 1312.335958
 172.647126, 1640.419948
 172.647126, 1968.503937
 172.647126, 2296.587927
 172.647126, 2624.671916
 172.647126, 2952.755906
 172.647126, 3280.839895
 172.647126, 3608.923885
 172.647126, 3937.007874
 172.647126, 4265.091864
 172.647126, 4593.175853
 172.647126, 4921.259843
 172.647126, 5249.343832
 172.647126, 5577.427822
 172.647126, 5905.511811
 172.647126, 6233.595801
 172.647126, 6561.679790
 172.647126, 6889.763780
 172.647126, 7217.847769
 172.647126, 7545.931759
 172.647126, 7874.015748
 172.647126, 8202.099738
 172.647126, 8530.183727
 172.647126, 8858.267717
 172.647126, 9186.351706
 172.647126, 9514.435696
 172.647126, 9842.519685
 172.647126, 10170.603675
 172.647126, 10498.687664
 172.647126, 10826.771654
 172.647126, 11154.855643
 172.647126, 11482.939633
 172.647126, 11811.023622
 172.647126, 12139.107612
 172.647126, 12467.191601
 172.647126, 12795.275591
 172.647126, 13123.359580
 172.647126, 13451.443570
 172.647126, 13779.527559
 172.647126, 14107.611549
 172.647126, 14435.695538
 172.647126, 14763.779528
 172.647126, 15091.863517
 172.647126, 15419.947507
 172.647126, 15748.031496
 172.647126, 16076.115486
 172.647126, 16404.199475
 172.647126, 16732.283465
 172.647126, 17060.367454
 172.647126, 17388.451444
 172.647126, 17716.535433
 172.647126, 18044.619423
 172.647126, 18372.703412
 172.647126, 18700.787402
 172.647126, 19028.871391
 172.647126, 19356.955381
 172.647126, 19685.039370
 172.647126, 20013.123360
 172.647126, 20341.207349
 172.647126, 20669.291339
 172.647126, 20997.375328
 172.647126, 21325.459318
 172.647126, 21653.543307
 172.647126, 21981.627297
 172.647126, 22309.711286
 172.647126, 22637.795276
 172.647126, 22965.879265
 172.647126, 23293.963255
 172.647126, 23622.047244
 172.647126, 23950.131234
 172.647126, 24278.215223
 172.647126, 24606.299213
