Ground Distance, 
   0.000000,   50.000000
 827.854228,    6.613998
 855.918496,    5.225123
 883.982763,    3.999977
 912.047030,    2.938435
 940.111298,    2.040390
 968.175565,    1.305750
 996.239832,    0.734441
1024.304099,    0.326404
1052.368367,    0.081599
1080.432634,    0.000000
1082.832036,    0.000000
1106.800277,    0.000000
1270.110435,    0.000000
1302.510253,    0.000000
1334.823214,    0.000000
1367.049552,    0.000000
1399.189498,    0.000000
1400.473302,    0.000000
1403.040497,    0.000000
1404.067221,    0.000000
1404.503194,    0.000000
1405.375092,    0.000000
1405.447329,    0.000000
1405.509101,    0.000000
1405.543006,    0.000000
1405.560146,    0.000000
1405.566797,    0.000000
1405.570893,    0.000000
1405.573567,    0.000000
1405.574361,    0.000000
1405.575173,    0.000000
1405.583292,    0.000000
1405.664479,    0.000000
1406.476231,    0.000000
1414.581379,    0.000000
1494.351293,    0.000000
1592.710502,    0.000000
1683.605589,    0.000000
1766.011091,    0.000000
1840.093214,    0.000000
1906.164398,    0.000000
1964.609302,    0.000000
1985.793746,    0.000000
1999.124324,    0.000000
2012.663321,    0.000000
2025.131301,    0.000000
2036.256996,    0.000000
2056.652454,    0.000000
2069.402173,    0.000000
2075.083503,    0.000000
2080.534093,    0.000000
2116.221658,    0.000000
2124.200113,    0.000000
2134.140209,    0.000000
2136.894178,    0.000000
2139.706209,    0.000000
2165.193827,    0.000000
2187.781639,    0.000000
2191.763119,    0.000000
2195.989727,    0.000000
2196.731233,    0.000000
2197.066946,    0.000000
2197.446910,    0.000000
2201.037210,    0.000000
2212.265813,    0.000000
2214.081235,    0.000000
2214.773309,    0.000000
2215.230538,    0.000000
2215.521706,    0.000000
2215.693408,    0.000000
2215.706242,    0.000000
2215.713613,    0.000000
2215.715475,    0.000000
2215.716013,    0.000000
2215.716082,    0.000000
