Speed (TAS), Efficiency
  84.234132,   13.477324
  85.480631,   13.541038
  86.727129,   13.746086
  87.973627,   13.960546
  89.220126,   14.159701
  90.466624,   14.341382
  91.713122,   14.516951
  92.959621,   14.676729
  94.206119,   14.840350
  95.452617,   14.975218
  96.699116,   15.114381
  97.945614,   15.240177
  99.192112,   15.350677
 100.438611,   15.464219
 101.685109,   15.557508
 102.931608,   15.639612
 104.178106,   15.723604
 105.424604,   15.793421
 106.671103,   15.844413
 107.917601,   15.896341
 109.164099,   15.949219
 110.410598,   15.973187
 111.657096,   15.991693
 112.903594,   16.010449
 114.150093,   16.029459
 115.396591,   16.024283
 116.643089,   16.009315
 117.889588,   15.994215
 119.136086,   15.978984
 120.382584,   15.963621
 121.629083,   15.918048
 122.875581,   15.870458
 124.122079,   15.822671
 125.368578,   15.774693
 126.615076,   15.726530
 127.861574,   15.668544
 129.108073,   15.591071
 130.354571,   15.513619
 131.601069,   15.436201
 132.847568,   15.358825
 134.094066,   15.281502
 135.340565,   15.204243
 136.587063,   15.111780
 137.833561,   15.009599
 139.080060,   14.907881
 140.326558,   14.806634
 141.573056,   14.705869
 142.819555,   14.605593
 144.066053,   14.505814
 145.312551,   14.406540
 146.559050,   14.300903
 147.805548,   14.181920
 149.052046,   14.063918
 150.298545,   13.946896
 151.545043,   13.830856
 152.791541,   13.715795
 154.038040,   13.601714
 155.284538,   13.488611
 156.531036,   13.376485
 157.777535,   13.265333
 159.024033,   13.155153
 160.270531,   13.032996
 161.517030,   12.909107
 162.763528,   12.786618
 164.010027,   12.665516
 165.256525,   12.545789
 166.503023,   12.427423
 167.749522,   12.310405
 168.996020,   12.194722
 170.242518,   12.080360
 171.489017,   11.967306
 172.735515,   11.855547
 173.982013,   11.745068
 175.228512,   11.635858
 176.475010,   11.527901
 177.721508,   11.412296
 178.968007,   11.296058
 180.214505,   11.181377
 181.461003,   11.068228
 182.707502,   10.956590
 183.954000,   10.846440
 185.200498,   10.737756
 186.446997,   10.630516
 187.693495,   10.524699
 188.939993,   10.420284
 190.186492,   10.317249
 191.432990,   10.215574
 192.679488,   10.115239
 193.925987,   10.016223
 195.172485,    9.918507
 196.418984,    9.822071
 197.665482,    9.726896
 198.911980,    9.632963
 200.158479,    9.540253
 201.404977,    9.448748
 202.651475,    9.352934
 203.897974,    9.257481
 205.144472,    9.163390
 206.390970,    9.070636
 207.637469,    8.979196
