Mach, Climb Angle
   0.263619,    0.771526
   0.267421,    0.755403
   0.271223,    0.783540
   0.275024,    0.812652
   0.278826,    0.835456
   0.282628,    0.852289
   0.286430,    0.867146
   0.290232,    0.876652
   0.294034,    0.886233
   0.297835,    0.888786
   0.301637,    0.892269
   0.305439,    0.891814
   0.309241,    0.887329
   0.313043,    0.884747
   0.316844,    0.876976
   0.320646,    0.866321
   0.324448,    0.856659
   0.328250,    0.844288
   0.332052,    0.827483
   0.335854,    0.810815
   0.339655,    0.795385
   0.343457,    0.773533
   0.347259,    0.750440
   0.351061,    0.727662
   0.354863,    0.705630
   0.358665,    0.678198
   0.362466,    0.648578
   0.366268,    0.619385
   0.370070,    0.590389
   0.373872,    0.561357
   0.377674,    0.525522
   0.381476,    0.489571
   0.385277,    0.453510
   0.389079,    0.417340
   0.392881,    0.381127
   0.396683,    0.342641
   0.400485,    0.299466
   0.404287,    0.256115
   0.408088,    0.212553
   0.411890,    0.168808
   0.415692,    0.124887
   0.419494,    0.080776
   0.423296,    0.032614
   0.427098,   -0.018302
   0.430899,   -0.069453
   0.434701,   -0.120868
   0.438503,   -0.172537
   0.442305,   -0.224440
   0.446107,   -0.276578
   0.449909,   -0.328990
   0.453710,   -0.383562
   0.457512,   -0.442371
   0.461314,   -0.501476
   0.465116,   -0.560884
   0.468918,   -0.620578
   0.472719,   -0.680557
   0.476521,   -0.740837
   0.480323,   -0.801407
   0.484125,   -0.862262
   0.487927,   -0.923405
   0.491729,   -0.984843
   0.495530,   -1.050929
   0.499332,   -1.118386
   0.503134,   -1.186171
   0.506936,   -1.254285
   0.510738,   -1.322728
   0.514540,   -1.391499
   0.518341,   -1.460591
   0.522143,   -1.530011
   0.525945,   -1.599761
   0.529747,   -1.669834
   0.533549,   -1.740223
   0.537351,   -1.810942
   0.541152,   -1.881991
   0.544954,   -1.953349
   0.548756,   -2.028939
   0.552558,   -2.105848
   0.556360,   -2.183118
   0.560162,   -2.260719
   0.563963,   -2.338685
   0.567765,   -2.417017
   0.571567,   -2.495692
   0.575369,   -2.574707
   0.579171,   -2.654090
   0.582973,   -2.733838
   0.586774,   -2.813903
   0.590576,   -2.894327
   0.594378,   -2.975119
   0.598180,   -3.056260
   0.601982,   -3.137719
   0.605784,   -3.219546
   0.609585,   -3.301741
   0.613387,   -3.384255
   0.617189,   -3.467109
   0.620991,   -3.550333
   0.624793,   -3.637528
   0.628595,   -3.725693
   0.632396,   -3.814255
   0.636198,   -3.903215
   0.640000,   -3.992531
