CLh_e, CDh_e
  -0.564549,    0.006463
  -0.538732,    0.006369
  -0.513555,    0.006295
  -0.489061,    0.006233
  -0.465278,    0.006192
  -0.442186,    0.006185
  -0.419717,    0.006248
  -0.397926,    0.006327
  -0.376841,    0.006436
  -0.354585,    0.006552
  -0.334567,    0.006755
  -0.315226,    0.007008
  -0.296559,    0.007277
  -0.278593,    0.007562
  -0.261330,    0.007956
  -0.244777,    0.008448
  -0.228909,    0.008955
  -0.213703,    0.010001
  -0.199185,    0.014131
