CLh_e, CDh_e
  -0.564214,    0.006469
  -0.539113,    0.006375
  -0.514999,    0.006297
  -0.491815,    0.006245
  -0.469633,    0.006229
  -0.448439,    0.006317
  -0.428206,    0.006421
  -0.408882,    0.006556
  -0.388728,    0.006755
  -0.370990,    0.007056
  -0.354219,    0.007376
  -0.338409,    0.007761
  -0.323589,    0.008334
  -0.309728,    0.008927
  -0.296779,    0.010676
  -0.284756,    0.015482
