CLh_e, CDh_e
  -0.564459,    0.006470
  -0.539427,    0.006375
  -0.515382,    0.006298
  -0.492267,    0.006246
  -0.470155,    0.006232
  -0.449030,    0.006320
  -0.428865,    0.006425
  -0.409609,    0.006560
  -0.389523,    0.006763
  -0.371853,    0.007064
  -0.355149,    0.007385
  -0.339405,    0.007776
  -0.324652,    0.008350
  -0.310856,    0.008945
  -0.297973,    0.010751
  -0.286015,    0.015482
