CLh_e, CDh_e
  -0.588165,    0.006538
  -0.566564,    0.006453
  -0.545777,    0.006385
  -0.525758,    0.006377
  -0.506568,    0.006445
  -0.488196,    0.006549
  -0.470620,    0.006669
  -0.453799,    0.006916
  -0.435996,    0.007199
  -0.420434,    0.007520
  -0.405677,    0.008003
  -0.391719,    0.008579
  -0.378587,    0.009529
  -0.366253,    0.014257
  -0.354681,    0.015401
