CLh_e, CDh_e
  -0.563616,    0.006460
  -0.540556,    0.006375
  -0.518261,    0.006309
  -0.496777,    0.006256
  -0.476135,    0.006223
  -0.456305,    0.006267
  -0.437204,    0.006351
  -0.418895,    0.006450
  -0.401408,    0.006579
  -0.382871,    0.006782
  -0.366671,    0.007056
  -0.351248,    0.007347
  -0.336597,    0.007658
  -0.322746,    0.008170
  -0.309697,    0.008699
  -0.297455,    0.009579
  -0.285988,    0.013921
  -0.275266,    0.015535
