Ground distance, Altitude
   0.000000,    0.000000
   1.552581,    0.000000
   6.194861,    0.000000
  13.903565,    0.000000
  24.655307,    0.000000
  38.426598,    0.000000
  55.193855,    0.000000
  74.933397,    0.000000
  97.621461,    0.000000
 123.234202,    0.000000
 151.747692,    0.000000
 183.137943,    0.000000
 217.380894,    0.000000
 254.452420,    0.000000
 294.328359,    0.000000
 336.984478,    0.000000
 382.396512,    0.000000
 430.540166,    0.000000
 481.391088,    0.000000
 534.924921,    0.000000
 591.117286,    0.000000
 649.943770,    0.000000
 711.379973,    0.000000
 775.401505,    0.000000
 841.983979,    0.000000
 911.103042,    0.000000
 982.734388,    0.000000
1056.853758,    0.000000
1133.436948,    0.000000
1212.459821,    0.000000
1293.898341,    0.000000
1377.728538,    0.000000
1463.926518,    0.000000
1552.468476,    0.000000
1643.330693,    0.000000
1736.489524,    0.000000
1824.877900,    0.000000
1922.398242,    0.000000
2022.163745,    0.000000
2124.169540,    0.000000
2146.505219,    0.000000
2251.214168,    0.249868
2277.025392,    0.453662
2384.355505,    2.262269
2493.521616,    5.880142
2604.117497,   11.436943
2715.797728,   18.946238
2828.343401,   28.366554
2897.164309,   35.000000
3010.793420,   47.318615
3124.948951,   61.289417
3239.539057,   76.770588
3354.486084,   93.603159
3469.726689,  111.614508
3585.211081,  130.621396
3700.902640,  150.432484
3816.778873,  170.851175
3932.831073,  191.677800
4036.368932,  210.411584
4152.770657,  231.497591
4269.363497,  252.634195
4386.144112,  273.841443
4503.107868,  295.138893
4620.248881,  316.545445
4737.560092,  338.079165
4855.033332,  359.757132
4972.659414,  381.595282
5090.428220,  403.608273
5208.328801,  425.809360
5326.349480,  448.210279
5444.477965,  470.821160
5562.701457,  493.650436
5681.006772,  516.704791
5693.922465,  519.234687
5812.302261,  542.544195
5930.732217,  566.086075
6049.195670,  589.860108
6167.676171,  613.863850
6175.383949,  615.433238
6293.867422,  639.656772
6412.350536,  663.998130
6530.833386,  688.393756
6649.316003,  712.809891
6767.798534,  737.227675
6886.280761,  761.639587
7004.762672,  786.039947
7123.244640,  810.423107
7241.726770,  834.788437
7360.208915,  859.136504
7478.691277,  883.466030
7597.173677,  907.778186
7715.656284,  932.071975
7834.138936,  956.348381
7952.621793,  980.606505
7969.202651,  984.000000
8087.685130, 1008.115091
8206.167027, 1031.576652
8324.648379, 1054.019242
8443.129259, 1075.256777
8561.609802, 1095.203460
8680.090152, 1113.821735
8798.570695, 1131.093898
8917.051601, 1147.015625
9035.532939, 1161.727234
9154.014848, 1175.748143
9272.497252, 1189.417166
9390.980040, 1202.897938
9509.463161, 1216.275371
9627.946546, 1229.594916
9746.430148, 1242.880640
9864.913934, 1256.145290
9983.397806, 1269.396327
10101.881955, 1282.635491
10220.365981, 1295.867987
10338.850100, 1309.092012
10457.334544, 1322.307072
10575.818741, 1335.517991
10694.302859, 1348.722196
10812.787305, 1361.916847
10931.271706, 1375.106231
11049.755856, 1388.290661
11168.240075, 1401.467023
11286.724652, 1414.634175
11405.209010, 1427.797215
11523.693258, 1440.953947
11642.177798, 1454.101331
11760.662391, 1467.242701
11879.146716, 1480.379526
11997.631064, 1493.508698
12116.115786, 1506.628389
12234.600336, 1519.743775
12353.084739, 1532.853269
12471.569376, 1545.953792
12590.054175, 1559.047349
12708.538688, 1572.136769
12827.023177, 1585.218959
12945.508023, 1598.291636
13063.992724, 1611.359804
13182.477225, 1624.422495
13300.961881, 1637.476631
13419.446806, 1650.522683
13537.931452, 1663.564803
13656.416033, 1676.600115
13774.900953, 1689.625912
13893.385806, 1702.646687
14011.870430, 1715.662409
14130.355152, 1728.670003
14248.840194, 1741.668917
14367.324977, 1754.663958
14485.809652, 1767.652618
14604.294627, 1780.631905
14722.779657, 1793.605240
14841.264443, 1806.573958
14959.749283, 1819.534986
15078.234472, 1832.487002
15196.719435, 1845.435101
15315.204247, 1858.377260
15433.689293, 1871.310432
15552.174532, 1884.236474
15670.659516, 1897.158328
15789.144512, 1910.072943
15907.629880, 1922.978252
16026.115097, 1935.879312
16144.600138, 1948.774890
16263.085359, 1961.661943
16381.570840, 1974.541224
16500.056051, 1987.416634
16618.541216, 2000.285267
16737.026737, 2013.144427
16855.512219, 2025.998531
16973.997490, 2038.847618
17092.482868, 2051.688644
17210.968577, 2064.521019
17329.454035, 2077.349537
17447.939384, 2090.171741
17566.425025, 2102.984643
17684.910741, 2115.791429
17803.396211, 2128.593659
17921.881723, 2141.388292
18040.367594, 2154.173764
18158.853268, 2166.955164
18277.338788, 2179.730718
18395.824532, 2192.497406
18514.310481, 2205.256824
18632.796168, 2218.012123
18751.281849, 2230.760301
18869.767897, 2243.499087
18988.253826, 2256.233376
19106.739570, 2268.962299
19225.225473, 2281.682842
19343.711697, 2294.395073
19462.197687, 2307.103376
19580.683636, 2319.805054
19699.169939, 2332.497381
19817.656225, 2345.184599
19936.142302, 2357.866956
20054.628479, 2370.541440
20173.115008, 2383.207196
20291.601312, 2395.869110
20410.087511, 2408.524904
20528.573995, 2421.171607
20647.060575, 2433.812165
20765.546906, 2446.448365
20884.033264, 2459.077196
21002.519990, 2471.696846
21121.006547, 2484.312358
21239.492948, 2496.922255
21357.979552, 2509.523552
21476.466406, 2522.117305
21594.953007, 2534.707113
21713.439590, 2547.290071
21831.926540, 2559.863720
21950.413412, 2572.432718
22068.900094, 2584.996625
22187.386912, 2597.552457
22305.874048, 2610.100014
22424.360939, 2622.643819
22542.847750, 2635.181299
22661.334883, 2647.709560
22779.822090, 2660.232020
22898.309085, 2672.749925
23016.796161, 2685.260295
23135.283594, 2697.761934
23253.770813, 2710.259811
23372.257897, 2722.751906
23490.745218, 2735.235259
23609.232758, 2747.711492
23727.720061, 2760.183685
23846.207380, 2772.648889
23964.695087, 2785.104808
24083.182644, 2797.556205
24201.669954, 2810.002356
24320.157357, 2822.440295
24438.645078, 2834.869416
24557.132497, 2847.294428
24675.619769, 2859.712956
24794.107315, 2872.122074
24912.594911, 2884.524740
25031.082206, 2896.922662
25149.569505, 2909.312874
25268.057150, 2921.693712
25386.544547, 2934.070161
25505.031740, 2946.440631
25623.519116, 2958.802177
25742.006707, 2971.155892
25860.493984, 2983.505286
25978.981212, 2995.847487
26097.468828, 3008.179578
26215.957088, 3020.498796
26246.719160, 3023.695412
