Ground distance, Altitude
   0.000000,    0.000000
   6.194905,    0.000000
  24.655653,    0.000000
  55.195012,    0.000000
  97.624172,    0.000000
 151.752927,    0.000000
 217.389834,    0.000000
 294.342389,    0.000000
 382.417203,    0.000000
 481.420189,    0.000000
 591.156710,    0.000000
 711.431786,    0.000000
 842.050386,    0.000000
 982.817726,    0.000000
1133.539670,    0.000000
1294.023010,    0.000000
1464.075793,    0.000000
1643.507320,    0.000000
1824.409304,    0.000000
2021.696916,    0.000000
2149.034841,    0.000000
2276.503659,    0.450664
2383.837296,    2.261390
2603.607095,   11.453907
2827.838413,   28.420037
2895.986184,   35.000000
3123.764987,   61.325036
3353.294246,   93.685357
3584.008104,  130.760441
3815.560393,  171.056311
4036.541841,  210.942444
4269.515434,  253.241187
4503.234678,  295.818439
4737.658365,  338.827278
4972.726505,  382.407766
5208.362818,  426.682018
5444.477738,  471.749996
5680.971788,  517.686202
5692.450013,  519.937201
5929.223795,  566.832338
6166.132993,  614.651557
6176.733942,  616.812397
6413.666558,  665.428397
6650.598104,  714.291394
6887.529135,  763.172376
7124.459735,  812.006971
7361.390807,  860.774540
7598.322359,  909.472645
7835.254335,  958.101152
7961.580644,  984.000000
8198.511518, 1031.443692
8435.440129, 1074.139406
8672.367197, 1110.641767
8909.294359, 1140.660878
9146.223414, 1165.318523
9383.154440, 1188.116075
9620.086700, 1210.395000
9857.019932, 1232.513041
10093.953735, 1254.572805
10330.887889, 1276.603146
10567.821964, 1298.610922
10804.756091, 1320.599921
11041.689557, 1342.570224
11278.623514, 1364.516792
11515.556616, 1386.447593
11752.490375, 1408.352555
11989.423266, 1430.243407
12226.356776, 1452.107732
12463.289526, 1473.958398
12700.222693, 1495.782991
12937.155361, 1517.592881
13174.088121, 1539.378599
13411.020688, 1561.147496
13647.952904, 1582.895359
13884.885406, 1604.622227
14121.817217, 1626.331647
14358.749669, 1648.016613
14595.681328, 1669.686688
14832.613647, 1691.331324
15069.545065, 1712.962694
15306.477049, 1734.567529
15543.408444, 1756.158315
15780.340178, 1777.724043
16017.271487, 1799.275001
16254.202698, 1820.803160
16491.133989, 1842.312655
16728.064810, 1863.802981
16964.996070, 1885.271310
17201.926523, 1906.723875
17438.857662, 1928.151266
17675.787991, 1949.564745
17912.718996, 1970.952296
18149.649266, 1992.326691
18386.579996, 2013.675567
18623.510164, 2035.010507
18860.440381, 2056.321497
19097.370537, 2077.614913
19334.300363, 2098.887828
19571.230562, 2120.139555
19808.160072, 2141.374453
20045.090229, 2162.585002
20282.019554, 2183.781212
20518.949561, 2204.951564
20755.878778, 2226.108603
20992.808524, 2247.239680
21229.737714, 2268.356833
21466.667139, 2289.449472
21703.596440, 2310.525734
21940.525596, 2331.580677
22177.454965, 2352.616390
22414.383703, 2373.634596
22651.313052, 2394.629155
22888.241598, 2415.609092
23125.170855, 2436.563553
23362.099330, 2457.504778
23599.028423, 2478.420022
23835.957002, 2499.321564
24072.885928, 2520.198660
24309.814593, 2541.060702
24546.743137, 2561.901132
24783.671988, 2582.722018
25020.600355, 2603.525216
25257.529326, 2624.305836
25494.457500, 2645.072015
25731.386409, 2665.812933
25968.314567, 2686.540736
26205.243350, 2707.242979
26246.719160, 2710.865701
