Mach, Rate of Climb
   0.233952,    3.025778
   0.235831,    3.071991
   0.237711,    3.119013
   0.239590,    3.166942
   0.241469,    3.216288
   0.243349,    3.266490
   0.245228,    3.317559
   0.247107,    3.335129
   0.248986,    3.349604
   0.250866,    3.364085
   0.252745,    3.378578
   0.254624,    3.393948
   0.256503,    3.409469
   0.258383,    3.425030
   0.260262,    3.440634
   0.262141,    3.456285
   0.264020,    3.471989
   0.265900,    3.487750
   0.267779,    3.504407
   0.269658,    3.521629
   0.271538,    3.538939
   0.273417,    3.556343
   0.275296,    3.573845
   0.277175,    3.591449
   0.279055,    3.609159
   0.280934,    3.627632
   0.282813,    3.647272
   0.284692,    3.667055
   0.286572,    3.686986
   0.288451,    3.675899
   0.290330,    3.658189
   0.292210,    3.639884
   0.294089,    3.621274
   0.295968,    3.603872
   0.297847,    3.585901
   0.299727,    3.567359
   0.301606,    3.548247
   0.303485,    3.528562
   0.305364,    3.508305
   0.307244,    3.487475
   0.309123,    3.468091
   0.311002,    3.448402
   0.312882,    3.428166
   0.314761,    3.407383
   0.316640,    3.386052
   0.318519,    3.364172
   0.320399,    3.341743
   0.322278,    3.320104
   0.324157,    3.298671
   0.326036,    3.276711
   0.327916,    3.254225
   0.329795,    3.231210
   0.331674,    3.207668
   0.333554,    3.183596
   0.335433,    3.159729
   0.337312,    3.136450
   0.339191,    3.112662
   0.341071,    3.088364
   0.342950,    3.063554
   0.344829,    3.038233
   0.346708,    3.012399
   0.348588,    2.986293
   0.350467,    2.961018
   0.352346,    2.935245
   0.354226,    2.908976
   0.356105,    2.882208
   0.357984,    2.854941
   0.359863,    2.827176
   0.361743,    2.798910
   0.363622,    2.738613
   0.365501,    2.673179
   0.367380,    2.606669
   0.369260,    2.539076
   0.371139,    2.470399
   0.373018,    2.400632
   0.374897,    2.329773
   0.376777,    2.258459
   0.378656,    2.186386
   0.380535,    2.113219
   0.382415,    2.038955
   0.384294,    1.963589
   0.386173,    1.887118
   0.388052,    1.809537
   0.389932,    1.731104
   0.391811,    1.651931
   0.393690,    1.571643
   0.395569,    1.490237
   0.397449,    1.407711
   0.399328,    1.324059
   0.401207,    1.239278
   0.403087,    1.153423
   0.404966,    1.066730
   0.406845,    0.978900
   0.408724,    0.889930
   0.410604,    0.799815
   0.412483,    0.708553
   0.414362,    0.616139
   0.416241,    0.522569
   0.418121,    0.428104
   0.420000,    0.332503
