Speed (TAS), Efficiency
  71.072218,   13.949141
  71.751344,   14.029661
  72.430471,   14.112121
  73.109598,   14.190260
  73.788724,   14.264294
  74.467851,   14.332617
  75.146978,   14.395711
  75.826105,   14.455128
  76.505231,   14.510074
  77.184358,   14.558699
  77.863485,   14.604295
  78.542611,   14.644868
  79.221738,   14.680171
  79.900865,   14.713292
  80.579991,   14.738825
  81.259118,   14.762478
  81.938245,   14.780439
  82.617372,   14.795126
  83.296498,   14.805376
  83.975625,   14.811709
  84.654752,   14.814171
  85.333878,   14.812859
  86.013005,   14.807522
  86.692132,   14.799361
  87.371258,   14.786269
  88.050385,   14.772130
  88.729512,   14.751387
  89.408639,   14.730543
  90.087765,   14.703956
  90.766892,   14.675608
  91.446019,   14.645150
  92.125145,   14.609513
  92.804272,   14.573787
  93.483399,   14.533537
  94.162526,   14.490801
  94.841652,   14.448009
  95.520779,   14.399557
  96.199906,   14.350093
  96.879032,   14.300620
  97.558159,   14.245622
  98.237286,   14.189860
  98.916412,   14.134151
  99.595539,   14.074290
 100.274666,   14.012708
 100.953793,   13.951250
 101.632919,   13.888200
 102.312046,   13.821305
 102.991173,   13.754613
 103.670299,   13.688127
 104.349426,   13.618324
 105.028553,   13.546927
 105.707680,   13.475819
 106.386806,   13.405003
 107.065933,   13.330816
 107.745060,   13.255618
 108.424186,   13.180796
 109.103313,   13.106352
 109.782440,   13.030031
 110.461566,   12.951723
 111.140693,   12.873876
 111.819820,   12.796491
 112.498947,   12.719567
 113.178073,   12.639365
 113.857200,   12.559151
 114.536327,   12.479477
 115.215453,   12.400344
 115.894580,   12.321748
 116.573707,   12.240400
 117.252834,   12.159045
 117.931960,   12.078302
 118.611087,   11.998166
 119.290214,   11.918636
 119.969340,   11.838557
 120.648467,   11.756747
 121.327594,   11.675608
 122.006720,   11.595134
 122.685847,   11.515323
 123.364974,   11.436169
 124.044101,   11.356920
 124.723227,   11.275970
 125.402354,   11.195734
 126.081481,   11.116204
 126.760607,   11.037376
 127.439734,   10.959244
 128.118861,   10.881801
 128.797987,   10.803748
 129.477114,   10.724972
 130.156241,   10.646931
 130.835368,   10.569619
 131.514494,   10.493027
 132.193621,   10.417150
 132.872748,   10.341979
 133.551874,   10.267509
 134.231001,   10.191635
 134.910128,   10.116249
 135.589255,   10.041598
 136.268381,    9.967674
 136.947508,    9.894469
 137.626635,    9.821976
 138.305761,    9.750187
