Mach, Climb Angle
   0.219141,    4.375349
   0.221170,    4.360717
   0.223198,    4.346543
   0.225227,    4.331027
   0.227256,    4.314274
   0.229285,    4.295512
   0.231314,    4.275578
   0.233343,    4.254643
   0.235372,    4.231956
   0.237401,    4.208105
   0.239430,    4.183511
   0.241458,    4.156904
   0.243487,    4.129684
   0.245516,    4.101177
   0.247545,    4.071493
   0.249574,    4.041077
   0.251603,    4.014498
   0.253632,    3.989006
   0.255661,    3.961744
   0.257689,    3.934333
   0.259718,    3.905139
   0.261747,    3.875809
   0.263776,    3.844880
   0.265805,    3.813635
   0.267834,    3.781175
   0.269863,    3.748022
   0.271892,    3.714245
   0.273920,    3.679192
   0.275949,    3.644135
   0.277978,    3.607383
   0.280007,    3.570424
   0.282036,    3.532840
   0.284065,    3.493996
   0.286094,    3.455120
   0.288123,    3.415113
   0.290152,    3.374358
   0.292180,    3.333559
   0.294209,    3.291439
   0.296238,    3.248771
   0.298267,    3.206046
   0.300296,    3.162897
   0.302325,    3.123501
   0.304354,    3.084036
   0.306383,    3.043874
   0.308411,    3.002571
   0.310440,    2.961189
   0.312469,    2.919727
   0.314498,    2.876753
   0.316527,    2.833465
   0.318556,    2.790087
   0.320585,    2.746453
   0.322614,    2.701276
   0.324643,    2.655998
   0.326671,    2.610619
   0.328700,    2.565062
   0.330729,    2.517905
   0.332758,    2.470639
   0.334787,    2.423261
   0.336816,    2.375774
   0.338845,    2.327152
   0.340874,    2.277904
   0.342902,    2.228535
   0.344931,    2.179048
   0.346960,    2.129441
   0.348989,    2.078357
   0.351018,    2.029632
   0.353047,    1.983383
   0.355076,    1.937004
   0.357105,    1.890497
   0.359134,    1.842821
   0.361162,    1.794604
   0.363191,    1.746250
   0.365220,    1.697759
   0.367249,    1.649132
   0.369278,    1.600331
   0.371307,    1.550028
   0.373336,    1.499581
   0.375365,    1.448990
   0.377393,    1.398253
   0.379422,    1.347372
   0.381451,    1.296347
   0.383480,    1.244172
   0.385509,    1.191497
   0.387538,    1.138671
   0.389567,    1.085693
   0.391596,    1.032563
   0.393625,    0.979280
   0.395653,    0.925846
   0.397682,    0.871269
   0.399711,    0.816220
   0.401740,    0.764506
   0.403769,    0.713212
   0.405798,    0.661759
   0.407827,    0.610148
   0.409856,    0.558377
   0.411884,    0.506448
   0.413913,    0.453183
   0.415942,    0.399674
   0.417971,    0.346000
   0.420000,    0.292161
