Time, CL
   0.000000,    2.185125
   0.500000,    1.872285
   1.000000,    1.872285
   1.500000,    1.872500
   2.000000,    1.872934
   2.500000,    1.873154
   3.000000,    1.873154
   3.500000,    1.873369
   4.000000,    1.873803
   4.500000,    1.874023
   5.000000,    1.874023
   5.500000,    1.874238
   6.000000,    1.874672
   6.500000,    1.874892
   7.000000,    1.874892
   7.500000,    1.875107
   8.000000,    1.875541
   8.500000,    1.875761
   9.000000,    1.875761
   9.500000,    1.875761
  10.000000,    1.875761
  10.500000,    1.875976
  11.000000,    1.876410
  11.500000,    1.876630
  12.000000,    1.876630
  12.500000,    1.876845
  13.000000,    1.877279
  13.500000,    1.877499
  14.000000,    1.877499
  14.500000,    1.877499
  15.000000,    1.877499
  15.500000,    1.877714
  16.000000,    1.878148
  16.500000,    1.878368
  17.000000,    1.878368
  17.500000,    1.878368
  18.000000,    1.878368
  18.500000,    1.878583
  19.000000,    1.879017
  19.500000,    1.879237
  20.000000,    1.879237
  20.500000,    1.879237
  21.000000,    1.879237
  21.500000,    1.879452
  22.000000,    1.879886
  22.500000,    1.880106
  23.000000,    1.880106
  23.500000,    1.880106
  24.000000,    1.880106
  24.500000,    1.880106
  25.000000,    1.880106
  25.500000,    1.880321
  26.000000,    1.880755
  26.500000,    1.880975
  27.000000,    1.880975
  27.500000,    1.880975
  28.000000,    1.880975
  28.500000,    1.880975
  29.000000,    1.880975
  29.500000,    1.881190
  30.000000,    1.881624
  30.500000,    1.881844
  31.000000,    1.881844
  31.500000,    1.881844
  32.000000,    1.881844
  32.500000,    1.881844
  33.000000,    1.881844
  33.500000,    1.881844
  34.000000,    1.881844
  34.500000,    1.881844
  35.000000,    1.881844
  35.500000,    1.881844
  36.000000,    1.881844
  36.500000,    1.882059
  37.000000,    1.882493
  37.500000,    1.882713
  38.000000,    1.882713
  38.500000,    1.882713
  39.000000,    1.882713
  39.500000,    1.882713
  40.000000,    1.882713
  40.500000,    1.882713
  41.000000,    1.882713
  41.500000,    1.882713
  42.000000,    1.882713
  42.500000,    1.882713
  43.000000,    1.882713
  43.500000,    1.882713
  44.000000,    1.882713
  44.500000,    1.882713
  45.000000,    1.882713
  45.500000,    1.882713
  46.000000,    1.882713
  46.500000,    1.882713
  47.000000,    1.882713
  47.500000,    1.882713
  48.000000,    1.882713
  48.500000,    1.882713
  49.000000,    1.882713
  49.500000,    1.882713
  50.000000,    1.882713
  50.500000,    1.882713
  51.000000,    1.882713
  51.500000,    1.882713
  52.000000,    1.882713
  52.500000,    1.882713
  53.000000,    1.882713
  53.500000,    1.882713
  54.000000,    1.882713
  54.500000,    1.882713
  55.000000,    1.882713
  55.500000,    1.882713
  56.000000,    1.882713
  56.500000,    1.882713
  57.000000,    1.882713
  57.500000,    1.882713
  58.000000,    1.882713
  58.500000,    1.882713
  59.000000,    1.882713
  59.500000,    1.882713
  60.000000,    1.882713
  60.500000,    1.882713
  61.000000,    1.882713
