Ground distance, CL
   0.000000,    1.240700
   2.246696,    1.240700
   5.061827,    1.240700
  11.428728,    1.240700
  18.810292,    1.240700
  29.700960,    1.240700
  41.594102,    1.240700
  56.953423,    1.240700
  73.302953,    1.240700
  93.075508,    1.240700
 113.825945,    1.240700
 137.956052,    1.240700
 163.051656,    1.240700
 191.483409,    1.240700
 220.868226,    1.240700
 253.545535,    1.240700
 287.163434,    1.240700
 324.030057,    1.240700
 361.824767,    1.240700
 402.824353,    1.240700
 444.739500,    1.240700
 489.815623,    1.240700
 535.794765,    1.240700
 584.890957,    1.240700
 634.877621,    1.240700
 687.937409,    1.240700
 741.875121,    1.240700
 798.844168,    1.240700
 856.679200,    1.240700
 917.507730,    1.240700
 979.191435,    1.240700
1043.831116,    1.240700
1109.315253,    1.240700
1177.717766,    1.240700
1246.953995,    1.240700
1319.070944,    1.240700
1392.010851,    1.240700
1467.793788,    1.240700
1544.388915,    1.240700
1623.789366,    1.240700
1703.991236,    1.240700
1786.961171,    1.240700
1870.721880,    1.240700
1957.215619,    1.240700
2044.490123,    1.240700
2134.463338,    1.240700
2225.207515,    1.240700
2318.616060,    1.240700
2412.785755,    1.240700
2509.585464,    1.240700
2607.136510,    1.240700
2707.283226,    1.240700
2808.171467,    1.240700
2911.621060,    1.240700
3015.802373,    1.240700
3122.510762,    1.240700
3229.941079,    1.240700
3314.646890,    1.240700
3425.725178,    1.290788
3538.317502,    1.363549
3652.120610,    1.454442
3767.656853,    1.558703
3884.579094,    1.673655
4003.192391,    1.780943
4123.158037,    1.882101
4176.465267,    1.927051
4298.991710,    2.032141
4384.041474,    2.105089
4507.960804,    2.105089
4632.827807,    2.105089
4758.100003,    2.105089
4812.213558,    2.105089
4938.050182,    2.105089
5063.908792,    2.105089
5080.650485,    2.105089
5206.521866,    1.677863
5332.392895,    1.582982
5458.263436,    1.545107
5584.133564,    1.534196
5710.003509,    1.531902
5740.836587,    1.531341
5866.706310,    1.530750
5992.575996,    1.530932
6118.445649,    1.531800
6244.315560,    1.532898
6370.185698,    1.534200
6496.056242,    1.535272
6621.927145,    1.536140
6747.798363,    1.537008
6873.669860,    1.537876
6999.541769,    1.538974
7125.414041,    1.540276
7251.286671,    1.541119
7377.159618,    1.541553
7503.032976,    1.542216
7628.906697,    1.543084
7754.780789,    1.545090
7833.077238,    1.546965
7958.952624,    1.547898
8084.827738,    1.548332
8210.702841,    1.548778
8336.577885,    1.549285
8462.453321,    1.550052
8588.329255,    1.551147
8714.205875,    1.552420
8840.082611,    1.553722
8965.959930,    1.554280
9091.837347,    1.554714
9217.715108,    1.555520
9343.592926,    1.556388
9469.471279,    1.557641
9595.349720,    1.558958
9721.228968,    1.559880
9847.108325,    1.560748
9972.988238,    1.561616
10098.868226,    1.562484
10143.342197,    1.563457
10269.222358,    1.378318
10395.064616,    1.240561
10520.796673,    1.240561
10646.434755,    1.240561
10771.850054,    1.240561
10897.167379,    1.240561
11022.252439,    1.240561
11147.270653,    1.240561
11272.096602,    1.240561
11396.870915,    1.518103
11521.645325,    1.600254
11646.420165,    1.623720
11771.195333,    1.631398
11895.970650,    1.634442
12020.746161,    1.636073
12145.521797,    1.636659
12270.297467,    1.637093
12395.073143,    1.637527
12519.848822,    1.637961
12644.624387,    1.638395
12769.399895,    1.638829
12894.175320,    1.639654
13018.950705,    1.639149
13143.726025,    1.639583
13268.501329,    1.640605
13393.276637,    1.640066
13518.051917,    1.640500
13642.827102,    1.640934
13767.602197,    1.641368
13892.377223,    1.642406
14017.152206,    1.641707
14141.927112,    1.642141
14266.702006,    1.643011
14391.476903,    1.642624
14516.251774,    1.643058
14641.026573,    1.643492
14765.801270,    1.643926
14890.575913,    1.644919
15015.350516,    1.644266
15140.125044,    1.644700
15264.899567,    1.645390
15389.674127,    1.645155
15514.448698,    1.645589
15639.223246,    1.646343
15763.997711,    1.645947
15888.772152,    1.646381
16013.546580,    1.646815
16138.320836,    1.647249
16263.095083,    1.647793
16387.869254,    1.647674
16512.643404,    1.648080
16637.417554,    1.648514
16762.191588,    1.648876
16886.965644,    1.648825
17011.739713,    1.649259
17136.513777,    1.649693
17261.287839,    1.650127
17386.061954,    1.650309
17510.836154,    1.650743
17635.610344,    1.651299
17760.384460,    1.651418
17885.158593,    1.651444
18009.932734,    1.651878
18134.706813,    1.652312
18259.480868,    1.652746
18384.254766,    1.652569
18509.028831,    1.653234
18633.802938,    1.653668
18758.577482,    1.653933
18883.352095,    1.654100
19008.126704,    1.654534
19132.901082,    1.654968
19257.675422,    1.655402
19382.449618,    1.656192
19507.223895,    1.655545
19631.998268,    1.655979
19756.772641,    1.656413
19881.547017,    1.656847
20006.321399,    1.657542
20131.095878,    1.657324
20255.870396,    1.657758
20380.644887,    1.658385
20505.419309,    1.658482
20630.193756,    1.658482
20754.968145,    1.659113
20879.742420,    1.659547
21004.516627,    1.660304
21129.290807,    1.660054
21254.065079,    1.660287
21378.839392,    1.661195
21503.613812,    1.662406
21628.388324,    1.661513
21753.162778,    1.661567
21877.937043,    1.662001
22002.711299,    1.662500
22127.485454,    1.662785
22252.259679,    1.662684
22377.033919,    1.663118
22501.808060,    1.663552
22626.582144,    1.663986
22751.356155,    1.664838
22876.130155,    1.664326
23000.904131,    1.664760
23125.678066,    1.665848
23250.451890,    1.665213
23375.225670,    1.665647
23499.999363,    1.666241
23624.773014,    1.666597
23749.546777,    1.666163
23874.320635,    1.666035
23999.094672,    1.666476
24123.868950,    1.667080
24248.643617,    1.667948
24373.418472,    1.668650
24498.193632,    1.669084
24622.968792,    1.670039
24747.743981,    1.669549
24872.519111,    1.669843
24997.294274,    1.669555
25122.069485,    1.669989
25246.844699,    1.670423
25371.619917,    1.670857
25496.395059,    1.670290
25621.169974,    1.671307
25745.944794,    1.671741
25870.719589,    1.672821
25995.494476,    1.672192
26120.269386,    1.672626
26245.044310,    1.673672
26246.719160,    1.673693
