Mach, Rate of Climb
   0.241058,    6.003211
   0.244280,    6.108938
   0.247501,    6.210276
   0.250723,    6.307696
   0.253945,    6.401946
   0.257166,    6.491877
   0.260388,    6.577538
   0.263610,    6.659003
   0.266831,    6.738611
   0.270053,    6.813723
   0.273274,    6.884378
   0.276496,    6.951129
   0.279718,    7.016118
   0.282939,    7.078602
   0.286161,    7.135701
   0.289383,    7.189345
   0.292604,    7.241267
   0.295826,    7.290390
   0.299048,    7.336051
   0.302269,    7.378945
   0.305491,    7.416371
   0.308712,    7.455465
   0.311934,    7.489471
   0.315156,    7.520808
   0.318377,    7.547824
   0.321599,    7.574393
   0.324821,    7.597774
   0.328042,    7.618273
   0.331264,    7.634183
   0.334486,    7.649602
   0.337707,    7.661025
   0.340929,    7.671357
   0.344150,    7.675936
   0.347372,    7.678601
   0.350594,    7.680747
   0.353815,    7.677635
   0.357037,    7.673173
   0.360259,    7.663935
   0.363480,    7.652878
   0.366702,    7.640758
   0.369924,    7.623247
   0.373145,    7.602362
   0.376367,    7.580799
   0.379588,    7.555473
   0.382810,    7.525782
   0.386032,    7.494348
   0.389253,    7.460859
   0.392475,    7.421447
   0.395697,    7.380158
   0.398918,    7.336987
   0.402140,    7.289947
   0.405362,    7.237944
   0.408583,    7.183993
   0.411805,    7.128014
   0.415026,    7.068728
   0.418248,    7.003313
   0.421470,    6.935990
   0.424691,    6.866489
   0.427913,    6.794801
   0.431135,    6.717324
   0.434356,    6.636010
   0.437578,    6.552367
   0.440800,    6.466386
   0.444021,    6.378060
   0.447243,    6.284585
   0.450464,    6.186233
   0.453686,    6.085392
   0.456908,    5.982054
   0.460129,    5.876456
   0.463351,    5.768465
   0.466573,    5.653085
   0.469794,    5.534229
   0.473016,    5.412807
   0.476237,    5.288878
   0.479459,    5.162275
   0.482681,    5.032987
   0.485902,    4.898968
   0.489124,    4.758660
   0.492346,    4.615525
   0.495567,    4.469553
   0.498789,    4.320732
   0.502011,    4.169055
   0.505232,    4.014509
   0.508454,    3.857083
   0.511675,    3.691624
   0.514897,    3.522538
   0.518119,    3.350356
   0.521340,    3.175139
   0.524562,    2.996876
   0.527784,    2.815518
   0.531005,    2.630853
   0.534227,    2.443105
   0.537449,    2.251070
   0.540670,    2.051389
   0.543892,    1.848138
   0.547113,    1.641576
   0.550335,    1.431763
   0.553557,    1.218688
   0.556778,    1.002037
   0.560000,    0.781816
