Mach, Rate of Climb
   0.271594,    4.822572
   0.274507,    4.904318
   0.277421,    4.982954
   0.280334,    5.060436
   0.283247,    5.135108
   0.286160,    5.206995
   0.289073,    5.276223
   0.291987,    5.342804
   0.294900,    5.407852
   0.297813,    5.470518
   0.300726,    5.530989
   0.303639,    5.587729
   0.306552,    5.642944
   0.309466,    5.697876
   0.312379,    5.748872
   0.315292,    5.797728
   0.318205,    5.844480
   0.321118,    5.888962
   0.324032,    5.933302
   0.326945,    5.973197
   0.329858,    6.012081
   0.332771,    6.047154
   0.335684,    6.082796
   0.338598,    6.115052
   0.341511,    6.146047
   0.344424,    6.173098
   0.347337,    6.199837
   0.350250,    6.223416
   0.353164,    6.246741
   0.356077,    6.265791
   0.358990,    6.283462
   0.361903,    6.299481
   0.364816,    6.312966
   0.367729,    6.326000
   0.370643,    6.334516
   0.373556,    6.341502
   0.376469,    6.348376
   0.379382,    6.350494
   0.382295,    6.351958
   0.385209,    6.352044
   0.388122,    6.347133
   0.391035,    6.342261
   0.393948,    6.336716
   0.396861,    6.325436
   0.399775,    6.313296
   0.402688,    6.300351
   0.405601,    6.283882
   0.408514,    6.264703
   0.411427,    6.244564
   0.414341,    6.223373
   0.417254,    6.196433
   0.420167,    6.168803
   0.423080,    6.140111
   0.425993,    6.109918
   0.428906,    6.074036
   0.431820,    6.037246
   0.434733,    5.999498
   0.437646,    5.960581
   0.440559,    5.916404
   0.443472,    5.870011
   0.446386,    5.822652
   0.449299,    5.774099
   0.452212,    5.723585
   0.455125,    5.667412
   0.458038,    5.609867
   0.460952,    5.551232
   0.463865,    5.491213
   0.466778,    5.429806
   0.469691,    5.361976
   0.472604,    5.292695
   0.475517,    5.222077
   0.478431,    5.149963
   0.481344,    5.076349
   0.484257,    4.999677
   0.487170,    4.918032
   0.490083,    4.834840
   0.492997,    4.750041
   0.495910,    4.663630
   0.498823,    4.575603
   0.501736,    4.485957
   0.504649,    4.389789
   0.507563,    4.291758
   0.510476,    4.192005
   0.513389,    4.090522
   0.516302,    3.987199
   0.519215,    3.882133
   0.522129,    3.775321
   0.525042,    3.662501
   0.527955,    3.547022
   0.530868,    3.429515
   0.533781,    3.310155
   0.536694,    3.188934
   0.539608,    3.065848
   0.542521,    2.940734
   0.545434,    2.813545
   0.548347,    2.680671
   0.551260,    2.544602
   0.554174,    2.406555
   0.557087,    2.266194
   0.560000,    2.123684
