Speed (CAS), Efficiency
 128.116059,   14.399407
 130.285533,   14.602159
 132.455006,   14.792653
 134.624480,   14.968658
 136.793953,   15.128948
 138.963427,   15.275405
 141.132900,   15.407679
 143.302374,   15.525567
 145.471847,   15.629014
 147.641321,   15.718121
 149.810794,   15.793136
 151.980268,   15.854459
 154.149741,   15.902630
 156.319215,   15.938320
 158.488688,   15.962326
 160.658162,   15.972560
 162.827636,   15.970167
 164.997109,   15.958163
 167.166583,   15.937093
 169.336056,   15.901335
 171.505530,   15.858726
 173.675003,   15.807078
 175.844477,   15.744453
 178.013950,   15.678052
 180.183424,   15.597877
 182.352897,   15.516010
 184.522371,   15.422420
 186.691844,   15.327715
 188.861318,   15.221816
 191.030791,   15.116172
 193.200265,   14.999987
 195.369738,   14.883382
 197.539212,   14.760922
 199.708686,   14.634533
 201.878159,   14.508565
 204.047633,   14.373583
 206.217106,   14.239686
 208.386580,   14.104330
 210.556053,   13.963295
 212.725527,   13.823635
 214.895000,   13.683290
 217.064474,   13.537882
 219.233947,   13.394116
 221.403421,   13.251988
 223.572894,   13.104542
 225.742368,   12.958191
 227.911841,   12.813705
 230.081315,   12.669691
 232.250789,   12.522103
 234.420262,   12.376575
 236.589736,   12.233085
 238.759209,   12.091218
 240.928683,   11.945775
 243.098156,   11.802520
 245.267630,   11.661422
 247.437103,   11.522448
 249.606577,   11.383478
 251.776050,   11.243625
 253.945524,   11.106001
 256.114997,   10.970567
 258.284471,   10.837286
 260.453944,   10.705703
 262.623418,   10.572345
 264.792891,   10.441204
 266.962365,   10.312237
 269.131839,   10.185402
 271.301312,   10.060661
 273.470786,    9.937972
 275.640259,    9.813880
 277.809733,    9.691819
 279.979206,    9.571834
 282.148680,    9.453885
 284.318153,    9.337930
 286.487627,    9.223929
 288.657100,    9.111842
 290.826574,    8.999373
 292.996047,    8.888318
 295.165521,    8.779175
 297.334994,    8.671904
 299.504468,    8.566466
 301.673941,    8.462821
 303.843415,    8.360933
 306.012889,    8.260765
 308.182362,    8.161709
 310.351836,    8.062781
 312.521309,    7.965553
 314.690783,    7.869989
 316.860256,    7.776054
 319.029730,    7.683711
 321.199203,    7.592928
 323.368677,    7.503671
 325.538150,    7.415909
 327.707624,    7.329608
 329.877097,    7.244740
 332.046571,    7.159984
 334.216044,    7.076403
 336.385518,    6.994225
 338.554992,    6.913421
 340.724465,    6.833961
 342.893939,    6.755816
