Mach, Climb Angle
   0.203576,    1.687203
   0.205560,    1.681466
   0.207544,    1.675793
   0.209528,    1.668390
   0.211512,    1.659366
   0.213496,    1.648832
   0.215481,    1.636126
   0.217465,    1.621962
   0.219449,    1.606539
   0.221433,    1.589506
   0.223417,    1.570731
   0.225401,    1.550973
   0.227385,    1.529606
   0.229369,    1.506806
   0.231353,    1.483308
   0.233337,    1.457635
   0.235321,    1.431446
   0.237305,    1.403629
   0.239290,    1.374927
   0.241274,    1.344970
   0.243258,    1.313954
   0.245242,    1.281854
   0.247226,    1.248733
   0.249210,    1.214492
   0.251194,    1.179487
   0.253178,    1.145137
   0.255162,    1.113135
   0.257146,    1.079282
   0.259130,    1.045367
   0.261114,    1.009897
   0.263098,    0.973848
   0.265083,    0.937251
   0.267067,    0.899083
   0.269051,    0.860823
   0.271035,    0.821356
   0.273019,    0.780982
   0.275003,    0.740501
   0.276987,    0.698503
   0.278971,    0.655918
   0.280955,    0.613212
   0.282939,    0.569040
   0.284923,    0.524244
   0.286907,    0.479313
   0.288892,    0.433348
   0.290876,    0.386346
   0.292860,    0.339198
   0.294844,    0.291839
   0.296828,    0.242643
   0.298812,    0.193288
   0.300796,    0.143774
   0.302780,    0.095927
   0.304764,    0.048138
   0.306748,    0.000178
   0.308732,   -0.047952
   0.310716,   -0.096696
   0.312700,   -0.146835
   0.314685,   -0.197155
   0.316669,   -0.247656
   0.318653,   -0.298339
   0.320637,   -0.350634
   0.322621,   -0.403308
   0.324605,   -0.456173
   0.326589,   -0.509230
   0.328573,   -0.562640
   0.330557,   -0.617653
   0.332541,   -0.672867
   0.334525,   -0.728284
   0.336509,   -0.783902
   0.338494,   -0.839722
   0.340478,   -0.897049
   0.342462,   -0.954802
   0.344446,   -1.012766
   0.346430,   -1.070942
   0.348414,   -1.129329
   0.350398,   -1.188030
   0.352382,   -1.245292
   0.354366,   -1.302076
   0.356350,   -1.359079
   0.358334,   -1.416302
   0.360318,   -1.473746
   0.362302,   -1.531410
   0.364287,   -1.590197
   0.366271,   -1.649724
   0.368255,   -1.709480
   0.370239,   -1.769465
   0.372223,   -1.829678
   0.374207,   -1.890120
   0.376191,   -1.950790
   0.378175,   -2.012278
   0.380159,   -2.074773
   0.382143,   -2.137504
   0.384127,   -2.200473
   0.386111,   -2.263677
   0.388096,   -2.327119
   0.390080,   -2.390797
   0.392064,   -2.454713
   0.394048,   -2.519236
   0.396032,   -2.584935
   0.398016,   -2.650878
   0.400000,   -2.717065
