Cl, Efficiency
   0.090764,    0.902400
   0.079839,    0.907967
   0.068913,    0.902779
   0.058035,    0.878308
   0.047201,    0.828172
   0.036420,    0.743572
   0.025718,    0.610388
   0.015117,    0.411557
   0.004617,    0.141796
  -0.005808,   -0.194683
  -0.016074,   -0.542852
