Cl, Efficiency
   0.224258,    2.229636
   0.197347,    2.244319
   0.170453,    2.232993
   0.143632,    2.173746
   0.116880,    2.050737
   0.090209,    1.841753
   0.063648,    1.510606
   0.037219,    1.013283
   0.010926,    0.335546
  -0.015318,   -0.511979
  -0.041315,   -1.395251
