Time, Horizontal Forces
   0.000000,    0.000000
   0.500000,    0.000000
   1.000000,    0.000000
   1.500000,    0.000000
   2.000000,    0.000000
   2.500000,    0.000000
   3.000000,    0.000000
   3.500000,    0.000000
   4.000000,    0.000000
   4.500000,    0.000000
   5.000000,    0.000000
   5.500000,    0.000000
   6.000000,    0.000000
   6.500000,    0.000000
   7.000000,    0.000000
   7.500000,    0.000000
   8.000000,    0.000000
   8.500000,    0.000000
   9.000000,    0.000000
   9.500000,    0.000000
  10.000000,    0.000000
  10.500000,    0.000000
  11.000000,    0.000000
  11.500000,    0.000000
  12.000000,    0.000000
  12.500000,    0.000000
  13.000000,    0.000000
  13.500000,    0.000000
  14.000000,    0.000000
  14.500000,    0.000000
  15.000000,    0.000000
  15.500000,    0.000000
  16.000000,    0.000000
  16.500000,    0.000000
  17.000000,    0.000000
  17.500000,    0.000000
  18.000000,    0.000000
  18.500000,    0.000000
  19.000000,    0.000000
  19.500000,    0.000000
  20.000000,    0.000000
  20.500000,    0.000000
  21.000000,    0.000000
  21.500000,    0.000000
  22.000000,    0.000000
  22.224789,    0.000000
  22.724789,    0.000000
  23.224789,    0.000000
  23.724789,    0.000000
  24.224789,    0.000000
  24.724789,    0.000000
  25.224789,    0.000000
  25.724789,    0.000000
  26.111100,    0.000000
  26.611100, 1460.972904
  26.707482, 1742.486215
  27.207482, 3256.520514
  27.707482, 4796.006877
  28.196666, 6299.448034
  28.493379, 6526.564788
  28.993379, 6733.415738
  29.493379, 6825.948202
  29.993379, 6872.851524
  30.493379, 6891.868374
  30.993379, 6897.725646
  31.493379, 6900.219587
  31.759212, 6901.545510
  32.259212, 6902.162486
  32.759212, 6900.439384
  33.259212, 6899.238227
  33.759212, 6898.004348
  34.259212, 6896.751208
  34.759212, 6896.395893
  35.259212, 6896.396284
  35.759212, 6895.422721
  36.259212, 6894.063301
  36.759212, 6893.512391
  37.259212, 6893.110141
  37.759212, 6892.243391
  38.259212, 6891.357905
  38.759212, 6890.174549
  39.259212, 6888.979184
  39.759212, 6887.340622
  40.259212, 6885.684190
  40.493379, 6886.140785
  40.993379, 6885.940412
  41.493379, 6885.063333
  41.993379, 6883.740528
  42.493379, 6882.712612
  42.993379, 6881.878938
  43.493379, 6880.858243
  43.993379, 6879.714368
  44.493379, 6878.290193
  44.993379, 6876.681396
  45.493379, 6876.139047
  45.993379, 6876.299143
  46.493379, 6875.378288
  46.993379, 6874.144124
  47.493379, 6873.177144
  47.993379, 6872.287618
  48.493379, 6871.144988
  48.993379, 6869.929003
  49.493379, 6868.343308
  49.993379, 6866.650461
  50.493379, 6866.315786
  50.993379, 6866.374785
  51.493379, 6865.113458
  51.993379, 6863.777790
  52.493379, 6862.766410
  52.993379, 6861.773304
  53.493379, 6860.476029
  53.993379, 6859.161640
  54.493379, 6859.673196
  54.993379, 6857.459370
  55.493379, 6856.419060
  55.993379, 6855.561166
  56.493379, 6855.243277
  56.993379, 6854.766744
  57.493379, 6853.841281
  57.993379, 6852.823382
  58.493379, 6851.543895
  58.993379, 6850.133969
  59.493379, 6848.354907
  59.993379, 6847.023844
  60.493379, 6846.960469
  60.993379, 6846.293779
  61.493379, 6844.829216
  61.993379, 6843.617911
  62.493379, 6842.741529
  62.993379, 6841.651686
  63.493379, 6840.279542
  63.993379, 6839.637146
  64.493379, 6839.959816
  64.993379, 6838.715521
  65.493379, 6836.423480
  65.993379, 6835.149248
  66.493379, 6834.555580
  66.993379, 6833.798978
  67.493379, 6832.993036
  67.993379, 6831.726367
  68.493379, 6830.320171
  68.993379, 6830.147959
  69.493379, 6830.349470
  69.993379, 6828.762362
  70.493379, 6826.633562
  70.993379, 6826.097444
  71.493379, 6825.505450
  71.993379, 6824.575941
  72.493379, 6823.565353
  72.993379, 6822.270112
  73.493379, 6821.123371
  73.993379, 6820.497904
  74.493379, 6819.732398
  74.993379, 6818.475267
  75.493379, 6817.282462
  75.993379, 6816.315442
  76.493379, 6815.268239
  76.993379, 6813.939529
  77.493379, 6813.088252
  77.993379, 6813.912961
  78.493379, 6811.222056
  78.993379, 6809.304041
  79.493379, 6807.874256
  79.993379, 6807.170908
  80.493379, 6807.279710
  80.993379, 6806.680290
  81.493379, 6805.472228
  81.993379, 6804.889751
  82.493379, 6804.561699
  82.993379, 6802.997549
  83.493379, 6801.220217
  83.993379, 6799.981860
  84.493379, 6798.836472
  84.993379, 6799.356456
  85.493379, 6797.504240
  85.993379, 6796.005911
  86.493379, 6794.798217
  86.993379, 6793.929045
  87.493379, 6794.086870
  87.993379, 6792.201899
  88.493379, 6791.195521
  88.993379, 6790.440029
  89.493379, 6790.060568
  89.993379, 6789.413544
  90.493379, 6788.367336
  90.993379, 6787.156909
  91.493379, 6785.701475
  91.993379, 6784.493479
  92.493379, 6783.654633
  92.993379, 6782.909911
  93.493379, 6782.305608
  93.993379, 6781.429156
  94.493379, 6780.146676
  94.993379, 6778.699802
  95.493379, 6777.007658
  95.993379, 6775.923143
  96.493379, 6775.745159
  96.993379, 6774.936148
  97.493379, 6773.185689
  97.993379, 6771.673022
  98.493379, 6770.515117
  98.993379, 6769.628144
  99.493379, 6769.145376
  99.993379, 6768.355029
 100.493379, 6767.326103
 100.993379, 6766.421250
