Ground distance, Load Factor
   0.000000,    0.000000
   0.000002,    0.000000
   0.000044,    0.000000
   0.000511,    0.000000
   0.002564,    0.000001
   0.008820,    0.000002
   0.024257,    0.000006
   0.047446,    0.000012
   0.078337,    0.000020
   0.117028,    0.000031
   0.163513,    0.000043
   0.217974,    0.000057
   0.280304,    0.000073
   0.350338,    0.000092
   0.428427,    0.000112
   0.514999,    0.000134
   0.610619,    0.000159
   0.714109,    0.000186
   0.826235,    0.000216
   0.948334,    0.000247
   1.077203,    0.000281
   1.218595,    0.000318
   1.367585,    0.000357
   1.526118,    0.000398
   1.695332,    0.000442
   1.872477,    0.000488
   2.060661,    0.000537
   2.258038,    0.000588
   2.468563,    0.000643
   2.690184,    0.000701
   2.924539,    0.000761
   3.165388,    0.000824
   3.418501,    0.000890
   3.686976,    0.000959
   3.963501,    0.001031
   4.257880,    0.001107
   4.562639,    0.001186
   4.878714,    0.001268
   5.207155,    0.001353
   5.552586,    0.001443
   5.906441,    0.001534
   6.275954,    0.001630
   6.659839,    0.001729
   7.061480,    0.001833
   7.472530,    0.001940
   7.898835,    0.002050
   8.342580,    0.002164
   8.805684,    0.002284
   9.277850,    0.002406
   9.766738,    0.002532
  10.275192,    0.002663
  10.798010,    0.002798
  11.334453,    0.002936
  11.888120,    0.003079
  12.462053,    0.003227
  13.047038,    0.003378
  13.659095,    0.003535
  14.293507,    0.003698
  14.941658,    0.003865
  15.610882,    0.004037
  16.297049,    0.004213
  17.004910,    0.004395
  17.728054,    0.004581
  18.474511,    0.004772
  19.230680,    0.004966
  20.015877,    0.005168
  20.829825,    0.005377
  21.655329,    0.005588
  22.496453,    0.005803
  23.354912,    0.006023
  24.247787,    0.006252
  25.162056,    0.006486
  26.103163,    0.006726
  27.066409,    0.006972
  28.050798,    0.007224
  29.056622,    0.007481
  30.084805,    0.007743
  31.152242,    0.008015
  32.227198,    0.008290
  33.316255,    0.008567
  34.449277,    0.008856
  35.604656,    0.009150
  36.786403,    0.009451
  37.986906,    0.009756
  39.220483,    0.010070
  40.472815,    0.010388
  41.761548,    0.010715
  43.075114,    0.011049
  44.410689,    0.011388
  45.777456,    0.011734
  47.162949,    0.012086
  48.594311,    0.012448
  50.039602,    0.012814
  51.516321,    0.013188
  53.022048,    0.013569
  54.571155,    0.013961
  56.128514,    0.014354
  57.729139,    0.014759
  59.367418,    0.015172
  61.018195,    0.015589
  62.696408,    0.016012
  64.421682,    0.016447
  66.170138,    0.016887
  67.963192,    0.017338
  69.777303,    0.017795
  71.627266,    0.018260
  73.501847,    0.018731
  75.405490,    0.019209
  77.338441,    0.019695
  79.317637,    0.020191
  81.322469,    0.020694
  83.368657,    0.021207
  85.444021,    0.021727
  85.859314,    0.021831
  86.925349,    0.022097
  87.365508,    0.022208
  87.412004,    0.022219
  87.453963,    0.022230
  87.461513,    0.022232
  87.471151,    0.022234
  87.474147,    0.022235
  87.475338,    0.022235
  87.477552,    0.022236
  87.479576,    0.022236
  87.495581,    0.022240
  87.602101,    0.022267
  87.999910,    0.022366
  89.218185,    0.022671
  91.165673,    0.023158
  93.166650,    0.023658
  95.196486,    0.024165
  97.269298,    0.024682
  99.354878,    0.025202
 101.475746,    0.025730
 103.645503,    0.026270
 105.828081,    0.026813
 108.053992,    0.027367
 110.293889,    0.027923
 112.571652,    0.028489
 114.880480,    0.029062
 117.232427,    0.029645
 119.612188,    0.030234
 122.026676,    0.030832
 124.448993,    0.031431
 126.914524,    0.032040
 129.416094,    0.032658
 131.946832,    0.033283
 134.515653,    0.033916
 137.121898,    0.034559
 139.759147,    0.035208
 142.428014,    0.035865
 145.129501,    0.036529
 147.858302,    0.037199
 150.638333,    0.037882
 153.442205,    0.038570
 156.287791,    0.039267
 159.163785,    0.039971
 162.064504,    0.040681
 165.019815,    0.041404
 167.982597,    0.042128
 170.977177,    0.042859
 174.044874,    0.043607
 177.119179,    0.044356
 180.217953,    0.045111
 183.348607,    0.045873
 186.551477,    0.046652
 189.788710,    0.047438
 193.049969,    0.048230
 196.340251,    0.049028
 199.671548,    0.049835
 203.044654,    0.050652
 206.447501,    0.051475
 209.909608,    0.052312
 213.400425,    0.053155
 216.922266,    0.054005
 220.487855,    0.054865
 224.081236,    0.055731
 227.726418,    0.056608
 231.410410,    0.057494
 235.112528,    0.058384
 238.865097,    0.059284
 242.659254,    0.060195
 246.497527,    0.061114
 250.368314,    0.062041
 254.286296,    0.062979
 258.234621,    0.063922
 262.237042,    0.064878
 266.270590,    0.065840
 270.347273,    0.066812
 274.474507,    0.067795
 278.624369,    0.068783
 282.824663,    0.069781
 287.053172,    0.070785
 291.334510,    0.071801
 295.645630,    0.072823
 299.990661,    0.073852
 304.386994,    0.074893
 308.847602,    0.075947
 313.341248,    0.077008
 317.868134,    0.078077
 322.424505,    0.079151
 327.028518,    0.080235
 331.693211,    0.081332
 336.388364,    0.082436
 341.135257,    0.083551
 345.915181,    0.084672
 350.736283,    0.085802
 355.612292,    0.086944
 360.549683,    0.088099
 361.543377,    0.088331
 362.744575,    0.088612
 363.628817,    0.088819
 363.767901,    0.088851
 363.914587,    0.088885
 364.039672,    0.088915
 364.067063,    0.088921
 364.100354,    0.088929
 364.140072,    0.088938
 364.149449,    0.088940
 364.150064,    0.088940
 364.150635,    0.088941
 364.156341,    0.088942
 364.206007,    0.088954
 364.494632,    0.089021
 365.968457,    0.089365
 370.278430,    0.090371
 374.889944,    0.091447
 379.526049,    0.092526
 384.183137,    0.093610
 388.892439,    0.094704
 393.639134,    0.095806
 398.445966,    0.096921
 403.273740,    0.098039
 408.125418,    0.099161
 413.026382,    0.100294
 417.947169,    0.101430
 422.912515,    0.102574
 427.921555,    0.103728
 432.969733,    0.104889
 438.062298,    0.106059
 443.189426,    0.107236
 448.366629,    0.108423
 453.564468,    0.109613
 458.801944,    0.110811
 464.094414,    0.112020
 469.432915,    0.113238
 474.797059,    0.114460
 480.204572,    0.115691
 485.640328,    0.116927
 491.113917,    0.118170
 496.639561,    0.119424
 502.187564,    0.120681
 507.794200,    0.121949
 513.435586,    0.123224
 519.130253,    0.124510
 524.846802,    0.125799
 530.615948,    0.127098
 536.440667,    0.128408
 542.278772,    0.129719
 548.180553,    0.131044
 554.100183,    0.132370
 560.072453,    0.133707
 566.062846,    0.135046
 572.112739,    0.136397
 578.202571,    0.137755
 584.325152,    0.139118
 590.507740,    0.140493
 596.733431,    0.141877
 602.971835,    0.143261
 609.275639,    0.144658
 615.625456,    0.146063
 622.023011,    0.147477
 628.442078,    0.148894
 634.912593,    0.150321
 641.416749,    0.151753
 647.996623,    0.153200
 654.609327,    0.154652
 661.247125,    0.156108
 667.919382,    0.157570
 674.640630,    0.159040
 681.390592,    0.160515
 688.202858,    0.162001
 695.063170,    0.163496
 701.962254,    0.164998
 708.917562,    0.166510
 715.930994,    0.168032
 722.930149,    0.169549
 729.987684,    0.171077
 737.104980,    0.172616
 744.224597,    0.174153
 751.424082,    0.175706
 758.672438,    0.177266
 765.958935,    0.178833
 773.291780,    0.180408
 780.663301,    0.181989
 788.108787,    0.183584
 795.565666,    0.185179
 803.090163,    0.186786
 810.630086,    0.188394
 818.218349,    0.190011
 825.883158,    0.191641
 833.535562,    0.193267
 841.264439,    0.194906
 849.039465,    0.196553
 856.869004,    0.198210
 864.747004,    0.199874
 865.063510,    0.199941
 865.364061,    0.200004
 865.687515,    0.200072
 865.746758,    0.200085
 865.814180,    0.200099
 865.835652,    0.200104
 865.867659,    0.200110
 865.883838,    0.200114
 865.890376,    0.200115
 865.892693,    0.200116
 865.893790,    0.200116
 865.895655,    0.200116
 865.897352,    0.200117
 865.914326,    0.200120
 866.067075,    0.200153
 866.886142,    0.200325
 870.201397,    0.201025
 877.336528,    0.202528
 884.459333,    0.204027
 891.639075,    0.205535
 898.877643,    0.207053
 906.142691,    0.208574
 913.423469,    0.210096
 920.739666,    0.211623
 928.117043,    0.213161
 935.512869,    0.214700
 942.937093,    0.216242
 950.411094,    0.217793
 957.912885,    0.219346
 965.474156,    0.220910
 973.075492,    0.222479
 980.701189,    0.224050
 988.362314,    0.225627
 996.063577,    0.227209
1003.816658,    0.228800
1011.622002,    0.230398
1019.444344,    0.231997
1027.286909,    0.233598
1035.178007,    0.235206
1043.091361,    0.236817
1051.065483,    0.238436
1059.075167,    0.240061
1067.105670,    0.241687
1075.175506,    0.243318
1083.300142,    0.244958
1091.466297,    0.246603
1099.651272,    0.248249
1107.897790,    0.249905
1116.183877,    0.251567
1124.506964,    0.253233
1132.865994,    0.254903
1141.264346,    0.256578
1149.694940,    0.258257
1158.174724,    0.259943
1166.677905,    0.261631
1175.238238,    0.263327
1183.817578,    0.265024
1192.434768,    0.266726
1201.118747,    0.268438
1209.849082,    0.270157
1218.599956,    0.271876
1227.372730,    0.273597
1236.191935,    0.275324
1245.044695,    0.277054
1253.941271,    0.278790
1262.896974,    0.280535
1271.890940,    0.282284
1280.909661,    0.284035
1289.977868,    0.285793
1299.081826,    0.287554
1308.226785,    0.289320
1317.416727,    0.291092
1326.641445,    0.292868
1335.926930,    0.294652
1345.216164,    0.296433
1354.551238,    0.298221
1363.931107,    0.300013
1373.367734,    0.301814
1382.853448,    0.303620
1392.389477,    0.305433
1401.958290,    0.307249
1411.540830,    0.309065
1421.185482,    0.310889
1430.857719,    0.312714
1440.572337,    0.314545
1450.317632,    0.316378
1460.108997,    0.318217
1469.951646,    0.320061
1479.826530,    0.321909
1489.733767,    0.323759
1499.703567,    0.325618
1509.697128,    0.327477
1519.732555,    0.329341
1529.805869,    0.331209
1539.930991,    0.333083
1550.088244,    0.334959
1560.298583,    0.336842
1570.551394,    0.338729
1580.840653,    0.340619
1591.165298,    0.342513
1601.532661,    0.344410
1611.948659,    0.346313
1622.420997,    0.348223
1632.918822,    0.350134
1643.451219,    0.352048
