Ground Distance, Speed
   0.000000,    0.000312
   0.015488,    0.311974
   0.169973,    0.622161
   0.341596,    0.932128
   0.513220,    1.242095
   0.684843,    1.552062
   0.856466,    1.862030
   1.028089,    2.171997
   1.199713,    2.481964
   1.371336,    2.791931
   1.542959,    3.101898
   1.714582,    3.411865
   2.133732,    3.718609
   2.583788,    4.024950
   3.033843,    4.331292
   3.483899,    4.637633
   3.933955,    4.943975
   4.384010,    5.250316
   4.834066,    5.556657
   5.284122,    5.862999
   5.734177,    6.169340
   6.184233,    6.475682
   6.878893,    6.778779
   7.604095,    7.081471
   8.329296,    7.384164
   9.054498,    7.686856
   9.779699,    7.989549
  10.504901,    8.292241
  11.230102,    8.594934
  11.955303,    8.897626
  12.680505,    9.200318
  13.405706,    9.503011
  14.372573,    9.802441
  15.369614,   10.101464
  16.366654,   10.400487
  17.363695,   10.699510
  18.360736,   10.998532
  19.357777,   11.297555
  20.354817,   11.596578
  21.351858,   11.895601
  22.348899,   12.194624
  23.345940,   12.493647
  24.581690,   12.789391
  25.847246,   13.084727
  27.112802,   13.380062
  28.378359,   13.675397
  29.643915,   13.970732
  30.909471,   14.266068
  32.175027,   14.561403
  33.440583,   14.856738
  34.706139,   15.152073
  35.971695,   15.447409
  37.472993,   15.739452
  39.003725,   16.031084
  40.534457,   16.322716
  42.065189,   16.614348
  43.595922,   16.905980
  45.126654,   17.197613
  46.657386,   17.489245
  48.188119,   17.780877
  49.718851,   18.072509
  51.249583,   18.364141
  53.013077,   18.652470
  54.805634,   18.940386
  56.598190,   19.228302
  58.390747,   19.516218
  60.183303,   19.804134
  61.975860,   20.092050
  63.768416,   20.379966
  65.560973,   20.667882
  67.353529,   20.955798
  69.146086,   21.243714
  71.168415,   21.528317
  73.219433,   21.812506
  75.270451,   22.096696
  77.321469,   22.380885
  79.372487,   22.665074
  81.423505,   22.949264
  83.474524,   23.233453
  85.525542,   23.517642
  87.576560,   23.801832
  89.627578,   24.086021
  91.905372,   24.366890
  94.211480,   24.647344
  96.517589,   24.927799
  98.823697,   25.208253
 101.129806,   25.488708
 103.435915,   25.769162
 105.742023,   26.049616
 108.048132,   26.330071
 110.354240,   26.610525
 112.660349,   26.890980
 115.190230,   27.168108
 117.748052,   27.444822
 120.305874,   27.721536
 122.863695,   27.998249
 125.421517,   28.274963
 127.979338,   28.551676
 130.537160,   28.828390
