Time, Altitude
   0.000000,    0.000000
   0.500000,    0.000000
   1.000000,    0.000000
   1.500000,    0.000000
   2.000000,    0.000000
   2.500000,    0.000000
   3.000000,    0.000000
   3.500000,    0.000000
   4.000000,    0.000000
   4.500000,    0.000000
   5.000000,    0.000000
   5.500000,    0.000000
   6.000000,    0.000000
   6.500000,    0.000000
   7.000000,    0.000000
   7.500000,    0.000000
   8.000000,    0.000000
   8.500000,    0.000000
   9.000000,    0.000000
   9.500000,    0.000000
  10.000000,    0.000000
  10.500000,    0.000000
  11.000000,    0.000000
  11.500000,    0.000000
  12.000000,    0.000000
  12.500000,    0.000000
  13.000000,    0.000000
  13.500000,    0.000000
  14.000000,    0.000000
  14.500000,    0.000000
  15.000000,    0.000000
  15.500000,    0.000000
  16.000000,    0.000000
  16.500000,    0.000000
  17.000000,    0.000000
  17.500000,    0.000000
  18.000000,    0.000000
  18.500000,    0.000000
  19.000000,    0.000000
  19.500000,    0.000000
  20.000000,    0.000000
  20.500000,    0.000000
  21.000000,    0.000000
  21.500000,    0.000000
  22.000000,    0.000000
  22.224789,    0.000000
  22.724789,    0.000000
  23.224789,    0.000000
  23.724789,    0.000000
  24.224789,    0.000000
  24.724789,    0.000000
  25.224789,    0.000000
  25.724789,    0.000000
  26.111100,    0.000000
  26.611100,    0.545459
  26.707482,    0.650604
  27.207482,    2.235706
  27.707482,    5.206703
  28.196666,    8.246373
  28.493379,   10.668000
  28.993379,   14.889894
  29.493379,   19.204743
  29.993379,   23.558273
  30.493379,   27.932335
  30.993379,   32.314203
  31.493379,   36.698003
  31.759212,   39.028724
  32.259212,   43.414454
  32.759212,   47.799608
  33.259212,   52.183777
  33.759212,   56.567185
  34.259212,   60.950145
  34.759212,   65.331197
  35.259212,   69.711493
  35.759212,   74.092086
  36.259212,   78.472797
  36.759212,   82.853675
  37.259212,   87.234583
  37.759212,   91.614800
  38.259212,   95.994989
  38.759212,  100.373797
  39.259212,  104.752549
  39.759212,  109.128749
  40.259212,  113.504846
  40.493379,  115.554294
  40.993379,  119.930580
  41.493379,  124.305586
  41.993379,  128.679750
  42.493379,  133.053986
  42.993379,  137.428268
  43.493379,  141.801728
  43.993379,  146.174645
  44.493379,  150.546002
  44.993379,  154.916333
  45.493379,  159.286768
  45.993379,  163.657272
  46.493379,  168.027368
  46.993379,  172.397345
  47.493379,  176.766263
  47.993379,  181.134873
  48.493379,  185.502360
  48.993379,  189.869521
  49.493379,  194.234600
  49.993379,  198.599077
  50.493379,  202.963598
  50.993379,  207.328133
  51.493379,  211.692055
  51.993379,  216.055942
  52.493379,  220.418419
  52.993379,  224.780816
  53.493379,  229.141727
  53.993379,  233.502555
  54.493379,  237.863190
  54.993379,  242.222375
  55.493379,  246.579888
  55.993379,  250.937512
  56.493379,  255.295466
  56.993379,  259.653225
  57.493379,  264.010435
  57.993379,  268.367249
  58.493379,  272.722940
  58.993379,  277.077907
  59.493379,  281.430823
  59.993379,  285.783718
  60.493379,  290.136558
  60.993379,  294.489053
  61.493379,  298.841094
  61.993379,  303.192421
  62.493379,  307.542806
  62.993379,  311.892219
  63.493379,  316.240348
  63.993379,  320.588647
  64.493379,  324.937173
  64.993379,  329.284365
  65.493379,  333.630666
  65.993379,  337.976541
  66.493379,  342.322131
  66.993379,  346.667023
  67.493379,  351.011703
  67.993379,  355.355353
  68.493379,  359.698692
  68.993379,  364.041613
  69.493379,  368.384407
  69.993379,  372.725521
  70.493379,  377.066125
  70.993379,  381.406399
  71.493379,  385.746499
  71.993379,  390.086020
  72.493379,  394.425204
  72.993379,  398.763204
  73.493379,  403.100997
  73.993379,  407.438063
  74.493379,  411.774874
  74.993379,  416.110794
  75.493379,  420.446398
  75.993379,  424.780894
  76.493379,  429.115044
  76.993379,  433.447981
  77.493379,  437.780807
  77.993379,  442.113243
  78.493379,  446.444979
  78.993379,  450.775240
  79.493379,  455.104337
  79.993379,  459.432289
  80.493379,  463.758988
  80.993379,  468.085951
  81.493379,  472.413139
  81.993379,  476.740527
  82.493379,  481.067996
  82.993379,  485.394469
  83.493379,  489.720771
  83.993379,  494.044602
  84.493379,  498.368008
  84.993379,  502.692181
  85.493379,  507.015527
  85.993379,  511.337822
  86.493379,  515.658436
  86.993379,  519.979038
  87.493379,  524.300212
  87.993379,  528.619842
  88.493379,  532.938168
  88.993379,  537.256650
  89.493379,  541.575367
  89.993379,  545.893737
  90.493379,  550.211589
  90.993379,  554.528759
  91.493379,  558.844910
  91.993379,  563.160589
  92.493379,  567.475562
  92.993379,  571.790159
  93.493379,  576.104194
  93.993379,  580.417763
  94.493379,  584.730638
  94.993379,  589.042712
  95.493379,  593.353591
  95.993379,  597.664080
  96.493379,  601.973988
  96.993379,  606.283448
  97.493379,  610.592241
  97.993379,  614.899878
  98.493379,  619.205793
  98.993379,  623.511746
  99.493379,  627.817756
  99.993379,  632.123296
 100.493379,  636.428471
 100.993379,  640.732978
 101.493379,  645.036967
 101.993379,  649.340460
 102.493379,  653.642870
 102.993379,  657.943778
 103.493379,  662.243621
 103.993379,  666.543336
 104.493379,  670.842951
 104.993379,  675.142172
 105.493379,  679.441242
 105.993379,  683.739306
 106.493379,  688.036988
 106.993379,  692.332701
 107.493379,  696.627664
