Speed(CAS), Altitude
 126.788394,    0.000000
 126.788396,  328.083990
 126.788396,  656.167979
 126.788396,  984.251969
 126.788396, 1312.335958
 126.788396, 1640.419948
 126.788396, 1968.503937
 126.788396, 2296.587927
 126.788396, 2624.671916
 126.788396, 2952.755906
 126.788396, 3280.839895
 126.788396, 3608.923885
 126.788396, 3937.007874
 126.788396, 4265.091864
 126.788396, 4593.175853
 126.788396, 4921.259843
 126.788396, 5249.343832
 126.788396, 5577.427822
 126.788396, 5905.511811
 126.788396, 6233.595801
 126.788396, 6561.679790
 126.788396, 6889.763780
 126.788396, 7217.847769
 126.788396, 7545.931759
 126.788396, 7874.015748
 126.788396, 8202.099738
 126.788396, 8530.183727
 126.788396, 8858.267717
 126.788396, 9186.351706
 126.788396, 9514.435696
 126.788396, 9842.519685
 126.788396, 10170.603675
 126.788396, 10498.687664
 126.788396, 10826.771654
 126.788396, 11154.855643
 126.788396, 11482.939633
 126.788396, 11811.023622
 126.788396, 12139.107612
 126.788396, 12467.191601
 126.788396, 12795.275591
 126.788396, 13123.359580
 126.788396, 13451.443570
 126.788396, 13779.527559
 126.788396, 14107.611549
 126.788396, 14435.695538
 126.788396, 14763.779528
 126.788396, 15091.863517
 126.788396, 15419.947507
 126.788396, 15748.031496
 126.788396, 16076.115486
 126.788396, 16404.199475
 126.788396, 16732.283465
 126.788396, 17060.367454
 126.788396, 17388.451444
 126.788396, 17716.535433
 126.788396, 18044.619423
 126.788396, 18372.703412
 126.788396, 18700.787402
 126.788396, 19028.871391
 126.788396, 19356.955381
 126.788396, 19685.039370
 126.788396, 20013.123360
 126.788396, 20341.207349
 126.788396, 20669.291339
 126.788396, 20997.375328
 126.788396, 21325.459318
 126.788396, 21653.543307
 126.788396, 21981.627297
 126.788396, 22309.711286
 126.788396, 22637.795276
 126.788396, 22965.879265
 126.788396, 23293.963255
 126.788396, 23622.047244
 126.788396, 23950.131234
 126.788396, 24278.215223
 126.788396, 24606.299213
 126.788396, 24934.383202
 126.788396, 25262.467192
 126.788396, 25590.551181
 126.788396, 25918.635171
 126.788396, 26246.719160
 126.788396, 26574.803150
 126.788396, 26902.887139
 126.788396, 27230.971129
 126.788396, 27559.055118
 126.788396, 27887.139108
 126.788396, 28215.223097
 126.788396, 28543.307087
 126.788396, 28871.391076
 126.788396, 29199.475066
 126.788396, 29527.559055
 126.788396, 29855.643045
 126.788396, 30183.727034
 126.788396, 30511.811024
 126.788396, 30839.895013
 126.788396, 31167.979003
 126.788396, 31496.062992
 126.788396, 31824.146982
 126.788396, 32152.230971
 126.788396, 32480.314961
 126.788396, 32808.398950
