eta	  	menodue		zero		tre		dieci	
0		-0.13080068	0.187158348	0.663986003	1.774700625
0.034482759	-0.13039812	0.182746386	0.652357925	1.746322336
0.068965517	-0.131174725	0.18325245	0.654786805	1.753216172
0.103448276	-0.131744695	0.183909876	0.6572841	1.759985289
0.137931034	-0.132188543	0.184587223	0.659642078	1.766245062
0.172413793	-0.132549282	0.185269032	0.661886599	1.772117374
0.206896552	-0.13119814	0.187620924	0.665737752	1.779445242
0.24137931	-0.127858139	0.191955995	0.671562627	1.788720402
0.275862069	-0.123969969	0.196868439	0.678008358	1.798715914
0.310344828	-0.120068995	0.201858051	0.68462768	1.809108503
0.344827586	-0.116164886	0.206952804	0.691504981	1.820113436
0.379310345	-0.112266859	0.212186295	0.698738015	1.831977291
0.413793103	-0.108384529	0.217600271	0.706445499	1.844997279
0.448275862	-0.10452881	0.223248281	0.714777573	1.859547492
0.482758621	-0.100713019	0.229201049	0.723930888	1.876116502
0.517241379	-0.096954441	0.235554626	0.734171306	1.895363731
0.551724138	-0.093276672	0.242443143	0.745869276	1.918207179
0.586206897	-0.089713371	0.250059358	0.759556762	1.945964538
0.620689655	-0.08631448	0.258688775	0.776021789	1.980587407
0.655172414	-0.083156929	0.268768208	0.796470731	2.02506317
0.689655172	-0.080363795	0.280990024	0.822817295	2.084130195
0.724137931	-0.078176664	0.29679125	0.859012451	2.167550415
0.75862069	-0.075747894	0.319629475	0.912420353	2.291696576
0.793103448	-0.074809666	0.352771418	0.993789102	2.484537615
0.827586207	-0.076919005	0.402857575	1.122015131	2.79301883
0.862068966	-0.084901416	0.485004967	1.339004966	3.319876698
0.896551724	-0.10621057	0.638228874	1.752961984	4.327840102
0.931034483	-0.168685163	1.004755369	2.757403789	6.746889116
0.965517241	-0.529503833	2.857950848	7.766975455	17.36102968
1		0.662032592	-2.75102391	-7.701009972	-17.37128429
