Speed, Powers
 175.990120, 2785.045361
 177.954139, 2776.844026
 179.918158, 2770.071477
 181.882176, 2764.626170
 183.846195, 2760.409148
 185.810214, 2757.323422
 187.774233, 2755.273202
 189.738252, 2754.162976
 191.702271, 2754.242211
 193.666289, 2755.552347
 195.630308, 2757.605918
 197.594327, 2760.302952
 199.558346, 2764.423399
 201.522365, 2769.296685
 203.486384, 2774.598850
 205.450402, 2781.427745
 207.414421, 2788.743400
 209.378440, 2796.760715
 211.342459, 2806.027939
 213.306478, 2815.351549
 215.270496, 2826.496978
 217.234515, 2837.538311
 219.198534, 2850.178671
 221.162553, 2862.837101
 223.126572, 2877.075041
 225.090591, 2891.214541
 227.054609, 2907.154799
 229.018628, 2922.853016
 230.982647, 2940.350947
 232.946666, 2957.903661
 234.910685, 2976.559227
 236.874704, 2996.056415
 238.838722, 3015.636583
 240.802741, 3037.160186
 242.766760, 3058.603338
 244.730779, 3081.023077
 246.694798, 3104.619677
 248.658816, 3128.189198
 250.622835, 3153.224693
 252.586854, 3179.064796
 254.550873, 3204.931354
 256.514892, 3232.294842
 258.478911, 3260.538351
 260.442929, 3288.861840
 262.406948, 3318.198485
 264.370967, 3348.993659
 266.334986, 3379.922151
 268.299005, 3410.984953
 270.263023, 3444.289331
 272.227042, 3477.958041
 274.191061, 3511.814407
 276.155080, 3546.184070
 278.119099, 3582.714311
 280.083118, 3619.485002
 282.047136, 3656.497841
 284.011155, 3693.829603
 285.975174, 3733.620263
 287.939193, 3773.705467
 289.903212, 3814.087237
 291.867231, 3854.767595
 293.831249, 3896.977445
 295.795268, 3940.571933
 297.759287, 3984.517098
 299.723306, 4028.815270
 301.687325, 4073.468777
 303.651343, 4119.846121
 305.615362, 4167.529302
 307.579381, 4215.619350
 309.543400, 4264.118880
 311.507419, 4313.030506
 313.471438, 4362.660755
 315.435456, 4414.694814
 317.399475, 4467.191694
 319.363494, 4520.154277
 321.327513, 4573.585444
 323.291532, 4627.488077
 325.255550, 4681.959019
 327.219569, 4739.098816
 329.183588, 4796.759993
 331.147607, 4854.945679
 333.111626, 4913.659004
 335.075645, 4972.903098
 337.039663, 5032.681089
 339.003682, 5093.432772
 340.967701, 5156.578619
 342.931720, 5220.307407
 344.895739, 5284.622493
 346.859758, 5349.527234
 348.823776, 5415.024989
 350.787795, 5481.119115
 352.751814, 5547.812970
 354.715833, 5616.056530
 356.679852, 5686.257893
 358.643870, 5757.107038
 360.607889, 5828.607530
 362.571908, 5900.762937
 364.535927, 5973.576827
 366.499946, 6047.052765
 368.463965, 6121.194319
 370.427983, 6196.005056
