Time, Rate of Climb
   0.000000,   -3.538707
   1.000000,   -3.536228
   2.000000,   -3.532544
   3.000000,   -3.531725
   4.000000,   -3.534194
   5.000000,   -3.534016
   6.000000,   -3.531192
   7.000000,   -3.528084
   8.000000,   -3.531578
   9.000000,   -3.532516
  10.000000,   -3.530853
  11.000000,   -3.526652
  12.000000,   -3.527640
  13.000000,   -3.529946
  14.000000,   -3.529738
  15.000000,   -3.527019
  16.000000,   -3.521897
  17.000000,   -3.524620
  18.000000,   -3.526260
  19.000000,   -3.525513
  20.000000,   -3.522402
  21.000000,   -3.517890
  22.000000,   -3.521756
  23.000000,   -3.523398
  24.000000,   -3.522738
  25.000000,   -3.519796
  26.000000,   -3.514689
  27.000000,   -3.518807
  28.000000,   -3.520877
  29.000000,   -3.520713
  30.000000,   -3.518315
  31.000000,   -3.513776
  32.000000,   -3.514668
  33.000000,   -3.517505
  34.000000,   -3.518213
  35.000000,   -3.516751
  36.000000,   -3.513173
  37.000000,   -3.508281
  38.000000,   -3.512262
  39.000000,   -3.514293
  40.000000,   -3.514276
  41.000000,   -3.512204
  42.000000,   -3.508156
  43.000000,   -3.504475
  44.000000,   -3.508286
  45.000000,   -3.510259
  46.000000,   -3.510298
  47.000000,   -3.508392
  48.000000,   -3.504612
  49.000000,   -3.499557
  50.000000,   -3.503859
  51.000000,   -3.506449
  52.000000,   -3.507205
  53.000000,   -3.506084
  54.000000,   -3.503123
  55.000000,   -3.498437
  56.000000,   -3.496637
  57.000000,   -3.500331
  58.000000,   -3.502386
  59.000000,   -3.502702
  60.000000,   -3.501253
  61.000000,   -3.498090
  62.000000,   -3.493337
  63.000000,   -3.489658
  64.000000,   -3.493633
  65.000000,   -3.496170
  66.000000,   -3.497148
  67.000000,   -3.496511
  68.000000,   -3.494275
  69.000000,   -3.490523
  70.000000,   -3.485402
  71.000000,   -3.484618
  72.000000,   -3.488606
  73.000000,   -3.491265
  74.000000,   -3.492468
  75.000000,   -3.492149
  76.000000,   -3.490309
  77.000000,   -3.487014
  78.000000,   -3.482391
  79.000000,   -3.476625
  80.000000,   -3.478614
  81.000000,   -3.482336
  82.000000,   -3.484871
  83.000000,   -3.486095
  84.000000,   -3.485940
  85.000000,   -3.484400
  86.000000,   -3.481526
  87.000000,   -3.477427
  88.000000,   -3.472265
  89.000000,   -3.466246
  90.000000,   -3.470839
  91.000000,   -3.474758
  92.000000,   -3.477661
  93.000000,   -3.479407
  94.000000,   -3.479904
  95.000000,   -3.479116
  96.000000,   -3.477063
  97.000000,   -3.473819
  98.000000,   -3.469507
  99.000000,   -3.464297
 100.000000,   -3.458397
 101.000000,   -3.455030
 102.000000,   -3.459795
 103.000000,   -3.464006
 104.000000,   -3.467461
 105.000000,   -3.469993
 106.000000,   -3.471476
 107.000000,   -3.471830
 108.000000,   -3.471023
 109.000000,   -3.469074
 110.000000,   -3.466053
 111.000000,   -3.462074
 112.000000,   -3.457291
 113.000000,   -3.451894
 114.000000,   -3.446097
 115.000000,   -3.440130
 116.000000,   -3.434229
 117.000000,   -3.428625
 118.000000,   -3.423535
 119.000000,   -3.419152
 120.000000,   -3.415638
 121.000000,   -3.413115
 122.000000,   -3.411661
 123.000000,   -3.411309
 124.000000,   -3.412042
 125.000000,   -3.413796
 126.000000,   -3.416464
 127.000000,   -3.419901
 128.000000,   -3.423927
 129.000000,   -3.428341
 130.000000,   -3.432922
 131.000000,   -3.437448
 132.000000,   -3.441698
 133.000000,   -3.445465
 134.000000,   -3.448565
 135.000000,   -3.450845
 136.000000,   -3.452187
 137.000000,   -3.452516
 138.000000,   -3.451801
 139.000000,   -3.450056
 140.000000,   -3.447342
 141.000000,   -3.443760
 142.000000,   -3.439449
 143.000000,   -3.434579
 144.000000,   -3.429343
 145.000000,   -3.423949
 146.000000,   -3.418610
 147.000000,   -3.413536
 148.000000,   -3.408922
 149.000000,   -3.404945
 150.000000,   -3.401748
 151.000000,   -3.399445
 152.000000,   -3.398104
 153.000000,   -3.397754
 154.000000,   -3.398380
 155.000000,   -3.399924
 156.000000,   -3.402287
 157.000000,   -3.405336
 158.000000,   -3.408909
 159.000000,   -3.412822
 160.000000,   -3.416876
 161.000000,   -3.420870
 162.000000,   -3.424603
 163.000000,   -3.427892
 164.000000,   -3.430570
 165.000000,   -3.432500
 166.000000,   -3.433580
 167.000000,   -3.433744
 168.000000,   -3.432968
 169.000000,   -3.431269
 170.000000,   -3.428705
 171.000000,   -3.425372
 172.000000,   -3.421398
 173.000000,   -3.416940
 174.000000,   -3.412174
 175.000000,   -3.407288
 176.000000,   -3.402477
 177.000000,   -3.397928
 178.000000,   -3.393816
 179.000000,   -3.390297
 180.000000,   -3.387498
