Speed, Forces
 191.871094, 16493.974729
 194.452032, 16423.904356
 197.032970, 16353.833983
 199.613908, 16285.449188
 202.194846, 16217.839475
 204.775784, 16150.229761
 207.356722, 16082.620048
 209.937660, 16016.253189
 212.518598, 15950.554225
 215.099536, 15884.855260
 217.680474, 15819.156296
 220.261411, 15754.140352
 222.842349, 15689.550371
 225.423287, 15624.960391
 228.004225, 15560.370411
 230.585163, 15496.390428
 233.166101, 15432.849744
 235.747039, 15369.309059
 238.327977, 15305.768374
 240.908915, 15243.766072
 243.489853, 15183.038895
 246.070791, 15122.311719
 248.651729, 15061.584543
 251.232666, 15002.640690
 253.813604, 14945.395020
 256.394542, 14888.149350
 258.975480, 14830.903679
 261.556418, 14774.787234
 264.137356, 14719.905623
 266.718294, 14665.024011
 269.299232, 14610.142400
 271.880170, 14555.943808
 274.461108, 14502.603628
 277.042046, 14449.263449
 279.622983, 14395.923269
 282.203921, 14342.986184
 284.784859, 14290.632652
 287.365797, 14238.279119
 289.946735, 14185.925586
 292.527673, 14133.942174
 295.108611, 14082.578283
 297.689549, 14031.214392
 300.270487, 13979.850501
 302.851425, 13929.077149
 305.432363, 13879.453015
 308.013301, 13829.828881
 310.594238, 13780.204748
 313.175176, 13731.209369
 315.756114, 13683.647581
 318.337052, 13636.085793
 320.917990, 13588.524005
 323.498928, 13541.373262
 326.079866, 13495.332039
 328.660804, 13449.290815
 331.241742, 13403.249592
 333.822680, 13357.574397
 336.403618, 13313.085721
 338.984556, 13268.597045
 341.565493, 13224.108369
 344.146431, 13180.034764
 346.727369, 13137.609106
 349.308307, 13095.183448
 351.889245, 13052.757790
 354.470183, 13010.449540
 357.051121, 12968.728413
 359.632059, 12927.007287
 362.212997, 12885.286161
 364.793935, 12843.379541
 367.374873, 12800.254041
 369.955811, 12757.128542
 372.536748, 12714.003042
 375.117686, 12670.766989
 377.698624, 12626.507995
 380.279562, 12582.249001
 382.860500, 12537.990008
 385.441438, 12493.759873
 388.022376, 12449.959178
 390.603314, 12406.158482
 393.184252, 12362.357786
 395.765190, 12318.579562
 398.346128, 12275.569928
 400.927066, 12232.560294
 403.508003, 12189.550660
 406.088941, 12146.541026
 408.669879, 12104.189006
 411.250817, 12061.841050
 413.831755, 12019.493094
 416.412693, 11977.145139
 418.993631, 11936.842073
 421.574569, 11896.625781
 424.155507, 11856.409489
 426.736445, 11816.193197
 429.317383, 11779.330480
 431.898321, 11742.740681
 434.479258, 11706.150881
 437.060196, 11669.561082
 439.641134, 11635.380387
 442.222072, 11601.496900
 444.803010, 11567.613414
 447.383948, 11533.729927
