Mach, Altitude
   0.169339,    0.000000
   0.170347,  328.083990
   0.171363,  656.167979
   0.172387,  984.251969
   0.173420, 1312.335958
   0.174462, 1640.419948
   0.175512, 1968.503937
   0.176571, 2296.587927
   0.177639, 2624.671916
   0.178715, 2952.755906
   0.179801, 3280.839895
   0.180896, 3608.923885
   0.181999, 3937.007874
   0.183113, 4265.091864
   0.184235, 4593.175853
   0.185367, 4921.259843
   0.186509, 5249.343832
   0.187660, 5577.427822
   0.188821, 5905.511811
   0.189992, 6233.595801
   0.191173, 6561.679790
   0.192364, 6889.763780
   0.193566, 7217.847769
   0.194777, 7545.931759
   0.196000, 7874.015748
   0.197232, 8202.099738
   0.198476, 8530.183727
   0.199730, 8858.267717
   0.200995, 9186.351706
   0.202271, 9514.435696
   0.203559, 9842.519685
   0.204858, 10170.603675
   0.206168, 10498.687664
   0.207489, 10826.771654
   0.208823, 11154.855643
   0.210168, 11482.939633
   0.211525, 11811.023622
   0.212894, 12139.107612
   0.214276, 12467.191601
   0.215669, 12795.275591
   0.217076, 13123.359580
   0.218495, 13451.443570
   0.219926, 13779.527559
   0.221371, 14107.611549
   0.222829, 14435.695538
   0.224300, 14763.779528
   0.225784, 15091.863517
   0.227282, 15419.947507
   0.228794, 15748.031496
   0.230319, 16076.115486
   0.231859, 16404.199475
   0.233413, 16732.283465
   0.234981, 17060.367454
   0.236563, 17388.451444
   0.238161, 17716.535433
   0.239773, 18044.619423
   0.241400, 18372.703412
   0.243043, 18700.787402
   0.244700, 19028.871391
   0.246374, 19356.955381
   0.248816, 19685.039370
   0.251270, 20013.123360
   0.253738, 20341.207349
   0.256218, 20669.291339
   0.259457, 20997.375328
   0.261961, 21325.459318
   0.265221, 21653.543307
   0.269972, 21981.627297
   0.273987, 22309.711286
   0.278008, 22637.795276
   0.283505, 22965.879265
   0.289734, 23293.963255
   0.295227, 23622.047244
   0.302177, 23950.131234
   0.309845, 24278.215223
   0.316775, 24606.299213
   0.325143, 24934.383202
   0.332050, 25262.467192
   0.341824, 25590.551181
   0.350855, 25918.635171
   0.361294, 26246.719160
   0.375981, 26574.803150
   0.421187, 26902.887139
   0.440879, 26574.803150
   0.446408, 26246.719160
   0.452710, 25918.635171
   0.459073, 25590.551181
   0.464774, 25262.467192
   0.466913, 24934.383202
   0.469812, 24606.299213
   0.472021, 24278.215223
   0.474263, 23950.131234
   0.477269, 23622.047244
   0.479578, 23293.963255
   0.481184, 22965.879265
   0.483554, 22637.795276
   0.484479, 22309.711286
   0.485426, 21981.627297
   0.485655, 21653.543307
   0.486646, 21325.459318
   0.486915, 20997.375328
   0.487201, 20669.291339
   0.487507, 20341.207349
   0.487830, 20013.123360
   0.488171, 19685.039370
   0.488530, 19356.955381
   0.488150, 19028.871391
   0.488542, 18700.787402
   0.488192, 18372.703412
   0.487855, 18044.619423
   0.488294, 17716.535433
   0.487985, 17388.451444
   0.487690, 17060.367454
   0.487407, 16732.283465
   0.487137, 16404.199475
   0.486109, 16076.115486
   0.485862, 15748.031496
   0.484855, 15419.947507
   0.484631, 15091.863517
   0.483643, 14763.779528
   0.482664, 14435.695538
   0.481693, 14107.611549
   0.480732, 13779.527559
   0.479779, 13451.443570
   0.478834, 13123.359580
   0.477898, 12795.275591
   0.476184, 12467.191601
   0.475263, 12139.107612
   0.474350, 11811.023622
   0.473445, 11482.939633
   0.472548, 11154.855643
   0.471660, 10826.771654
   0.470778, 10498.687664
   0.469905, 10170.603675
   0.468242, 9842.519685
   0.465785, 9514.435696
   0.463331, 9186.351706
   0.461680, 8858.267717
   0.459232, 8530.183727
   0.457589, 8202.099738
   0.455952, 7874.015748
   0.453513, 7545.931759
   0.451883, 7217.847769
   0.450258, 6889.763780
   0.448638, 6561.679790
   0.447022, 6233.595801
   0.445410, 5905.511811
   0.443803, 5577.427822
   0.442201, 5249.343832
   0.440602, 4921.259843
   0.438192, 4593.175853
   0.436601, 4265.091864
   0.434196, 3937.007874
   0.432612, 3608.923885
   0.431033, 3280.839895
   0.428636, 2952.755906
   0.427064, 2624.671916
   0.424671, 2296.587927
   0.423106, 1968.503937
   0.421545, 1640.419948
   0.419988, 1312.335958
   0.417606,  984.251969
   0.416055,  656.167979
   0.414509,  328.083990
   0.412135,    0.000000
