Speed (CAS), Rate of Climb
 137.888739, 2319.979804
 140.504885, 2361.022118
 143.121030, 2396.080977
 145.737176, 2428.082077
 148.353321, 2458.240561
 150.969467, 2485.065431
 153.585613, 2510.768137
 156.201758, 2533.538655
 158.817904, 2555.464065
 161.434049, 2575.565177
 164.050195, 2593.488033
 166.666341, 2611.272429
 169.282486, 2626.204842
 171.898632, 2640.153180
 174.514777, 2653.437890
 177.130923, 2664.289192
 179.747069, 2674.357793
 182.363214, 2683.646827
 184.979360, 2690.429615
 187.595505, 2695.812563
 190.211651, 2700.305693
 192.827797, 2703.947431
 195.443942, 2705.871621
 198.060088, 2706.145931
 200.676233, 2705.447180
 203.292379, 2704.800264
 205.908525, 2703.603796
 208.524670, 2698.880575
 211.140816, 2693.117026
 213.756961, 2688.216416
 216.373107, 2682.311997
 218.989253, 2675.401337
 221.605398, 2665.499918
 224.221544, 2653.568183
 226.837689, 2640.496827
 229.453835, 2626.281459
 232.069981, 2612.515311
 234.686126, 2597.656678
 237.302272, 2581.677424
 239.918417, 2562.374019
 242.534563, 2541.061566
 245.150709, 2518.499983
 247.766854, 2494.683295
 250.383000, 2470.819130
 252.999145, 2445.754515
 255.615291, 2419.443091
 258.231437, 2392.355040
 260.847582, 2364.585717
 263.463728, 2332.734478
 266.079873, 2297.840800
 268.696019, 2262.366127
 271.312164, 2225.551207
 273.928310, 2187.346215
 276.544456, 2148.070929
 279.160601, 2107.815892
 281.776747, 2066.162876
 284.392892, 2023.104567
 287.009038, 1979.232166
 289.625184, 1933.994822
 292.241329, 1887.341948
 294.857475, 1838.270455
 297.473620, 1784.602901
 300.089766, 1729.383072
 302.705912, 1672.602561
 305.322057, 1614.629339
 307.938203, 1555.120666
 310.554348, 1494.033145
 313.170494, 1431.472968
 315.786640, 1367.488528
 318.402785, 1301.904743
 321.018931, 1234.713209
 323.635076, 1166.038411
 326.251222, 1095.756659
 328.867368, 1023.844333
 331.483513,  950.294750
 334.099659,  875.100549
 336.715804,  798.250626
 339.331950,  719.736574
 341.948096,  639.420118
 344.564241,  554.231960
 347.180387,  466.482817
 349.796532,  376.829068
 352.412678,  285.178707
 355.028824,  191.714425
 357.644969,   96.427128
 360.261115,   -1.102185
 362.877260, -100.545265
 365.493406, -201.845553
 368.109552, -305.241183
 370.725697, -410.939711
 373.341843, -518.531970
 375.957988, -628.027055
 378.574134, -740.140308
 381.190280, -854.316437
 383.806425, -970.434244
 386.422571, -1088.846109
 389.038716, -1209.910143
 391.654862, -1332.957031
 394.271008, -1457.995869
 396.887153, -1586.052025
