Speed (TAS), Rate of Climb
 201.244302, 1292.276818
 202.829825, 1303.512490
 204.415348, 1314.465118
 206.000871, 1325.149174
 207.586394, 1335.269280
 209.171917, 1345.356648
 210.757440, 1355.058096
 212.342963, 1364.274994
 213.928486, 1373.329764
 215.514009, 1381.715809
 217.099531, 1390.130075
 218.685054, 1398.008496
 220.270577, 1405.628235
 221.856100, 1412.801816
 223.441623, 1419.654751
 225.027146, 1426.161542
 226.612669, 1432.361359
 228.198192, 1438.122865
 229.783715, 1443.630568
 231.369238, 1448.608290
 232.954761, 1453.450325
 234.540283, 1457.589227
 236.125806, 1461.681165
 237.711329, 1465.130211
 239.296852, 1468.376967
 240.882375, 1471.243289
 242.467898, 1473.529581
 244.053421, 1475.740986
 245.638944, 1477.253817
 247.224467, 1478.563704
 248.809990, 1479.657136
 250.395513, 1480.021524
 251.981035, 1480.284031
 253.566558, 1480.187329
 255.152081, 1479.501306
 256.737604, 1478.700222
 258.323127, 1477.570909
 259.908650, 1475.860943
 261.494173, 1474.023538
 263.079696, 1471.894658
 264.665219, 1469.059223
 266.250742, 1466.199322
 267.836265, 1463.247902
 269.421787, 1459.504961
 271.007310, 1455.524382
 272.592833, 1451.391961
 274.178356, 1446.992807
 275.763879, 1442.081539
 277.349402, 1437.008416
 278.934925, 1431.773282
 280.520448, 1425.972413
 282.105971, 1419.763453
 283.691494, 1413.661029
 285.277017, 1407.387537
 286.862539, 1400.572441
 288.448062, 1393.210119
 290.033585, 1385.680233
 291.619108, 1378.443787
 293.204631, 1370.906091
 294.790154, 1362.569115
 296.375677, 1354.040288
 297.961200, 1345.319250
 299.546723, 1336.878272
 301.132246, 1327.993219
 302.717769, 1318.544676
 304.303291, 1308.896961
 305.888814, 1299.049653
 307.474337, 1289.318212
 309.059860, 1279.275717
 310.645383, 1268.634688
 312.230906, 1257.786569
 313.816429, 1246.730880
 315.401952, 1235.630740
 316.987475, 1224.618428
 318.572998, 1212.663798
 320.158521, 1200.493222
 321.744043, 1188.106164
 323.329566, 1175.550647
 324.915089, 1163.100195
 326.500612, 1150.396822
 328.086135, 1136.777250
 329.671658, 1122.931397
 331.257181, 1108.858678
 332.842704, 1094.809023
 334.428227, 1080.559819
 336.013750, 1066.084624
 337.599273, 1050.986534
 339.184795, 1035.313068
 340.770318, 1019.521883
 342.355841, 1003.549812
 343.941364,  987.339927
 345.526887,  970.891592
 347.112410,  954.204174
 348.697933,  937.042804
 350.283456,  919.206206
 351.868979,  901.119194
 353.454502,  882.781084
 355.040025,  864.191197
 356.625547,  845.340486
 358.211070,  826.208355
