Speed (TAS), Rate of Climb
 161.973325, 2072.426187
 164.144878, 2094.473691
 166.316431, 2115.623583
 168.487984, 2136.121974
 170.659537, 2155.550587
 172.831090, 2173.913751
 175.002643, 2191.445683
 177.174196, 2208.500688
 179.345749, 2224.546661
 181.517302, 2239.452168
 183.688855, 2253.573761
 185.860408, 2267.422941
 188.031961, 2280.339510
 190.203514, 2292.317545
 192.375067, 2303.333472
 194.546620, 2314.267363
 196.718173, 2324.400602
 198.889726, 2333.258402
 201.061279, 2341.551804
 203.232832, 2349.706374
 205.404385, 2356.697557
 207.575938, 2363.070173
 209.747491, 2368.317652
 211.919045, 2373.636832
 214.090598, 2377.763858
 216.262151, 2381.228534
 218.433704, 2383.670128
 220.605257, 2386.114611
 222.776810, 2387.272086
 224.948363, 2387.972710
 227.119916, 2387.387053
 229.291469, 2386.773025
 231.463022, 2385.113616
 233.634575, 2382.511188
 235.806128, 2379.481806
 237.977681, 2375.358105
 240.149234, 2370.706615
 242.320787, 2365.251414
 244.492340, 2358.575454
 246.663893, 2351.644575
 248.835446, 2343.844210
 251.006999, 2334.775811
 253.178552, 2325.160056
 255.350105, 2315.061827
 257.521658, 2303.461730
 259.693211, 2291.249452
 261.864764, 2278.451243
 264.036317, 2264.600007
 266.207870, 2249.714638
 268.379423, 2234.186732
 270.550976, 2218.035765
 272.722529, 2200.603517
 274.894082, 2182.277689
 277.065635, 2163.278335
 279.237188, 2143.618805
 281.408741, 2122.842879
 283.580294, 2100.926482
 285.751847, 2078.305086
 287.923400, 2054.986616
 290.094953, 2031.060526
 292.266506, 2005.522520
 294.438059, 1979.134531
 296.609612, 1952.013024
 298.781165, 1924.220838
 300.952718, 1895.684375
 303.124271, 1865.727843
 305.295824, 1834.666507
 307.467377, 1802.868649
 309.638930, 1770.293497
 311.810483, 1736.938026
 313.982036, 1702.799266
 316.153589, 1667.086644
 318.325143, 1630.341541
 320.496696, 1592.782958
 322.668249, 1554.406329
 324.839802, 1515.170609
 327.011355, 1475.111357
 329.182908, 1434.150812
 331.354461, 1391.416949
 333.526014, 1347.746993
 335.697567, 1303.219555
 337.869120, 1257.831335
 340.040673, 1211.578432
 342.212226, 1164.327779
 344.383779, 1116.204780
 346.555332, 1066.860008
 348.726885, 1015.961463
 350.898438,  963.983914
 353.069991,  911.097534
 355.241544,  857.300754
 357.413097,  802.590154
 359.584650,  746.737781
 361.756203,  689.956161
 363.927756,  632.247680
 366.099309,  573.312803
 368.270862,  512.449270
 370.442415,  450.615871
 372.613968,  387.820433
 374.785521,  324.059432
 376.957074,  259.009551
