Ground Roll Distance, Horizontal Forces
 331.646776, -8828.663486
 339.078318, -8815.006329
 389.865521, -8722.849386
 399.940509, -8704.810764
 409.988191, -8686.900947
 420.008643, -8669.119042
 430.001942, -8651.464165
 431.997350, -8647.948356
 432.006798, -8647.931715
 432.009893, -8647.926265
 432.011097, -8647.924145
 432.011551, -8647.923345
 432.011906, -50726.712888
 432.012226, -50726.780832
 432.015425, -50727.460284
 432.047416, -50734.255233
 432.367271, -50802.247693
 435.559737, -51486.485642
 466.849179, -58776.139731
 497.981317, -67255.774210
 526.433221, -76347.715030
 552.133144, -85954.749189
 575.157408, -95989.306518
 595.619655, -106352.312143
 613.654700, -116934.654671
 619.384226, -120644.917283
 623.380218, -123347.424537
 627.509632, -126247.570502
 628.398225, -126864.047149
 629.209181, -127425.764288
 637.064106, -133089.255625
 642.020120, -136890.117337
 645.711843, -139850.094451
 646.479303, -140477.934405
 647.335126, -141178.092787
 655.468661, -148190.501664
 658.991159, -151455.343946
 662.046974, -154418.833511
 664.390854, -156784.540266
 664.732294, -157129.916268
 665.063764, -157450.260539
 668.262832, -160624.607753
 676.417265, -169563.311237
 682.763490, -177877.882973
 683.119573, -178405.227203
 683.371226, -178783.578559
 683.475865, -178949.549467
 683.574717, -179117.432334
 684.516570, -180771.207336
 688.008079, -188488.592440
 688.591430, -190468.891966
 688.820354, -191479.099601
 688.970607, -192331.617782
 689.065993, -193087.624408
 689.122864, -193912.813443
 689.126917, -194049.026230
 689.129323, -194184.700277
 689.129924, -194257.312813
 689.130043, -194294.862004
 689.130053, -194309.907800
