Speed, Forces
  85.526803, 38206.988763
  86.760244, 38027.215841
  87.993685, 37459.971441
  89.227126, 36884.515226
  90.460567, 36365.737908
  91.694009, 35905.044846
  92.927450, 35470.807169
  94.160891, 35084.655715
  95.394332, 34697.832396
  96.627773, 34385.341221
  97.861214, 34068.742459
  99.094655, 33787.532419
 100.328096, 33544.316716
 101.561537, 33298.025315
 102.794978, 33098.358701
 104.028419, 32924.600437
 105.261860, 32748.725148
 106.495301, 32603.954062
 107.728742, 32499.024887
 108.962183, 32392.862364
 110.195625, 32285.466491
 111.429066, 32237.020707
 112.662507, 32199.716450
 113.895948, 32161.993405
 115.129389, 32123.851572
 116.362830, 32134.228539
 117.596271, 32164.271779
 118.829712, 32194.637799
 120.063153, 32225.326599
 121.296594, 32256.338178
 122.530035, 32348.687175
 123.763476, 32445.689632
 124.996917, 32543.681138
 126.230358, 32642.661691
 127.463799, 32742.631292
 128.697240, 32863.804481
 129.930682, 33027.107377
 131.164123, 33191.994560
 132.397564, 33358.466030
 133.631005, 33526.521787
 134.864446, 33696.161830
 136.097887, 33867.386160
 137.331328, 34074.607528
 138.564769, 34306.577951
 139.798210, 34540.655729
 141.031651, 34776.840860
 142.265092, 35015.133346
 143.498533, 35255.533187
 144.731974, 35498.040382
 145.965415, 35742.654931
 147.198856, 36006.674044
 148.432298, 36308.762134
 149.665739, 36613.408631
 150.899180, 36920.613535
 152.132621, 37230.376847
 153.366062, 37542.698567
 154.599503, 37857.578694
 155.832944, 38175.017229
 157.066385, 38495.014171
 158.299826, 38817.569521
 159.533267, 39142.683278
 160.766708, 39509.561199
 162.000149, 39888.736559
 163.233590, 40270.849518
 164.467031, 40655.900076
 165.700472, 41043.888234
 166.933914, 41434.813991
 168.167355, 41828.677347
 169.400796, 42225.478303
 170.634237, 42625.216858
 171.867678, 43027.893012
 173.101119, 43433.506766
 174.334560, 43842.058118
 175.568001, 44253.547071
 176.801442, 44667.973622
 178.034883, 45120.453197
 179.268324, 45584.747531
 180.501765, 46052.286940
 181.735206, 46523.071424
 182.968647, 46997.100983
 184.202088, 47474.375617
 185.435529, 47954.895326
 186.668971, 48438.660110
 187.902412, 48925.669969
 189.135853, 49415.924904
 190.369294, 49909.424913
 191.602735, 50406.169997
 192.836176, 50906.160156
 194.069617, 51409.395391
 195.303058, 51915.875700
 196.536499, 52425.601085
 197.769940, 52938.571544
 199.003381, 53454.787078
 200.236822, 53974.247688
 201.470263, 54496.953372
 202.703704, 55055.236088
 203.937145, 55622.900545
 205.170587, 56194.045970
 206.404028, 56768.672363
 207.637469, 57346.779724
