Speed (CAS), Efficiency
 120.121949,   13.955080
 121.714869,   14.074840
 123.307789,   14.185595
 124.900709,   14.287264
 126.493628,   14.379839
 128.086548,   14.463386
 129.679468,   14.538046
 131.272388,   14.604030
 132.865308,   14.660220
 134.458227,   14.707403
 136.051147,   14.746412
 137.644067,   14.777714
 139.236987,   14.801833
 140.829906,   14.815945
 142.422826,   14.822643
 144.015746,   14.823443
 145.608666,   14.815924
 147.201586,   14.800833
 148.794505,   14.781474
 150.387425,   14.752538
 151.980345,   14.719383
 153.573265,   14.679920
 155.166184,   14.634321
 156.759104,   14.584641
 158.352024,   14.528094
 159.944944,   14.468611
 161.537863,   14.402716
 163.130783,   14.333930
 164.723703,   14.260354
 166.316623,   14.182837
 167.909543,   14.103276
 169.502462,   14.017651
 171.095382,   13.932266
 172.688302,   13.840723
 174.281222,   13.748038
 175.874141,   13.654388
 177.467061,   13.555088
 179.059981,   13.456345
 180.652901,   13.355696
 182.245821,   13.251184
 183.838740,   13.147398
 185.431660,   13.042431
 187.024580,   12.933706
 188.617500,   12.825872
 190.210419,   12.718930
 191.803339,   12.607112
 193.396259,   12.496176
 194.989179,   12.386283
 196.582099,   12.275526
 198.175018,   12.162369
 199.767938,   12.050391
 201.360858,   11.939585
 202.953778,   11.828105
 204.546697,   11.714825
 206.139617,   11.602834
 207.732537,   11.492119
 209.325457,   11.382669
 210.918377,   11.270216
 212.511296,   11.159089
 214.104216,   11.049320
 215.697136,   10.940894
 217.290056,   10.833357
 218.882975,   10.723819
 220.475895,   10.615697
 222.068815,   10.508973
 223.661735,   10.403628
 225.254655,   10.299643
 226.847574,   10.194869
 228.440494,   10.090380
 230.033414,    9.987303
 231.626334,    9.885616
 233.219253,    9.785298
 234.812173,    9.686328
 236.405093,    9.587362
 237.998013,    9.488339
 239.590933,    9.390696
 241.183852,    9.294410
 242.776772,    9.199460
 244.369692,    9.105825
 245.962612,    9.013482
 247.555531,    8.921449
 249.148451,    8.829405
 250.741371,    8.738669
 252.334291,    8.649218
 253.927211,    8.561030
 255.520130,    8.474085
 257.113050,    8.388360
 258.705970,    8.303835
 260.298890,    8.220037
 261.891809,    8.136054
 263.484729,    8.053273
 265.077649,    7.971672
 266.670569,    7.891232
 268.263489,    7.811931
 269.856408,    7.733750
 271.449328,    7.656669
 273.042248,    7.580668
 274.635168,    7.505731
 276.228087,    7.430951
 277.821007,    7.356702
