Ground Roll distance, Vertical Forces
 331.473468, 205566.598520
 338.891409, 205566.598520
 389.568447, 205566.598520
 399.621374, 205566.598520
 409.646987, 205566.598520
 419.645362, 205566.598520
 429.616575, 205566.598520
 431.607565, 205566.598520
 431.614209, 205566.598520
 431.616547, 205566.598520
 431.619034, 205566.598520
 431.619291, 205566.598520
 431.619553, 205566.598520
 431.622169, 205566.598520
 431.648334, 205566.598520
 431.909934, 205566.598520
 434.521853, 205566.598520
 460.217480, 205566.598520
 491.467928, 205566.598520
 520.297518, 205566.598520
 546.390242, 205566.598520
 569.804590, 205566.598520
 590.647569, 205566.598520
 609.049725, 205566.598520
 625.153583, 205566.598520
 626.020809, 205566.598520
 627.012204, 205566.598520
 636.548709, 205566.598520
 641.186140, 205566.598520
 643.783233, 205566.598520
 645.092137, 205566.598520
 646.256848, 205566.598520
 657.102823, 205566.598520
 659.626393, 205566.598520
 662.247113, 205566.598520
 662.925251, 205566.598520
 664.045682, 205566.598520
 672.661014, 205566.598520
 679.487464, 205566.598520
 680.822738, 205566.598520
 681.314735, 205566.598520
 681.670714, 205566.598520
 681.807534, 205566.598520
 681.944248, 205566.598520
 683.221019, 205566.598520
 686.528388, 205566.598520
 687.012466, 205566.598520
 687.199517, 205566.598520
 687.318313, 205566.598520
 687.388034, 205566.598520
 687.417491, 205566.598520
 687.419406, 205566.598520
 687.419677, 205566.598520
 687.419717, 205566.598520
 687.419717, 205566.598520
