Speed (CAS), Rate of Climb
 136.427289, 1779.839847
 140.260885, 1844.495681
 144.094481, 1905.664157
 147.928077, 1964.131796
 151.761673, 2019.841760
 155.595269, 2072.369342
 159.428865, 2123.597545
 163.262461, 2173.175553
 167.096057, 2219.583044
 170.929653, 2266.593314
 174.763249, 2312.242992
 178.596845, 2354.970264
 182.430441, 2397.798490
 186.264038, 2438.869227
 190.097634, 2477.530525
 193.931230, 2514.476651
 197.764826, 2548.756237
 201.598422, 2580.684198
 205.432018, 2609.739588
 209.265614, 2636.652172
 213.099210, 2660.527323
 216.932806, 2681.698904
 220.766402, 2700.773826
 224.599998, 2716.744283
 228.433594, 2731.202240
 232.267190, 2742.175357
 236.100786, 2751.879928
 239.934382, 2758.170824
 243.767978, 2763.092050
 247.601575, 2764.735940
 251.435171, 2764.510083
 255.268767, 2762.051032
 259.102363, 2756.360294
 262.935959, 2749.082470
 266.769555, 2738.971207
 270.603151, 2725.978645
 274.436747, 2711.314516
 278.270343, 2694.165847
 282.103939, 2674.028403
 285.937535, 2652.623877
 289.771131, 2629.343546
 293.604727, 2604.327872
 297.438323, 2577.782827
 301.271919, 2549.304004
 305.105516, 2521.233749
 308.939112, 2491.994369
 312.772708, 2459.115640
 316.606304, 2426.245682
 320.439900, 2392.286852
 324.273496, 2356.379816
 328.107092, 2319.280737
 331.940688, 2278.456189
 335.774284, 2235.586036
 339.607880, 2190.996575
 343.441476, 2144.397199
 347.275072, 2095.712322
 351.108668, 2044.710645
 354.942264, 1989.494803
 358.775860, 1931.720551
 362.609457, 1871.666814
 366.443053, 1809.359468
 370.276649, 1744.801470
 374.110245, 1678.198112
 377.943841, 1609.294989
 381.777437, 1538.059260
 385.611033, 1462.119627
 389.444629, 1383.617939
 393.278225, 1302.607670
 397.111821, 1218.913426
 400.945417, 1132.734073
 404.779013, 1044.082538
 408.612609,  952.981964
 412.446205,  859.344502
 416.279801,  763.249711
 420.113397,  664.744952
 423.946994,  562.335868
 427.780590,  456.168963
 431.614186,  347.292523
 435.447782,  235.709264
 439.281378,  121.453013
 443.114974,    4.500624
 446.948570, -115.212334
 450.782166, -237.197083
 454.615762, -361.637755
 458.449358, -488.880225
 462.282954, -618.246860
 466.116550, -750.112227
 469.950146, -884.817917
 473.783742, -1022.040105
 477.617338, -1162.098929
 481.450935, -1307.387148
 485.284531, -1456.056661
 489.118127, -1607.801298
 492.951723, -1762.556660
 496.785319, -1921.283398
 500.618915, -2083.169946
 504.452511, -2248.140090
 508.286107, -2416.483560
 512.119703, -2587.957326
 515.953299, -2762.477970
