Speed (CAS), Rate of Climb
 136.427291, 1340.721901
 139.434674, 1390.343530
 142.442057, 1438.468410
 145.449441, 1486.298967
 148.456824, 1532.023437
 151.464207, 1575.958063
 154.471590, 1619.025302
 157.478974, 1660.350709
 160.486357, 1699.730526
 163.493740, 1737.078728
 166.501124, 1772.649696
 169.508507, 1806.438948
 172.515890, 1838.110536
 175.523273, 1867.986799
 178.530657, 1896.150674
 181.538040, 1922.540869
 184.545423, 1946.897617
 187.552806, 1969.616660
 190.560190, 1990.929420
 193.567573, 2010.661715
 196.574956, 2028.243372
 199.582339, 2044.649654
 202.589723, 2059.350905
 205.597106, 2072.209561
 208.604489, 2083.891188
 211.611873, 2093.257989
 214.619256, 2101.753713
 217.626639, 2107.699111
 220.634022, 2112.863708
 223.641406, 2115.651628
 226.648789, 2117.280559
 229.656172, 2117.858184
 232.663555, 2116.455228
 235.670939, 2114.228693
 238.678322, 2111.246929
 241.685705, 2107.302158
 244.693088, 2102.391855
 247.700472, 2097.081048
 250.707855, 2091.519903
 253.715238, 2085.081810
 256.722622, 2077.602711
 259.730005, 2069.814381
 262.737388, 2061.118322
 265.744771, 2051.400400
 268.752155, 2039.667741
 271.759538, 2026.958483
 274.766921, 2013.232245
 277.774304, 1997.999168
 280.781688, 1980.028551
 283.789071, 1960.911058
 286.796454, 1940.497718
 289.803837, 1918.988663
 292.811221, 1895.230316
 295.818604, 1868.994546
 298.825987, 1841.567740
 301.833371, 1812.941995
 304.840754, 1783.259697
 307.848137, 1752.349545
 310.855520, 1718.053968
 313.862904, 1683.015898
 316.870287, 1646.791316
 319.877670, 1609.270909
 322.885053, 1570.736065
 325.892437, 1531.015266
 328.899820, 1489.015233
 331.907203, 1444.481990
 334.914586, 1398.583310
 337.921970, 1351.285734
 340.929353, 1302.651009
 343.936736, 1252.694199
 346.944120, 1201.314186
 349.951503, 1148.588355
 352.958886, 1093.692799
 355.966269, 1036.085080
 358.973653,  977.001423
 361.981036,  916.582480
 364.988419,  854.637752
 367.995802,  791.165158
 371.003186,  726.487700
 374.010569,  660.261474
 377.017952,  592.476943
 380.025335,  523.698602
 383.032719,  452.682601
 386.040102,  378.638988
 389.047485,  303.473434
 392.054869,  226.843703
 395.062252,  148.567192
 398.069635,   68.842450
 401.077018,  -12.411881
 404.084402,  -95.337648
 407.091785, -179.949432
 410.099168, -266.257792
 413.106551, -354.267547
 416.113935, -443.951957
 419.121318, -535.284334
 422.128701, -628.550002
 425.136084, -725.391644
 428.143468, -823.462077
 431.150851, -923.328765
 434.158234, -1024.908062
