alpha body, CLh_e
 -10.000000,   -0.564214
  -9.000000,   -0.539113
  -8.000000,   -0.514999
  -7.000000,   -0.491815
  -6.000000,   -0.469633
  -5.000000,   -0.448439
  -4.000000,   -0.428206
  -3.000000,   -0.408882
  -2.000000,   -0.388728
  -1.000000,   -0.370990
   0.000000,   -0.354219
   1.000000,   -0.338409
   2.000000,   -0.323589
   3.000000,   -0.309728
   4.000000,   -0.296779
   5.000000,   -0.284756
