alpha body, CLh_e
 -10.000000,   -0.563616
  -9.090909,   -0.540556
  -8.181818,   -0.518261
  -7.272727,   -0.496777
  -6.363636,   -0.476135
  -5.454545,   -0.456305
  -4.545455,   -0.437204
  -3.636364,   -0.418895
  -2.727273,   -0.401408
  -1.818182,   -0.382871
  -0.909091,   -0.366671
  -0.000000,   -0.351248
   0.909091,   -0.336597
   1.818182,   -0.322746
   2.727273,   -0.309697
   3.636364,   -0.297455
   4.545455,   -0.285988
   5.454545,   -0.275266
