alpha body, CLh_e
 -10.000000,   -0.588165
  -9.000000,   -0.566564
  -8.000000,   -0.545777
  -7.000000,   -0.525758
  -6.000000,   -0.506568
  -5.000000,   -0.488196
  -4.000000,   -0.470620
  -3.000000,   -0.453799
  -2.000000,   -0.435996
  -1.000000,   -0.420434
   0.000000,   -0.405677
   1.000000,   -0.391719
   2.000000,   -0.378587
   3.000000,   -0.366253
   4.000000,   -0.354681
