alpha body, CLh_e
 -10.000000,   -0.564549
  -9.090909,   -0.538732
  -8.181818,   -0.513555
  -7.272727,   -0.489061
  -6.363636,   -0.465278
  -5.454545,   -0.442186
  -4.545455,   -0.419717
  -3.636364,   -0.397926
  -2.727273,   -0.376841
  -1.818182,   -0.354585
  -0.909091,   -0.334567
  -0.000000,   -0.315226
   0.909091,   -0.296559
   1.818182,   -0.278593
   2.727273,   -0.261330
   3.636364,   -0.244777
   4.545455,   -0.228909
   5.454545,   -0.213703
   6.363636,   -0.199185
