alpha body, CLh_e
 -10.000000,   -0.564459
  -9.000000,   -0.539427
  -8.000000,   -0.515382
  -7.000000,   -0.492267
  -6.000000,   -0.470155
  -5.000000,   -0.449030
  -4.000000,   -0.428865
  -3.000000,   -0.409609
  -2.000000,   -0.389523
  -1.000000,   -0.371853
   0.000000,   -0.355149
   1.000000,   -0.339405
   2.000000,   -0.324652
   3.000000,   -0.310856
   4.000000,   -0.297973
   5.000000,   -0.286015
