Mach, Climb Angle
   0.219141,    1.367643
   0.221170,    1.363459
   0.223198,    1.359565
   0.225227,    1.354164
   0.227256,    1.347363
   0.229285,    1.338754
   0.231314,    1.328517
   0.233343,    1.317120
   0.235372,    1.304373
   0.237401,    1.289805
   0.239430,    1.274336
   0.241458,    1.257449
   0.243487,    1.239102
   0.245516,    1.220132
   0.247545,    1.199123
   0.249574,    1.177597
   0.251603,    1.154558
   0.253632,    1.131783
   0.255661,    1.109335
   0.257689,    1.085861
   0.259718,    1.061375
   0.261747,    1.035905
   0.263776,    1.009382
   0.265805,    0.982122
   0.267834,    0.953567
   0.269863,    0.924731
   0.271892,    0.894151
   0.273920,    0.863530
   0.275949,    0.831372
   0.277978,    0.798720
   0.280007,    0.765476
   0.282036,    0.730809
   0.284065,    0.696072
   0.286094,    0.660062
   0.288123,    0.623313
   0.290152,    0.586480
   0.292180,    0.548015
   0.294209,    0.509179
   0.296238,    0.470245
   0.298267,    0.429657
   0.300296,    0.388733
   0.302325,    0.348383
   0.304354,    0.309696
   0.306383,    0.270359
   0.308411,    0.230901
   0.310440,    0.190812
   0.312469,    0.149400
   0.314498,    0.107855
   0.316527,    0.066177
   0.318556,    0.023278
   0.320585,   -0.020339
   0.322614,   -0.064100
   0.324643,   -0.108005
   0.326671,   -0.153235
   0.328700,   -0.199060
   0.330729,   -0.245040
   0.332758,   -0.291174
   0.334787,   -0.338223
   0.336816,   -0.386253
   0.338845,   -0.434446
   0.340874,   -0.482804
   0.342902,   -0.531326
   0.344931,   -0.581353
   0.346960,   -0.631750
   0.348989,   -0.682321
   0.351018,   -0.733065
   0.353047,   -0.781045
   0.355076,   -0.830275
   0.357105,   -0.879921
   0.359134,   -0.929750
   0.361162,   -0.979762
   0.363191,   -1.029956
   0.365220,   -1.080804
   0.367249,   -1.132812
   0.369278,   -1.185012
   0.371307,   -1.237402
   0.373336,   -1.289984
   0.375365,   -1.342757
   0.377393,   -1.396053
   0.379422,   -1.450608
   0.381451,   -1.505362
   0.383480,   -1.560315
   0.385509,   -1.615467
   0.387538,   -1.670819
   0.389567,   -1.726370
   0.391596,   -1.782756
   0.393625,   -1.840057
   0.395653,   -1.897565
   0.397682,   -1.955280
   0.399711,   -2.013202
   0.401740,   -2.070026
   0.403769,   -2.126493
   0.405798,   -2.183166
   0.407827,   -2.241204
   0.409856,   -2.299594
   0.411884,   -2.358198
   0.413913,   -2.417016
   0.415942,   -2.476047
   0.417971,   -2.535294
   0.420000,   -2.594754
