Speed, Power
  76.729065, 1159506.601558
  77.331056, 1163305.047651
  77.933047, 1166741.221676
  78.535039, 1170330.003249
  79.137030, 1174355.645666
  79.739021, 1178532.431548
  80.341012, 1182904.537831
  80.943003, 1187666.564027
  81.544995, 1192515.575509
  82.146986, 1197754.551202
  82.748977, 1203155.680304
  83.350968, 1208813.519833
  83.952959, 1214752.368350
  84.554951, 1220855.359573
  85.156942, 1227313.073580
  85.758933, 1233886.509617
  86.360924, 1240839.630118
  86.962915, 1247907.745344
  87.564907, 1255328.058933
  88.166898, 1262913.964973
  88.768889, 1270768.354481
  89.370880, 1278893.976204
  89.972871, 1287144.271354
  90.574863, 1295830.282866
  91.176854, 1304512.534740
  91.778845, 1313698.871570
  92.380836, 1322972.766031
  92.982828, 1332468.998352
  93.584819, 1342352.438104
  94.186810, 1352255.960149
  94.788801, 1362612.404289
  95.390792, 1373153.712587
  95.992784, 1383727.108392
  96.594775, 1394900.199791
  97.196766, 1406137.947597
  97.798757, 1417440.016373
  98.400748, 1429355.190800
  99.002740, 1441326.186591
  99.604731, 1453353.354524
 100.206722, 1465985.398089
 100.808713, 1478724.543842
 101.410704, 1491531.893157
 102.012696, 1504783.337193
 102.614687, 1518323.484376
 103.216678, 1531943.827270
 103.818669, 1545725.298351
 104.420660, 1560097.103905
 105.022652, 1574561.034050
 105.624643, 1589117.633464
 106.226634, 1604002.408767
 106.828625, 1619338.157296
 107.430616, 1634778.475999
 108.032608, 1650323.968853
 108.634599, 1666211.887350
 109.236590, 1682561.535982
 109.838581, 1699028.202360
 110.440573, 1715612.547095
 111.042564, 1732382.155671
 111.644555, 1749792.791036
 112.246546, 1767332.861707
 112.848537, 1785003.082259
 113.450529, 1802804.167267
 114.052520, 1821026.279169
 114.654511, 1839683.652226
 115.256502, 1858483.582007
 115.858493, 1877426.834384
 116.460485, 1896514.175231
 117.062476, 1916038.614899
 117.664467, 1936008.640770
 118.266458, 1956134.348026
 118.868449, 1976416.551172
 119.470441, 1996856.064713
 120.072432, 2017497.732937
 120.674423, 2038842.448006
 121.276414, 2060355.932363
 121.878405, 2082039.046478
 122.480397, 2103892.650821
 123.082388, 2125917.605861
 123.684379, 2148206.953128
 124.286370, 2171165.895437
 124.888361, 2194307.521942
 125.490353, 2217632.736412
 126.092344, 2241142.442614
 126.694335, 2264837.544316
 127.296326, 2288718.945284
 127.898317, 2313178.233361
 128.500309, 2338027.778465
 129.102300, 2363074.831568
 129.704291, 2388320.337071
 130.306282, 2413765.239371
 130.908274, 2439410.482868
 131.510265, 2465257.011959
 132.112256, 2491600.311333
 132.714247, 2518443.410082
 133.316238, 2545498.833055
 133.918230, 2572767.562615
 134.520221, 2600250.581125
 135.122212, 2627948.870947
 135.724203, 2655863.414445
 136.326194, 2683995.193982
