Time, Acceleration
   0.000100,    2.658021
   0.000739,    2.658005
   0.003192,    2.657947
   0.010823,    2.657764
   0.024250,    2.657442
   0.044979,    2.656945
   0.074596,    2.656234
   0.104330,    2.655520
   0.134065,    2.654804
   0.163869,    2.654087
   0.193707,    2.653368
   0.223662,    2.652645
   0.253643,    2.651921
   0.283578,    2.651197
   0.313608,    2.650471
   0.343852,    2.649738
   0.374432,    2.648997
   0.404940,    2.648256
   0.435592,    2.647511
   0.466691,    2.646755
   0.497414,    2.646007
   0.529078,    2.645235
   0.560516,    2.644468
   0.592142,    2.643696
   0.624137,    2.642914
   0.655967,    2.642135
   0.688174,    2.641345
   0.720414,    2.640555
   0.753287,    2.639748
   0.786414,    2.638933
   0.819995,    2.638107
   0.853135,    2.637291
   0.886634,    2.636465
   0.920841,    2.635620
   0.954798,    2.634781
   0.989673,    2.633919
   1.024534,    2.633055
   1.059484,    2.632189
   1.094625,    2.631316
   1.130411,    2.630427
   1.165938,    2.629543
   1.201923,    2.628647
   1.238205,    2.627742
   1.275068,    2.626822
   1.311728,    2.625906
   1.348703,    2.624981
   1.386149,    2.624043
   1.424187,    2.623089
   1.461956,    2.622141
   1.500069,    2.621182
   1.538712,    2.620210
   1.577467,    2.619233
   1.616273,    2.618255
   1.655379,    2.617267
   1.694971,    2.616266
   1.734403,    2.615267
   1.774730,    2.614245
   1.815592,    2.613208
   1.856419,    2.612171
   1.897659,    2.611122
   1.939041,    2.610068
   1.980834,    2.609002
   2.022645,    2.607934
   2.064926,    2.606853
   2.106899,    2.605779
   2.149625,    2.604684
   2.193047,    2.603570
   2.236232,    2.602460
   2.279402,    2.601349
   2.322643,    2.600236
   2.366789,    2.599097
   2.411165,    2.597951
   2.456015,    2.596791
   2.501098,    2.595624
   2.546355,    2.594451
   2.591792,    2.593272
   2.637439,    2.592085
   2.684018,    2.590873
   2.730133,    2.589672
   2.776082,    2.588473
   2.823102,    2.587245
   2.870268,    2.586011
   2.917732,    2.584768
   2.965183,    2.583523
   3.013174,    2.582263
   3.061135,    2.581002
   3.109731,    2.579722
   3.158504,    2.578437
   3.207347,    2.577147
   3.256583,    2.575846
   3.305757,    2.574544
   3.355815,    2.573218
   3.405625,    2.571896
   3.455790,    2.570563
   3.506213,    2.569221
   3.557356,    2.567858
   3.608053,    2.566506
   3.659440,    2.565133
   3.711312,    2.563745
   3.762869,    2.562364
   3.814583,    2.560977
   3.867039,    2.559569
   3.919497,    2.558158
   3.972588,    2.556728
   4.025604,    2.555299
   4.078972,    2.553858
   4.132362,    2.552414
   4.185896,    2.550965
   4.239578,    2.549510
   4.293863,    2.548036
   4.348175,    2.546560
   4.402931,    2.545069
   4.457796,    2.543574
   4.468696,    2.543277
   4.496557,    2.542516
   4.508012,    2.542204
   4.509220,    2.542171
   4.510310,    2.542141
   4.510506,    2.542136
   4.510756,    2.542129
   4.510834,    2.542127
   4.510865,    2.542126
   4.510923,    2.542124
   4.510975,    2.542122
   4.511391,    2.542108
   4.514157,    2.542013
   4.524471,    2.541658
   4.555916,    2.540578
   4.605748,    2.538865
   4.656405,    2.537122
   4.707250,    2.535372
   4.758623,    2.533602
   4.809774,    2.531839
   4.861251,    2.530063
   4.913371,    2.528263
   4.965261,    2.526470
   5.017644,    2.524659
   5.069824,    2.522854
   5.122355,    2.521035
   5.175074,    2.519209
   5.228246,    2.517365
   5.281518,    2.515517
   5.335039,    2.513659
   5.388215,    2.511811
   5.441821,    2.509948
   5.495693,    2.508073
   5.549678,    2.506194
   5.603959,    2.504303
   5.658515,    2.502401
   5.713207,    2.500493
   5.768044,    2.498578
   5.823043,    2.496657
   5.878092,    2.494733
   5.933668,    2.492789
   5.989215,    2.490844
   6.045085,    2.488887
   6.101050,    2.486925
   6.156999,    2.484963
   6.213502,    2.482980
   6.269654,    2.481008
   6.325922,    2.479030
   6.383068,    2.477020
   6.439848,    2.475022
   6.496596,    2.473024
   6.553449,    2.471020
   6.611126,    2.468987
   6.668936,    2.466947
   6.726692,    2.464908
   6.784484,    2.462866
   6.842519,    2.460815
   6.900806,    2.458753
   6.959133,    2.456688
   7.017999,    2.454604
   7.076878,    2.452517
   7.135810,    2.450427
   7.195003,    2.448327
   7.254191,    2.446225
   7.313764,    2.444109
   7.373505,    2.441985
   7.433077,    2.439866
   7.493001,    2.437733
   7.553127,    2.435592
   7.613492,    2.433441
   7.673910,    2.431287
   7.734608,    2.429121
   7.795320,    2.426954
   7.856409,    2.424772
   7.917519,    2.422588
   7.978831,    2.420395
   8.040451,    2.418191
   8.101960,    2.415988
   8.163769,    2.413774
   8.225548,    2.411560
   8.287654,    2.409333
   8.349751,    2.407105
   8.411896,    2.404874
   8.474337,    2.402631
   8.537248,    2.400370
   8.600186,    2.398106
   8.663153,    2.395841
