Time, Aircraft mass
 123.489434, 19492.103219
 123.491101, 19492.089797
 123.492767, 19492.076374
 123.494434, 19492.062950
 123.496101, 19492.049527
 123.497767, 19492.036103
 123.499434, 19492.022680
 123.501101, 19492.009256
 123.502767, 19491.995833
 123.504434, 19491.982409
 123.506101, 19491.968986
 123.507767, 19491.955562
 123.509434, 19491.942137
 123.511101, 19491.928711
 123.512767, 19491.915286
 123.514434, 19491.901860
 123.516101, 19491.888435
 123.517767, 19491.875009
 123.519434, 19491.861584
 123.521101, 19491.848158
 123.522767, 19491.834733
 123.524434, 19491.821307
 123.526101, 19491.807880
 123.527767, 19491.794453
 123.529434, 19491.781025
 123.531101, 19491.767598
 123.532767, 19491.754170
 123.534434, 19491.740743
 123.536101, 19491.727316
 123.537767, 19491.713888
 123.539434, 19491.700461
 123.541101, 19491.687033
 123.542767, 19491.673604
 123.544434, 19491.660175
 123.546101, 19491.646745
 123.547767, 19491.633316
 123.549434, 19491.619886
 123.551101, 19491.606457
 123.552767, 19491.593028
 123.554434, 19491.579598
 123.556101, 19491.566169
 123.557767, 19491.552739
 123.559434, 19491.539308
 123.561101, 19491.525877
 123.562767, 19491.512446
 123.564434, 19491.499014
 123.566101, 19491.485583
 123.567767, 19491.472151
 123.569434, 19491.458720
 123.571101, 19491.445289
 123.572767, 19491.431857
 123.574434, 19491.418426
 123.576101, 19491.404993
 123.577767, 19491.391560
 123.579434, 19491.378126
 123.581101, 19491.364693
 123.582767, 19491.351260
 123.584434, 19491.337826
 123.586101, 19491.324393
 123.587767, 19491.310959
 123.589434, 19491.297526
 123.591101, 19491.284093
 123.592767, 19491.270658
 123.594434, 19491.257222
 123.596101, 19491.243787
 123.597767, 19491.230352
 123.599434, 19491.216917
 123.601101, 19491.203481
 123.602767, 19491.190046
 123.604434, 19491.176611
 123.606101, 19491.163175
 123.607767, 19491.149740
 123.609434, 19491.136303
 123.611101, 19491.122866
 123.612767, 19491.109428
 123.614434, 19491.095991
 123.616101, 19491.082554
 123.617767, 19491.069117
 123.619434, 19491.055679
 123.621101, 19491.042242
 123.622767, 19491.028805
 123.624434, 19491.015367
 123.626101, 19491.001929
 123.627767, 19490.988489
 123.629434, 19490.975050
 123.631101, 19490.961611
 123.632767, 19490.948172
 123.634434, 19490.934732
 123.636101, 19490.921293
 123.637767, 19490.907854
 123.639434, 19490.894415
 123.641101, 19490.880975
 123.642767, 19490.867534
 123.644434, 19490.854093
 123.646101, 19490.840652
 123.647767, 19490.827211
 123.649434, 19490.813770
 123.651101, 19490.800328
 123.652767, 19490.786887
 123.654434, 19490.773446
 123.656101, 19490.760005
 123.657767, 19490.746564
 123.659434, 19490.733121
 123.661101, 19490.719678
 123.662767, 19490.706234
 123.664434, 19490.692791
 123.666101, 19490.679348
 123.667767, 19490.665905
 123.669434, 19490.652462
 123.671101, 19490.639019
 123.672767, 19490.625575
 123.674434, 19490.612132
 123.676101, 19490.598687
 123.677767, 19490.585242
 123.679434, 19490.571797
 123.681101, 19490.558352
 123.682767, 19490.544907
 123.684434, 19490.531462
 123.686101, 19490.518017
 123.687767, 19490.504571
 123.689434, 19490.491126
 123.691101, 19490.477681
 123.692767, 19490.464234
 123.694434, 19490.450787
 123.696101, 19490.437340
 123.697767, 19490.423893
 123.699434, 19490.410446
 123.701101, 19490.396999
 123.702767, 19490.383552
 123.704434, 19490.370105
 123.706101, 19490.356658
 123.707767, 19490.343210
 123.709434, 19490.329762
 123.711101, 19490.316313
 123.712767, 19490.302864
 123.714434, 19490.289415
 123.716101, 19490.275966
 123.717767, 19490.262517
 123.719434, 19490.249068
 123.721101, 19490.235619
 123.722767, 19490.222170
 123.724434, 19490.208721
 123.726101, 19490.195270
 123.727767, 19490.181819
 123.729434, 19490.168368
 123.731101, 19490.154917
 123.732767, 19490.141466
 123.734434, 19490.128015
 123.736101, 19490.114564
 123.737767, 19490.101113
 123.739434, 19490.087663
 123.741101, 19490.074212
 123.742767, 19490.060759
 123.744434, 19490.047306
 123.746101, 19490.033853
 123.747767, 19490.020400
 123.749434, 19490.006948
 123.751101, 19489.993495
 123.752767, 19489.980042
 123.754434, 19489.966589
 123.756101, 19489.953136
 123.757767, 19489.939683
 123.759434, 19489.926229
 123.761101, 19489.912774
 123.762767, 19489.899319
 123.764434, 19489.885864
 123.766101, 19489.872410
 123.767767, 19489.858955
 123.769434, 19489.845500
 123.771101, 19489.832045
 123.772767, 19489.818591
 123.774434, 19489.805136
 123.776101, 19489.791679
 123.777767, 19489.778223
 123.779434, 19489.764766
 123.781101, 19489.751309
 123.782767, 19489.737852
 123.784434, 19489.724396
 123.786101, 19489.710939
 123.787767, 19489.697482
 123.789434, 19489.684026
 123.791101, 19489.670569
 123.792767, 19489.657111
 123.794434, 19489.643652
 123.796101, 19489.630193
 123.797767, 19489.616735
 123.799434, 19489.603276
 123.801101, 19489.589817
 123.802767, 19489.576359
 123.804434, 19489.562900
 123.806101, 19489.549441
 123.807767, 19489.535983
 123.809434, 19489.522522
 123.811101, 19489.509062
 123.812767, 19489.495601
 123.814434, 19489.482141
 123.816101, 19489.468680
 123.817767, 19489.455219
 123.819434, 19489.441759
 123.821101, 19489.428298
 123.822767, 19489.414838
 123.824434, 19489.401377
 123.826101, 19489.387915
 123.827767, 19489.374452
 123.829434, 19489.360990
 123.831101, 19489.347527
 123.832767, 19489.334065
 123.834434, 19489.320602
 123.836101, 19489.307140
 123.837767, 19489.293677
 123.839434, 19489.280215
 123.841101, 19489.266752
 123.842767, 19489.253288
 123.844434, 19489.239824
 123.846101, 19489.226359
 123.847767, 19489.212895
 123.849434, 19489.199430
 123.851101, 19489.185966
 123.852767, 19489.172502
 123.854434, 19489.159037
 123.856101, 19489.145573
 123.857767, 19489.132108
 123.859434, 19489.118642
 123.861101, 19489.105176
 123.862767, 19489.091710
 123.864434, 19489.078243
 123.866101, 19489.064777
 123.867767, 19489.051310
 123.869434, 19489.037844
 123.871101, 19489.024378
 123.872767, 19489.010911
 123.874434, 19488.997445
 123.876101, 19488.983977
 123.877767, 19488.970509
 123.879434, 19488.957040
 123.881101, 19488.943572
 123.882767, 19488.930104
 123.884434, 19488.916636
 123.886101, 19488.903167
 123.887767, 19488.889699
 123.889434, 19488.876231
 123.891101, 19488.862762
 123.892767, 19488.849292
 123.894434, 19488.835822
 123.896101, 19488.822352
 123.897767, 19488.808882
 123.899434, 19488.795412
 123.901101, 19488.781941
 123.902767, 19488.768471
 123.904434, 19488.755001
 123.906101, 19488.741531
 123.907767, 19488.728060
 123.909434, 19488.714589
 123.911101, 19488.701116
 123.912767, 19488.687644
 123.914434, 19488.674172
 123.916101, 19488.660700
 123.917767, 19488.647228
 123.919434, 19488.633756
 123.921101, 19488.620284
 123.922767, 19488.606812
 123.924434, 19488.593339
 123.926101, 19488.579866
 123.927767, 19488.566392
 123.929434, 19488.552918
 123.931101, 19488.539444
 123.932767, 19488.525970
 123.934434, 19488.512496
 123.936101, 19488.499022
 123.937767, 19488.485548
 123.939434, 19488.472074
 123.941101, 19488.458599
 123.942767, 19488.445124
 123.944434, 19488.431648
 123.946101, 19488.418172
 123.947767, 19488.404696
 123.949434, 19488.391220
 123.951101, 19488.377744
 123.952767, 19488.364268
 123.954434, 19488.350793
 123.956101, 19488.337317
 123.957767, 19488.323841
 123.959434, 19488.310363
 123.961101, 19488.296886
 123.962767, 19488.283408
 123.964434, 19488.269930
 123.966101, 19488.256452
 123.967767, 19488.242974
 123.969434, 19488.229497
 123.971101, 19488.216019
 123.972767, 19488.202541
 123.974434, 19488.189063
 123.976101, 19488.175584
 123.977767, 19488.162104
 123.979434, 19488.148624
 123.981101, 19488.135145
 123.982767, 19488.121665
 123.984434, 19488.108185
 123.986101, 19488.094706
 123.987767, 19488.081226
 123.989434, 19488.067746
 123.991101, 19488.054267
 123.992767, 19488.040785
 123.994434, 19488.027304
 123.996101, 19488.013822
 123.997767, 19488.000341
 123.999434, 19487.986859
 124.001101, 19487.973377
 124.002767, 19487.959896
 124.004434, 19487.946414
 124.006101, 19487.932933
 124.007767, 19487.919451
 124.009434, 19487.905968
 124.011101, 19487.892485
 124.012767, 19487.879001
 124.014434, 19487.865518
 124.016101, 19487.852034
 124.017767, 19487.838551
 124.019434, 19487.825067
 124.021101, 19487.811584
 124.022767, 19487.798100
 124.024434, 19487.784617
 124.026101, 19487.771132
 124.027767, 19487.757646
 124.029434, 19487.744161
 124.031101, 19487.730675
 124.032767, 19487.717190
 124.034434, 19487.703705
 124.036101, 19487.690219
 124.037767, 19487.676734
 124.039434, 19487.663249
 124.041101, 19487.649763
 124.042767, 19487.636276
 124.044434, 19487.622789
 124.046101, 19487.609302
 124.047767, 19487.595814
 124.049434, 19487.582327
 124.051101, 19487.568840
 124.052767, 19487.555353
 124.054434, 19487.541865
 124.056101, 19487.528378
 124.057767, 19487.514891
 124.059434, 19487.501402
 124.061101, 19487.487913
 124.062767, 19487.474424
 124.064434, 19487.460934
 124.066101, 19487.447445
 124.067767, 19487.433956
 124.069434, 19487.420467
 124.071101, 19487.406978
 124.072767, 19487.393488
 124.074434, 19487.379999
 124.076101, 19487.366509
 124.077767, 19487.353017
 124.079434, 19487.339526
 124.081101, 19487.326035
 124.082767, 19487.312544
 124.084434, 19487.299053
 124.086101, 19487.285562
 124.087767, 19487.272071
 124.089434, 19487.258580
 124.091101, 19487.245089
 124.092767, 19487.231596
 124.094434, 19487.218103
 124.096101, 19487.204610
 124.097767, 19487.191117
 124.099434, 19487.177625
 124.101101, 19487.164132
 124.102767, 19487.150639
 124.104434, 19487.137146
 124.106101, 19487.123653
 124.107767, 19487.110160
 124.109434, 19487.096665
 124.111101, 19487.083170
 124.112767, 19487.069675
 124.114434, 19487.056181
 124.116101, 19487.042686
 124.117767, 19487.029191
 124.119434, 19487.015696
 124.121101, 19487.002201
 124.122767, 19486.988706
 124.124434, 19486.975211
 124.126101, 19486.961715
 124.127767, 19486.948218
 124.129434, 19486.934721
 124.131101, 19486.921225
 124.132767, 19486.907728
 124.134434, 19486.894231
 124.136101, 19486.880735
 124.137767, 19486.867238
 124.139434, 19486.853741
 124.141101, 19486.840244
 124.142767, 19486.826746
 124.144434, 19486.813247
 124.146101, 19486.799749
 124.147767, 19486.786250
 124.149434, 19486.772752
 124.151101, 19486.759253
 124.152767, 19486.745754
 124.154434, 19486.732256
 124.156101, 19486.718757
 124.157767, 19486.705259
 124.159434, 19486.691758
 124.161101, 19486.678258
 124.162767, 19486.664758
 124.164434, 19486.651257
 124.166101, 19486.637757
 124.167767, 19486.624256
 124.169434, 19486.610756
 124.171101, 19486.597255
 124.172767, 19486.583755
 124.174434, 19486.570255
 124.176101, 19486.556753
 124.177767, 19486.543250
 124.179434, 19486.529748
 124.181101, 19486.516246
 124.182767, 19486.502743
 124.184434, 19486.489241
 124.186101, 19486.475739
 124.187767, 19486.462236
 124.189434, 19486.448734
 124.191101, 19486.435232
 124.192767, 19486.421728
 124.194434, 19486.408224
 124.196101, 19486.394720
 124.197767, 19486.381215
 124.199434, 19486.367711
 124.201101, 19486.354207
 124.202767, 19486.340703
 124.204434, 19486.327199
 124.206101, 19486.313695
 124.207767, 19486.300191
 124.209434, 19486.286685
 124.211101, 19486.273179
 124.212767, 19486.259673
 124.214434, 19486.246167
 124.216101, 19486.232661
 124.217767, 19486.219155
 124.219434, 19486.205649
 124.221101, 19486.192143
 124.222767, 19486.178637
 124.224434, 19486.165131
 124.226101, 19486.151623
 124.227767, 19486.138115
 124.229434, 19486.124607
 124.231101, 19486.111099
 124.232767, 19486.097592
 124.234434, 19486.084084
 124.236101, 19486.070576
 124.237767, 19486.057068
 124.239434, 19486.043560
 124.241101, 19486.030052
 124.242767, 19486.016543
 124.244434, 19486.003033
 124.246101, 19485.989523
 124.247767, 19485.976013
 124.249434, 19485.962504
 124.251101, 19485.948994
 124.252767, 19485.935484
 124.254434, 19485.921974
 124.256101, 19485.908465
 124.257767, 19485.894955
 124.259434, 19485.881444
 124.261101, 19485.867932
 124.262767, 19485.854420
 124.264434, 19485.840909
 124.266101, 19485.827397
 124.267767, 19485.813886
 124.269434, 19485.800374
 124.271101, 19485.786862
 124.272767, 19485.773351
 124.274434, 19485.759839
 124.276101, 19485.746326
 124.277767, 19485.732813
 124.279434, 19485.719299
 124.281101, 19485.705786
 124.282767, 19485.692272
 124.284434, 19485.678759
 124.286101, 19485.665245
 124.287767, 19485.651732
 124.289434, 19485.638218
 124.291101, 19485.624705
 124.292767, 19485.611190
 124.294434, 19485.597674
 124.296101, 19485.584159
 124.297767, 19485.570644
 124.299434, 19485.557129
 124.301101, 19485.543613
 124.302767, 19485.530098
 124.304434, 19485.516583
 124.306101, 19485.503067
 124.307767, 19485.489552
 124.309434, 19485.476035
 124.311101, 19485.462518
 124.312767, 19485.449001
 124.314434, 19485.435483
 124.316101, 19485.421966
 124.317767, 19485.408449
 124.319434, 19485.394932
 124.321101, 19485.381415
 124.322767, 19485.367898
 124.324434, 19485.354380
 124.326101, 19485.340862
 124.327767, 19485.327343
 124.329434, 19485.313824
 124.331101, 19485.300304
 124.332767, 19485.286785
 124.334434, 19485.273266
 124.336101, 19485.259747
 124.337767, 19485.246228
 124.339434, 19485.232709
 124.341101, 19485.219190
 124.342767, 19485.205670
 124.344434, 19485.192149
 124.346101, 19485.178628
 124.347767, 19485.165107
 124.349434, 19485.151586
 124.351101, 19485.138065
 124.352767, 19485.124544
 124.354434, 19485.111023
 124.356101, 19485.097502
 124.357767, 19485.083982
 124.359434, 19485.070459
 124.361101, 19485.056936
 124.362767, 19485.043414
 124.364434, 19485.029891
 124.366101, 19485.016368
 124.367767, 19485.002846
 124.369434, 19484.989323
 124.371101, 19484.975800
 124.372767, 19484.962277
 124.374434, 19484.948755
 124.376101, 19484.935230
 124.377767, 19484.921706
 124.379434, 19484.908181
 124.381101, 19484.894657
 124.382767, 19484.881132
 124.384434, 19484.867608
 124.386101, 19484.854083
 124.387767, 19484.840559
 124.389434, 19484.827034
 124.391101, 19484.813510
 124.392767, 19484.799984
 124.394434, 19484.786457
 124.396101, 19484.772931
 124.397767, 19484.759405
 124.399434, 19484.745878
 124.401101, 19484.732352
 124.402767, 19484.718826
 124.404434, 19484.705299
 124.406101, 19484.691773
 124.407767, 19484.678247
 124.409434, 19484.664719
 124.411101, 19484.651191
 124.412767, 19484.637662
 124.414434, 19484.624134
 124.416101, 19484.610606
 124.417767, 19484.597078
 124.419434, 19484.583550
 124.421101, 19484.570022
 124.422767, 19484.556493
 124.424434, 19484.542965
 124.426101, 19484.529435
 124.427767, 19484.515905
 124.429434, 19484.502375
 124.431101, 19484.488846
 124.432767, 19484.475316
 124.434434, 19484.461786
 124.436101, 19484.448256
 124.437767, 19484.434726
 124.439434, 19484.421196
 124.441101, 19484.407666
 124.442767, 19484.394134
 124.444434, 19484.380602
 124.446101, 19484.367070
 124.447767, 19484.353539
 124.449434, 19484.340007
 124.451101, 19484.326475
 124.452767, 19484.312943
 124.454434, 19484.299411
 124.456101, 19484.285879
 124.457767, 19484.272347
 124.459434, 19484.258814
 124.461101, 19484.245280
 124.462767, 19484.231747
 124.464434, 19484.218213
 124.466101, 19484.204680
 124.467767, 19484.191146
 124.469434, 19484.177612
 124.471101, 19484.164079
 124.472767, 19484.150545
 124.474434, 19484.137011
 124.476101, 19484.123476
 124.477767, 19484.109941
 124.479434, 19484.096405
 124.481101, 19484.082870
 124.482767, 19484.069334
 124.484434, 19484.055799
 124.486101, 19484.042263
 124.487767, 19484.028728
 124.489434, 19484.015192
 124.491101, 19484.001657
 124.492767, 19483.988120
 124.494434, 19483.974582
 124.496101, 19483.961045
 124.497767, 19483.947508
 124.499434, 19483.933970
 124.501101, 19483.920433
 124.502767, 19483.906896
 124.504434, 19483.893358
 124.506101, 19483.879821
 124.507767, 19483.866284
 124.509434, 19483.852745
 124.511101, 19483.839206
 124.512767, 19483.825667
 124.514434, 19483.812127
 124.516101, 19483.798588
 124.517767, 19483.785049
 124.519434, 19483.771510
 124.521101, 19483.757971
 124.522767, 19483.744432
 124.524434, 19483.730893
 124.526101, 19483.717352
 124.527767, 19483.703811
 124.529434, 19483.690270
 124.531101, 19483.676729
 124.532767, 19483.663188
 124.534434, 19483.649647
 124.536101, 19483.636106
 124.537767, 19483.622565
 124.539434, 19483.609024
 124.541101, 19483.595483
 124.542767, 19483.581941
 124.544434, 19483.568398
 124.546101, 19483.554855
 124.547767, 19483.541312
 124.549434, 19483.527770
 124.551101, 19483.514227
 124.552767, 19483.500684
 124.554434, 19483.487141
 124.556101, 19483.473598
 124.557767, 19483.460056
 124.559434, 19483.446511
 124.561101, 19483.432967
 124.562767, 19483.419422
 124.564434, 19483.405877
 124.566101, 19483.392333
 124.567767, 19483.378788
 124.569434, 19483.365244
 124.571101, 19483.351699
 124.572767, 19483.338154
 124.574434, 19483.324610
 124.576101, 19483.311064
 124.577767, 19483.297517
 124.579434, 19483.283971
 124.581101, 19483.270424
 124.582767, 19483.256878
 124.584434, 19483.243332
 124.586101, 19483.229785
 124.587767, 19483.216239
 124.589434, 19483.202692
 124.591101, 19483.189146
 124.592767, 19483.175598
 124.594434, 19483.162050
 124.596101, 19483.148502
 124.597767, 19483.134954
 124.599434, 19483.121405
 124.601101, 19483.107857
 124.602767, 19483.094309
 124.604434, 19483.080761
 124.606101, 19483.067213
 124.607767, 19483.053665
 124.609434, 19483.040115
 124.611101, 19483.026565
 124.612767, 19483.013015
 124.614434, 19482.999465
 124.616101, 19482.985915
 124.617767, 19482.972365
 124.619434, 19482.958815
 124.621101, 19482.945265
 124.622767, 19482.931715
 124.624434, 19482.918165
 124.626101, 19482.904614
 124.627767, 19482.891062
 124.629434, 19482.877510
 124.631101, 19482.863958
 124.632767, 19482.850407
 124.634434, 19482.836855
 124.636101, 19482.823303
 124.637767, 19482.809751
 124.639434, 19482.796200
 124.641101, 19482.782648
 124.642767, 19482.769095
 124.644434, 19482.755541
 124.646101, 19482.741988
 124.647767, 19482.728434
 124.649434, 19482.714880
 124.651101, 19482.701327
 124.652767, 19482.687773
 124.654434, 19482.674220
 124.656101, 19482.660666
 124.657767, 19482.647113
 124.659434, 19482.633558
 124.661101, 19482.620002
 124.662767, 19482.606447
 124.664434, 19482.592892
 124.666101, 19482.579336
 124.667767, 19482.565781
 124.669434, 19482.552226
 124.671101, 19482.538670
 124.672767, 19482.525115
 124.674434, 19482.511560
 124.676101, 19482.498003
 124.677767, 19482.484446
 124.679434, 19482.470888
 124.681101, 19482.457331
 124.682767, 19482.443774
 124.684434, 19482.430217
 124.686101, 19482.416660
 124.687767, 19482.403103
 124.689434, 19482.389546
 124.691101, 19482.375988
 124.692767, 19482.362430
 124.694434, 19482.348871
 124.696101, 19482.335312
 124.697767, 19482.321753
 124.699434, 19482.308194
 124.701101, 19482.294635
 124.702767, 19482.281076
 124.704434, 19482.267517
 124.706101, 19482.253958
 124.707767, 19482.240399
 124.709434, 19482.226839
 124.711101, 19482.213278
 124.712767, 19482.199718
 124.714434, 19482.186157
 124.716101, 19482.172596
 124.717767, 19482.159035
 124.719434, 19482.145475
 124.721101, 19482.131914
 124.722767, 19482.118353
 124.724434, 19482.104792
 124.726101, 19482.091230
 124.727767, 19482.077668
 124.729434, 19482.064105
 124.731101, 19482.050543
 124.732767, 19482.036980
 124.734434, 19482.023418
 124.736101, 19482.009855
 124.737767, 19481.996293
 124.739434, 19481.982730
 124.741101, 19481.969168
 124.742767, 19481.955604
 124.744434, 19481.942039
 124.746101, 19481.928475
 124.747767, 19481.914911
 124.749434, 19481.901346
 124.751101, 19481.887782
 124.752767, 19481.874218
 124.754434, 19481.860653
 124.756101, 19481.847089
 124.757767, 19481.833525
 124.759434, 19481.819959
 124.761101, 19481.806393
 124.762767, 19481.792827
 124.764434, 19481.779261
 124.766101, 19481.765694
 124.767767, 19481.752128
 124.769434, 19481.738562
 124.771101, 19481.724996
 124.772767, 19481.711430
 124.774434, 19481.697864
 124.776101, 19481.684296
 124.777767, 19481.670728
 124.779434, 19481.657161
 124.781101, 19481.643593
 124.782767, 19481.630025
 124.784434, 19481.616457
 124.786101, 19481.602889
 124.787767, 19481.589321
 124.789434, 19481.575753
 124.791101, 19481.562185
 124.792767, 19481.548616
 124.794434, 19481.535046
 124.796101, 19481.521477
 124.797767, 19481.507907
 124.799434, 19481.494337
 124.801101, 19481.480768
 124.802767, 19481.467198
 124.804434, 19481.453629
 124.806101, 19481.440059
 124.807767, 19481.426489
 124.809434, 19481.412918
 124.811101, 19481.399347
 124.812767, 19481.385775
 124.814434, 19481.372204
 124.816101, 19481.358633
 124.817767, 19481.345061
 124.819434, 19481.331490
 124.821101, 19481.317918
 124.822767, 19481.304347
 124.824434, 19481.290776
 124.826101, 19481.277203
 124.827767, 19481.263630
 124.829434, 19481.250057
 124.831101, 19481.236483
 124.832767, 19481.222910
 124.834434, 19481.209337
 124.836101, 19481.195764
 124.837767, 19481.182191
 124.839434, 19481.168618
 124.841101, 19481.155045
 124.842767, 19481.141471
 124.844434, 19481.127896
 124.846101, 19481.114322
 124.846511, 19481.110979
 124.848178, 19481.097404
 124.849844, 19481.083829
 124.851511, 19481.070253
 124.853178, 19481.056678
 124.854844, 19481.043103
 124.856511, 19481.029528
 124.858178, 19481.016588
 124.859844, 19481.010658
 124.861511, 19481.004728
 124.863178, 19480.998798
 124.864844, 19480.992868
 124.866511, 19480.986938
 124.868178, 19480.981008
 124.869844, 19480.975078
 124.871511, 19480.969148
 124.873178, 19480.963218
 124.874844, 19480.957289
 124.876511, 19480.951372
 124.878178, 19480.945455
 124.879844, 19480.939538
 124.881511, 19480.933621
 124.883178, 19480.927703
 124.884844, 19480.921786
 124.886511, 19480.915869
 124.888178, 19480.909952
 124.889844, 19480.904035
 124.891511, 19480.898119
 124.893178, 19480.892213
 124.894844, 19480.886308
 124.896511, 19480.880403
 124.898178, 19480.874498
 124.899844, 19480.868593
 124.901134, 19480.864024
 124.902801, 19480.858128
 124.904467, 19480.852231
 124.906134, 19480.846334
 124.907801, 19480.840438
 124.909467, 19480.838021
 124.911134, 19480.836103
 124.912801, 19480.834184
 124.914467, 19480.832266
 124.916134, 19480.830347
 124.917801, 19480.828429
 124.919467, 19480.826510
 124.921134, 19480.824592
 124.922801, 19480.822674
 124.924467, 19480.820755
 124.926134, 19480.825190
 124.927801, 19480.830535
 124.929467, 19480.835880
 124.931134, 19480.841225
 124.932801, 19480.846570
 124.934467, 19480.851915
 124.936134, 19480.857259
 124.937801, 19480.862604
 124.939467, 19480.867949
 124.941134, 19480.873294
 124.942801, 19480.888432
 124.944467, 19480.904973
 124.946134, 19480.921513
 124.947801, 19480.938053
 124.949467, 19480.954593
 124.951134, 19480.971134
 124.952801, 19480.987674
 124.954467, 19481.004214
 124.956134, 19481.020754
 124.957801, 19481.037295
 124.959467, 19481.057673
 124.961134, 19481.078601
 124.962081, 19481.090495
 124.963748, 19481.113266
 124.965414, 19481.136038
 124.967081, 19481.158809
 124.968748, 19481.181581
 124.970414, 19481.204352
 124.972081, 19481.227124
 124.973748, 19481.249895
 124.975414, 19481.262576
 124.977081, 19481.262576
 124.978748, 19481.262576
 124.980414, 19481.262576
 124.982081, 19481.262576
 124.983748, 19481.262576
 124.985414, 19481.262576
 124.987081, 19481.262576
 124.988748, 19481.262576
 124.990414, 19481.262576
 124.992081, 19481.262576
 124.993748, 19481.262576
 124.995414, 19481.262576
 124.997081, 19481.262576
 124.998748, 19481.262576
 125.000414, 19481.262576
 125.002081, 19481.262576
 125.003748, 19481.262576
 125.005414, 19481.262576
 125.007081, 19481.262576
 125.008748, 19481.262576
 125.010414, 19481.262576
 125.012081, 19481.262576
 125.013748, 19481.262576
 125.015414, 19481.262576
 125.017081, 19481.262576
 125.018748, 19481.262576
 125.020414, 19481.262576
 125.022081, 19481.262576
 125.023748, 19481.262576
 125.025414, 19481.262576
 125.027081, 19481.262576
 125.028748, 19481.262576
 125.030414, 19481.262576
 125.032081, 19481.262576
 125.033748, 19481.262576
 125.035414, 19481.262576
 125.037081, 19481.262576
 125.038748, 19481.262576
 125.040414, 19481.262576
 125.042081, 19481.262576
 125.043748, 19481.262576
 125.045414, 19481.262576
 125.047081, 19481.262576
 125.048748, 19481.262576
 125.050414, 19481.262576
 125.052081, 19481.262576
 125.053748, 19481.262576
 125.055414, 19481.262576
 125.057081, 19481.262576
 125.058748, 19481.262576
 125.060414, 19481.262576
 125.062081, 19481.262576
 125.063748, 19481.262576
 125.065414, 19481.262576
 125.067081, 19481.262576
 125.068748, 19481.262576
 125.070414, 19481.262576
 125.072081, 19481.262576
 125.073748, 19481.262576
 125.075414, 19481.262576
 125.077081, 19481.262576
 125.078748, 19481.262576
 125.080414, 19481.262576
 125.082081, 19481.262576
 125.083748, 19481.262576
 125.085414, 19481.262576
 125.087081, 19481.262576
 125.088748, 19481.262576
 125.090414, 19481.262576
 125.092081, 19481.262576
 125.093748, 19481.262576
 125.095414, 19481.262576
 125.097081, 19481.262576
 125.098748, 19481.262576
 125.100414, 19481.262576
 125.102081, 19481.262576
 125.103748, 19481.262576
 125.105414, 19481.262576
 125.107081, 19481.262576
 125.108748, 19481.262576
 125.110414, 19481.262576
 125.112081, 19481.262576
 125.113748, 19481.262576
 125.115414, 19481.262576
 125.117081, 19481.262576
 125.118748, 19481.262576
 125.120414, 19481.262576
 125.122081, 19481.262576
 125.123748, 19481.262576
 125.125414, 19481.262576
 125.127081, 19481.262576
 125.128748, 19481.262576
 125.130414, 19481.262576
 125.132081, 19481.262576
 125.133748, 19481.262576
 125.135414, 19481.262576
 125.137081, 19481.262576
 125.138748, 19481.262576
 125.140414, 19481.262576
 125.142081, 19481.262576
 125.143748, 19481.262576
 125.145414, 19481.262576
 125.147081, 19481.262576
 125.148748, 19481.262576
 125.150414, 19481.262576
 125.152081, 19481.262576
 125.153748, 19481.262576
 125.155414, 19481.262576
 125.157081, 19481.262576
 125.158748, 19481.262576
 125.160050, 19481.262576
