Time, Fuel Used
   0.000000,    0.000000
   0.500000,    0.081419
   1.000000,    0.162845
   1.500000,    0.244282
   2.000000,    0.325721
   2.500000,    0.407176
   3.000000,    0.488634
   3.500000,    0.570107
   4.000000,    0.651585
   4.500000,    0.733080
   5.000000,    0.814580
   5.500000,    0.896098
   6.000000,    0.977621
   6.500000,    1.059165
   7.000000,    1.140713
   7.500000,    1.222282
   8.000000,    1.303857
   8.500000,    1.385455
   9.000000,    1.467057
   9.500000,    1.548684
  10.000000,    1.630317
  10.500000,    1.711974
  11.000000,    1.793638
  11.500000,    1.875328
  12.000000,    1.957027
  12.500000,    2.038750
  13.000000,    2.120483
  13.500000,    2.202241
  14.000000,    2.284010
  14.500000,    2.365806
  15.000000,    2.447612
  15.500000,    2.529445
  16.000000,    2.611290
  16.500000,    2.693162
  17.000000,    2.775046
  17.500000,    2.856958
  18.000000,    2.938882
  18.500000,    3.020835
  19.000000,    3.102801
  19.500000,    3.184796
  20.000000,    3.266807
  20.500000,    3.348843
  21.000000,    3.430904
  21.500000,    3.512983
  22.000000,    3.595089
  22.500000,    3.677213
  23.000000,    3.759365
  23.500000,    3.841537
  24.000000,    3.923737
  24.500000,    4.005956
  25.000000,    4.088204
  25.500000,    4.170472
  26.000000,    4.252769
  26.500000,    4.335086
  27.000000,    4.417433
  27.500000,    4.499800
  28.000000,    4.582197
  28.500000,    4.664614
  29.000000,    4.747062
  29.500000,    4.829531
  30.000000,    4.912031
  30.500000,    4.994551
  31.000000,    5.077102
  31.500000,    5.159674
  32.000000,    5.242276
  32.500000,    5.324900
  33.000000,    5.407554
  33.500000,    5.490229
  34.000000,    5.572935
  34.500000,    5.655662
  35.000000,    5.738420
  35.500000,    5.821198
  36.000000,    5.904007
  36.500000,    5.986836
  37.000000,    6.069696
  37.500000,    6.152576
  38.000000,    6.235487
  38.500000,    6.318418
  39.000000,    6.401386
  39.500000,    6.484378
  40.000000,    6.567428
  40.500000,    6.650516
  41.000000,    6.733669
  41.500000,    6.816865
  42.000000,    6.900124
  42.500000,    6.983427
  43.000000,    7.066792
  43.500000,    7.150201
  44.000000,    7.233679
  44.500000,    7.317193
  45.000000,    7.400777
  45.500000,    7.484397
  46.000000,    7.568088
  46.500000,    7.651814
  47.000000,    7.735610
  47.500000,    7.819442
  48.000000,    7.903344
  48.500000,    7.987282
  49.000000,    8.071288
  49.500000,    8.155329
  50.000000,    8.239438
  50.500000,    8.323581
  51.000000,    8.407792
  51.500000,    8.492036
  52.000000,    8.576347
  52.500000,    8.660692
  53.000000,    8.745101
  53.500000,    8.829544
  54.000000,    8.914051
  54.500000,    8.998589
  55.000000,    9.083191
  55.500000,    9.167825
  56.000000,    9.252521
  56.500000,    9.337248
  57.000000,    9.422035
  57.500000,    9.506853
  58.000000,    9.591730
  58.500000,    9.676637
  59.000000,    9.761602
  59.500000,    9.846597
  60.000000,    9.931649
  60.500000,   10.016729
  61.000000,   10.101865
  61.500000,   10.187030
  62.000000,   10.272249
  62.500000,   10.357496
  63.000000,   10.442802
  63.500000,   10.528128
  64.000000,   10.613513
  64.500000,   10.698918
  65.000000,   10.784381
  65.500000,   10.869862
  66.000000,   10.955400
  66.500000,   11.040957
  67.000000,   11.126568
  67.500000,   11.212197
  68.000000,   11.297880
  68.500000,   11.383581
  69.000000,   11.469335
  69.500000,   11.555107
  70.000000,   11.640930
  70.500000,   11.726770
  71.000000,   11.812660
  71.500000,   11.898567
  72.000000,   11.984523
  72.500000,   12.070496
  73.000000,   12.156516
  73.500000,   12.242551
  74.000000,   12.328640
  74.500000,   12.414737
  75.000000,   12.500887
  75.500000,   12.587045
  76.000000,   12.673261
  76.500000,   12.759477
  77.000000,   12.845752
  77.500000,   12.932028
  78.000000,   13.018361
  78.500000,   13.104694
  79.000000,   13.191084
  79.500000,   13.277474
  80.000000,   13.363919
  80.500000,   13.450363
  81.000000,   13.536861
  81.500000,   13.623359
  82.000000,   13.709908
  82.500000,   13.796457
  83.000000,   13.883056
  83.500000,   13.969655
  84.000000,   14.056302
  84.500000,   14.142949
  85.000000,   14.229643
  85.500000,   14.316337
  86.000000,   14.403075
  86.500000,   14.489814
  87.000000,   14.576595
  87.500000,   14.663377
  88.000000,   14.750200
  88.500000,   14.837024
  89.000000,   14.923887
  89.500000,   15.010750
  90.000000,   15.097652
  90.500000,   15.184554
  91.000000,   15.271493
  91.500000,   15.358432
  92.000000,   15.445407
  92.500000,   15.532382
  93.000000,   15.619392
  93.500000,   15.706401
  94.000000,   15.793443
  94.500000,   15.880486
  95.000000,   15.967560
  95.500000,   16.054635
  96.000000,   16.141739
  96.500000,   16.228844
  97.000000,   16.315977
  97.500000,   16.403111
  98.000000,   16.490272
  98.500000,   16.577434
  99.000000,   16.664621
  99.500000,   16.751810
 100.000000,   16.839023
 100.500000,   16.926236
 101.000000,   17.013474
 101.500000,   17.100711
 102.000000,   17.187971
 102.500000,   17.275230
 103.000000,   17.362511
 103.500000,   17.449792
 104.000000,   17.537093
 104.500000,   17.624394
 105.000000,   17.711713
 105.500000,   17.799032
 106.000000,   17.886369
 106.500000,   17.973705
 107.000000,   18.061057
 107.500000,   18.148409
 108.000000,   18.235776
 108.500000,   18.323143
 109.000000,   18.410523
 109.500000,   18.497903
 110.000000,   18.585296
 110.500000,   18.672688
 111.000000,   18.760091
 111.500000,   18.847495
 112.000000,   18.934908
 112.500000,   19.022322
 113.000000,   19.109744
 113.500000,   19.197167
 114.000000,   19.284598
 114.500000,   19.372029
 115.000000,   19.459468
 115.500000,   19.546906
 116.000000,   19.634351
 116.500000,   19.721796
 117.000000,   19.809247
 117.500000,   19.896697
 118.000000,   19.984153
 118.500000,   20.071608
 119.000000,   20.159068
 119.500000,   20.246527
 120.000000,   20.333989
 120.500000,   20.421452
 121.000000,   20.508916
 121.500000,   20.596381
 122.000000,   20.683847
 122.500000,   20.771312
 123.000000,   20.858779
 123.500000,   20.946245
 124.000000,   21.033711
 124.500000,   21.121177
 125.000000,   21.208642
 125.500000,   21.296107
 126.000000,   21.383570
 126.500000,   21.471033
 127.000000,   21.558493
 127.500000,   21.645953
 128.000000,   21.733410
 128.500000,   21.820867
 129.000000,   21.908320
 129.500000,   21.995773
 130.000000,   22.083221
 130.500000,   22.170669
 131.000000,   22.258111
 131.500000,   22.345553
 132.000000,   22.432990
 132.500000,   22.520426
 133.000000,   22.607855
 133.500000,   22.695285
 134.000000,   22.782707
 134.500000,   22.870129
 135.000000,   22.957543
 135.500000,   23.044956
 136.000000,   23.132361
 136.500000,   23.219766
 137.000000,   23.307162
 137.500000,   23.394557
 138.000000,   23.481942
 138.500000,   23.569326
 139.000000,   23.656699
 139.500000,   23.744072
 140.000000,   23.831433
 140.500000,   23.918793
 141.000000,   24.006141
 141.500000,   24.093488
 142.000000,   24.180822
 142.500000,   24.268156
 143.000000,   24.355476
 143.500000,   24.442795
 144.000000,   24.530101
 144.500000,   24.617406
 145.000000,   24.704696
 145.500000,   24.791986
 146.000000,   24.879261
 146.500000,   24.966535
 147.000000,   25.053793
 147.500000,   25.141051
 148.000000,   25.228292
 148.500000,   25.315533
 149.000000,   25.402757
 149.500000,   25.489980
 150.000000,   25.577186
 150.500000,   25.664392
 151.000000,   25.751580
 151.500000,   25.838768
 152.000000,   25.925937
 152.500000,   26.013106
 153.000000,   26.100257
 153.500000,   26.187407
 154.000000,   26.274538
 154.500000,   26.361669
 155.000000,   26.448781
 155.500000,   26.535893
 156.000000,   26.622985
 156.500000,   26.710077
 157.000000,   26.797150
 157.500000,   26.884222
 158.000000,   26.971275
 158.500000,   27.058327
 159.000000,   27.145360
 159.500000,   27.232392
 160.000000,   27.319404
 160.500000,   27.406414
 161.000000,   27.493405
 161.500000,   27.580395
 162.000000,   27.667365
 162.500000,   27.754334
 163.000000,   27.841283
 163.500000,   27.928231
 164.000000,   28.015158
 164.500000,   28.102084
 165.000000,   28.188989
 165.500000,   28.275892
 166.000000,   28.362776
 166.500000,   28.449657
 167.000000,   28.536518
 167.500000,   28.623378
 168.000000,   28.710218
 168.500000,   28.797056
 169.000000,   28.883873
 169.500000,   28.970689
 170.000000,   29.057485
 170.500000,   29.144278
 171.000000,   29.231051
 171.500000,   29.317822
 172.000000,   29.404571
 172.500000,   29.491319
 173.000000,   29.578045
 173.500000,   29.664769
 174.000000,   29.751472
 174.500000,   29.838172
 175.000000,   29.924850
 175.500000,   30.011527
 176.000000,   30.098181
 176.500000,   30.184833
 177.000000,   30.271462
 177.500000,   30.358090
 178.000000,   30.444695
 178.500000,   30.531298
 179.000000,   30.617878
 179.500000,   30.704456
 180.000000,   30.791011
 180.500000,   30.877564
 181.000000,   30.964095
 181.500000,   31.050623
 182.000000,   31.137130
 182.500000,   31.223634
 183.000000,   31.310117
 183.500000,   31.396597
 184.000000,   31.483055
 184.500000,   31.569511
