Mach, Altitude
   0.236536,    0.000000
   0.237943,  100.000000
   0.239363,  200.000000
   0.240794,  300.000000
   0.242237,  400.000000
   0.243692,  500.000000
   0.245159,  600.000000
   0.246638,  700.000000
   0.248129,  800.000000
   0.249633,  900.000000
   0.251149, 1000.000000
   0.252678, 1100.000000
   0.254220, 1200.000000
   0.255775, 1300.000000
   0.257343, 1400.000000
   0.258924, 1500.000000
   0.260519, 1600.000000
   0.262127, 1700.000000
   0.263749, 1800.000000
   0.265385, 1900.000000
   0.267034, 2000.000000
   0.268698, 2100.000000
   0.270376, 2200.000000
   0.272069, 2300.000000
   0.273776, 2400.000000
   0.275498, 2500.000000
   0.277235, 2600.000000
   0.278987, 2700.000000
   0.280754, 2800.000000
   0.282537, 2900.000000
   0.284335, 3000.000000
   0.286149, 3100.000000
   0.287979, 3200.000000
   0.289825, 3300.000000
   0.291688, 3400.000000
   0.293567, 3500.000000
   0.295462, 3600.000000
   0.297375, 3700.000000
   0.299304, 3800.000000
   0.301251, 3900.000000
   0.303216, 4000.000000
   0.305198, 4100.000000
   0.307197, 4200.000000
   0.309215, 4300.000000
   0.311252, 4400.000000
   0.313306, 4500.000000
   0.315380, 4600.000000
   0.317472, 4700.000000
   0.319584, 4800.000000
   0.321714, 4900.000000
   0.323865, 5000.000000
   0.326035, 5100.000000
   0.328226, 5200.000000
   0.330436, 5300.000000
   0.332667, 5400.000000
   0.334919, 5500.000000
   0.337192, 5600.000000
   0.339487, 5700.000000
   0.341802, 5800.000000
   0.344140, 5900.000000
   0.346500, 6000.000000
   0.348882, 6100.000000
   0.351286, 6200.000000
   0.353714, 6300.000000
   0.356164, 6400.000000
   0.358638, 6500.000000
   0.361136, 6600.000000
   0.363657, 6700.000000
   0.366203, 6800.000000
   0.368774, 6900.000000
   0.371369, 7000.000000
   0.373990, 7100.000000
   0.376636, 7200.000000
   0.379308, 7300.000000
   0.382006, 7400.000000
   0.384731, 7500.000000
   0.387483, 7600.000000
   0.390261, 7700.000000
   0.393067, 7800.000000
   0.395901, 7900.000000
   0.398763, 8000.000000
   0.401654, 8100.000000
   0.404574, 8200.000000
   0.407523, 8300.000000
   0.410501, 8400.000000
   0.413510, 8500.000000
   0.418885, 8600.000000
   0.423685, 8700.000000
   0.429076, 8800.000000
   0.434473, 8900.000000
   0.440448, 9000.000000
   0.445855, 9100.000000
   0.452398, 9200.000000
   0.458373, 9300.000000
   0.464906, 9400.000000
   0.471432, 9500.000000
   0.478502, 9600.000000
   0.485559, 9700.000000
   0.492601, 9800.000000
   0.500169, 9900.000000
   0.508254, 10000.000000
   0.516309, 10100.000000
   0.524864, 10200.000000
   0.533382, 10300.000000
   0.542384, 10400.000000
   0.551859, 10500.000000
   0.561279, 10600.000000
   0.571668, 10700.000000
   0.582493, 10800.000000
   0.594246, 10900.000000
   0.606401, 11000.000000
   0.620432, 11100.000000
   0.635298, 11200.000000
   0.652929, 11300.000000
   0.672280, 11400.000000
   0.695704, 11500.000000
   0.733094, 11600.000000
   0.792195, 11600.000000
   0.825018, 11500.000000
   0.841958, 11400.000000
   0.853350, 11300.000000
   0.862498, 11200.000000
   0.870331, 11100.000000
   0.877313, 11000.000000
   0.881907, 10900.000000
   0.886597, 10800.000000
   0.889843, 10700.000000
   0.892642, 10600.000000
   0.895503, 10500.000000
   0.898424, 10400.000000
   0.900349, 10300.000000
   0.901788, 10200.000000
   0.903796, 10100.000000
   0.905309, 10000.000000
   0.906316, 9900.000000
   0.906804, 9800.000000
   0.907861, 9700.000000
   0.908393, 9600.000000
   0.908389, 9500.000000
   0.908956, 9400.000000
   0.908980, 9300.000000
   0.908450, 9200.000000
   0.907927, 9100.000000
   0.906265, 9000.000000
   0.904596, 8900.000000
   0.902342, 8800.000000
   0.900655, 8700.000000
   0.898962, 8600.000000
   0.897261, 8500.000000
   0.895554, 8400.000000
   0.893247, 8300.000000
   0.891524, 8200.000000
   0.889195, 8100.000000
   0.887456, 8000.000000
   0.885711, 7900.000000
   0.883352, 7800.000000
   0.881592, 7700.000000
   0.879213, 7600.000000
   0.876823, 7500.000000
   0.873803, 7400.000000
   0.871388, 7300.000000
   0.868963, 7200.000000
   0.865900, 7100.000000
   0.863451, 7000.000000
   0.860991, 6900.000000
   0.858522, 6800.000000
   0.856043, 6700.000000
   0.853554, 6600.000000
   0.851055, 6500.000000
   0.848547, 6400.000000
   0.846030, 6300.000000
   0.843503, 6200.000000
   0.840968, 6100.000000
   0.838424, 6000.000000
   0.836527, 5900.000000
   0.833968, 5800.000000
   0.831400, 5700.000000
   0.828824, 5600.000000
   0.826906, 5500.000000
   0.824316, 5400.000000
   0.821718, 5300.000000
   0.819784, 5200.000000
   0.817173, 5100.000000
   0.815230, 5000.000000
   0.812606, 4900.000000
   0.809974, 4800.000000
   0.808018, 4700.000000
   0.805373, 4600.000000
   0.803409, 4500.000000
   0.800752, 4400.000000
   0.798780, 4300.000000
   0.796112, 4200.000000
   0.794133, 4100.000000
   0.792150, 4000.000000
   0.789466, 3900.000000
   0.787477, 3800.000000
   0.785485, 3700.000000
