Ground Distance, Speed
   0.000000,    0.000687
   0.000002,    0.003806
   0.000053,    0.020722
   0.000329,    0.051754
   0.002575,    0.144735
   0.010470,    0.291823
   0.027623,    0.473953
   0.052846,    0.655490
   0.086281,    0.837481
   0.128007,    1.019977
   0.178069,    1.202890
   0.236190,    1.385226
   0.303260,    1.569476
   0.378969,    1.754310
   0.463208,    1.939321
   0.556683,    2.125799
   0.658379,    2.311603
   0.769691,    2.499135
   0.890226,    2.687434
   1.019768,    2.876037
   1.158626,    3.065288
   1.306159,    3.254270
   1.465947,    3.447225
   1.635236,    3.640454
   1.815359,    3.835315
   2.008332,    4.033583
   2.211026,    4.231786
   2.428041,    4.434119
   2.655910,    4.637013
   2.894422,    4.840217
   3.141026,    5.041645
   3.403558,    5.247525
   3.675533,    5.452551
   3.961404,    5.659984
   4.258717,    5.867875
   4.577778,    6.083002
   4.908761,    6.298331
   5.249642,    6.512588
   5.322782,    6.557637
   5.515611,    6.674935
   5.594722,    6.722459
   5.598357,    6.724635
   5.600761,    6.726073
   5.602125,    6.726889
   5.608650,    6.730791
   5.615154,    6.734678
   5.643555,    6.751626
   5.759844,    6.820575
   6.048141,    6.988543
   6.425167,    7.202231
   6.822257,    7.420563
   7.243450,    7.645256
   7.680306,    7.871446
   8.125294,    8.095270
   8.603480,    8.329001
   9.086686,    8.558617
   9.586278,    8.789628
  10.101211,    9.021454
  10.644775,    9.259782
  11.191815,    9.493504
  11.766180,    9.732769
  12.356353,    9.972544
  12.959909,   10.211840
  13.585269,   10.453907
  14.231842,   10.698328
  14.906718,   10.947526
  15.592921,   11.195117
  16.308579,   11.447525
  17.040674,   11.699991
  17.799278,   11.955865
  18.567383,   12.209373
  19.365818,   12.467315
  20.187548,   12.727211
  21.019263,   12.984856
  21.882886,   13.246967
  22.057993,   13.299468
  22.521073,   13.437299
  22.554944,   13.447324
  22.563307,   13.449798
  22.572477,   13.452510
  22.576506,   13.453701
  22.577018,   13.453853
  22.577574,   13.454017
  22.581793,   13.455265
  22.603232,   13.461602
  22.694520,   13.488553
  22.973878,   13.570687
  23.589212,   13.749831
  24.536347,   14.020997
  25.490217,   14.288767
  26.476722,   14.560394
  27.476743,   14.830539
  28.502912,   15.102598
  29.557676,   15.377093
  30.637920,   15.653099
  31.750711,   15.932288
  32.882237,   16.211112
  34.033456,   16.489816
  35.211753,   16.770143
  36.437578,   17.056746
  37.682258,   17.342769
  38.950718,   17.629339
  40.232408,   17.914099
  41.553754,   18.202862
  42.897864,   18.491825
  44.284273,   18.785075
  45.705604,   19.080880
  47.145709,   19.375832
  48.617045,   19.672457
  50.126233,   19.971979
  50.431741,   20.032047
  50.663770,   20.077544
  50.793818,   20.102997
  50.878532,   20.119560
  51.145966,   20.171753
  51.176683,   20.177739
  51.188358,   20.180014
  51.191272,   20.180582
  51.192335,   20.180789
  51.195288,   20.181364
  51.214690,   20.185144
  51.309884,   20.203676
  51.625342,   20.264962
  52.430674,   20.420557
  53.979856,   20.716463
  55.603200,   21.021902
  57.245730,   21.326331
  58.933880,   21.634584
  60.634500,   21.940565
  62.381588,   22.250354
  64.156523,   22.560551
  65.983566,   22.875283
  67.828998,   23.188669
  69.715088,   23.504461
  71.638051,   23.821934
  73.598275,   24.141077
  75.580414,   24.459368
  77.600211,   24.779314
  79.645853,   25.099009
  81.730823,   25.420524
  83.873280,   25.746526
  86.047167,   26.072948
  88.238396,   26.397694
  90.490713,   26.727181
  90.944682,   26.793076
  91.179901,   26.827152
  91.323661,   26.847956
  91.441539,   26.865002
  91.527278,   26.877394
  91.590380,   26.886509
  91.643904,   26.894239
  91.696916,   26.901893
  91.713513,   26.904288
  91.733642,   26.907193
  91.736592,   26.907619
  91.740690,   26.908211
  91.769150,   26.912317
  91.899149,   26.931068
  92.546956,   27.024304
  94.219429,   27.263465
  96.570136,   27.595932
  98.950441,   27.928346
 101.371666,   28.262255
 103.838682,   28.598259
 106.346416,   28.935596
 108.906160,   29.275703
 111.479533,   29.613469
 114.114583,   29.955163
 116.784407,   30.297215
 119.494378,   30.640282
 122.225707,   30.981986
 125.039417,   31.329871
