Ground Roll Distance, Horizontal Forces
 342.412792, -11156.544125
 350.627524, -11113.074434
 407.634734, -10812.673898
 418.916862, -10753.482151
 430.159676, -10694.581287
 441.363368, -10635.969107
 452.528131, -10577.643434
 453.268518, -10573.778503
 453.835708, -10570.817936
 454.311711, -10568.333502
 454.553229, -10567.072986
 454.704591, -10566.283027
 454.828326, -10565.637267
 454.876900, -10565.383764
 454.906982, -10565.226773
 454.922421, -10565.146196
 454.928923, -10565.111874
 454.935433, -10565.074128
 455.000531, -10564.696619
 455.651429, -10560.916882
 462.152254, -10522.650493
 506.467511, -10234.679658
 550.492490, -9893.989645
 592.068064, -9510.069632
 608.392812, -9339.537664
 619.952401, -9222.773454
 631.549152, -9106.746276
 666.440020, -8717.183735
 699.941722, -8274.792293
 730.840998, -7791.523099
 759.107722, -7268.514082
 784.793124, -6706.816840
 807.975365, -6107.913928
 828.753845, -5473.612748
 847.243999, -4805.893308
 863.571212, -4106.757582
 867.103113, -3938.357406
 869.220203, -3834.001355
 871.732959, -3706.617914
 874.021265, -3587.143844
 887.026454, -2834.660802
 888.747127, -2724.107062
 889.520655, -2681.293731
 890.331305, -2653.682745
 898.065884, -2370.121013
 907.748589, -1948.628224
 908.085188, -1932.228005
 908.434428, -1915.064719
 911.800166, -1741.338503
 919.596283, -1261.579740
 925.774685, -744.804259
 926.939435, -621.304041
 927.073053, -606.306496
 927.192913, -592.688446
 928.322113, -455.656767
 931.673931,  139.154825
 932.141247,  289.644491
 932.349981,  379.611071
 932.494640,  461.535377
 932.591560,  538.611277
 932.648363,  611.194419
 932.671455,  679.295167
 932.672609,  693.668037
 932.672702,  697.989035
 932.672707,  699.292994
