Speed, Powers
  72.297884, 1812952.737023
  73.011274, 1820399.414312
  73.724664, 1827642.027389
  74.438053, 1834680.576254
  75.151443, 1841515.060906
  75.864833, 1848145.481346
  76.578222, 1854571.837574
  77.291612, 1861046.897898
  78.005002, 1868941.325152
  78.718392, 1876665.962843
  79.431781, 1884220.810969
  80.145171, 1891605.869532
  80.858561, 1898821.138530
  81.571950, 1905866.617963
  82.285340, 1912742.307833
  82.998730, 1919448.208138
  83.712119, 1925984.318880
  84.425509, 1932350.640057
  85.138899, 1938547.171669
  85.852288, 1944573.913718
  86.565678, 1950430.866202
  87.279068, 1956118.029123
  87.992458, 1961635.402479
  88.705847, 1968147.209788
  89.419237, 1975065.718141
  90.132627, 1981842.062487
  90.846016, 1988476.242826
  91.559406, 1994968.259156
  92.272796, 2001318.111480
  92.986185, 2007525.799796
  93.699575, 2013591.324105
  94.412965, 2019514.684406
  95.126354, 2025295.880700
  95.839744, 2030934.912987
  96.553134, 2036431.781266
  97.266523, 2041786.485538
  97.979913, 2046999.025803
  98.693303, 2052069.402060
  99.406693, 2057331.970769
 100.120082, 2063654.203372
 100.833472, 2069856.129448
 101.546862, 2075937.748994
 102.260251, 2081899.062013
 102.973641, 2087740.068503
 103.687031, 2093460.768465
 104.400420, 2099061.161899
 105.113810, 2104541.248805
 105.827200, 2109901.029182
 106.540589, 2115140.503032
 107.253979, 2120259.670352
 107.967369, 2125258.531145
 108.680759, 2130137.085410
 109.394148, 2134895.333146
 110.107538, 2139533.274354
 110.820928, 2144858.099845
 111.534317, 2150327.785096
 112.247707, 2155690.815253
 112.961097, 2160947.190314
 113.674486, 2166096.910280
 114.387876, 2171139.975151
 115.101266, 2176076.384926
 115.814655, 2180906.139605
 116.528045, 2185629.239190
 117.241435, 2190245.683679
 117.954824, 2194755.473072
 118.668214, 2199158.607371
 119.381604, 2203455.086573
 120.094994, 2207644.910681
 120.808383, 2211728.079693
 121.521773, 2216051.256153
 122.235163, 2221074.063828
 122.948552, 2226003.650350
 123.661942, 2230840.015718
 124.375332, 2235583.159932
 125.088721, 2240233.082993
 125.802111, 2244789.784900
 126.515501, 2249253.265654
 127.228890, 2253623.525254
 127.942280, 2257900.563700
 128.655670, 2262084.380993
 129.369059, 2266174.977132
 130.082449, 2270172.352117
 130.795839, 2274076.505949
 131.509229, 2277887.438627
 132.222618, 2281605.150151
 132.936008, 2286152.944058
 133.649398, 2290788.120369
 134.362787, 2295341.807435
 135.076177, 2299814.005254
 135.789567, 2304204.713829
 136.502956, 2308513.933157
 137.216346, 2312741.663240
 137.929736, 2316887.904077
 138.643125, 2320952.655668
 139.356515, 2324935.918014
 140.069905, 2328837.691113
 140.783295, 2332657.974968
 141.496684, 2336396.769576
 142.210074, 2340054.074939
 142.923464, 2343629.891056
