Speed, Powers
  78.784829, 1103867.405818
  79.432694, 1105838.750698
  80.080559, 1107972.890051
  80.728424, 1110248.735568
  81.376289, 1112908.491439
  82.024154, 1115743.229829
  82.672019, 1118705.857626
  83.319884, 1122097.229732
  83.967749, 1125565.091803
  84.615614, 1129333.526530
  85.263479, 1133325.414373
  85.911344, 1137469.806367
  86.559209, 1141971.610391
  87.207074, 1146518.429157
  87.854939, 1151511.498003
  88.502804, 1156486.207474
  89.150669, 1161947.193232
  89.798534, 1167374.185432
  90.446399, 1173274.888860
  91.094264, 1179177.417572
  91.742129, 1185484.633316
  92.389994, 1191884.747744
  93.037859, 1198560.109554
  93.685724, 1205478.587990
  94.333589, 1212478.413943
  94.981454, 1219934.697431
  95.629319, 1227373.101148
  96.277184, 1235221.961151
  96.925049, 1243227.971624
  97.572914, 1251302.169079
  98.220779, 1259892.260804
  98.868644, 1268487.945080
  99.516509, 1277318.889511
 100.164374, 1286525.213534
 100.812239, 1295748.879107
 101.460104, 1305283.312127
 102.107969, 1315142.371322
 102.755834, 1325030.537111
 103.403699, 1335203.806946
 104.051564, 1345750.191234
 104.699429, 1356337.438329
 105.347294, 1367073.052058
 105.995159, 1378339.289153
 106.643024, 1389658.111563
 107.290889, 1401029.840700
 107.938754, 1412883.693516
 108.586619, 1424964.348913
 109.234484, 1437109.639182
 109.882349, 1449340.099043
 110.530214, 1462210.459511
 111.178079, 1475157.096775
 111.825944, 1488180.457926
 112.473809, 1501332.523255
 113.121674, 1515105.733659
 113.769539, 1528967.257471
 114.417404, 1542917.600474
 115.065269, 1556957.268453
 115.713134, 1571592.010173
 116.360999, 1586414.400987
 117.008864, 1601337.679419
 117.656729, 1616362.407182
 118.304594, 1631660.124929
 118.952459, 1647486.173636
 119.600324, 1663425.118341
 120.248189, 1679477.573923
 120.896054, 1695644.155262
 121.543919, 1712136.529129
 122.191784, 1729130.382881
 122.839649, 1746249.713080
 123.487514, 1763495.185007
 124.135379, 1780867.463941
 124.783244, 1798368.211814
 125.431109, 1816589.776850
 126.078974, 1834949.367676
 126.726839, 1853447.697210
 127.374704, 1872085.478370
 128.022569, 1890863.424073
 128.670434, 1909875.809252
 129.318299, 1929531.164774
 129.966164, 1949337.780656
 130.614029, 1969296.414690
 131.261894, 1989407.824666
 131.909759, 2009672.768376
 132.557624, 2030092.003612
 133.205489, 2051110.136113
 133.853354, 2072440.105096
 134.501219, 2093935.339104
 135.149084, 2115596.638040
 135.796949, 2137424.801805
 136.444814, 2159420.630298
 137.092679, 2181584.923421
 137.740544, 2204318.636074
 138.388409, 2227421.158831
 139.036274, 2250702.950416
 139.684139, 2274164.850076
 140.332004, 2297807.697057
 140.979869, 2321632.330606
 141.627734, 2345639.589970
 142.275599, 2369830.314394
 142.923464, 2394688.441366
