Speed, Power
  76.729065, 1350181.610823
  77.331056, 1354481.761998
  77.933047, 1358674.534525
  78.535039, 1362759.928405
  79.137030, 1366737.943637
  79.739021, 1370608.580222
  80.341012, 1374371.838160
  80.943003, 1378027.717449
  81.544995, 1381576.218092
  82.146986, 1385017.340087
  82.748977, 1389708.777582
  83.350968, 1394444.752973
  83.952959, 1399095.706284
  84.554951, 1403661.637516
  85.156942, 1408142.546669
  85.758933, 1412538.433741
  86.360924, 1416849.298735
  86.962915, 1421075.141648
  87.564907, 1425215.962483
  88.166898, 1429271.761237
  88.768889, 1433242.537912
  89.370880, 1437128.292508
  89.972871, 1440929.025024
  90.574863, 1444644.735460
  91.176854, 1448275.423817
  91.778845, 1451821.090095
  92.380836, 1455281.734293
  92.982828, 1458657.356411
  93.584819, 1461947.956450
  94.186810, 1465153.534409
  94.788801, 1468274.090288
  95.390792, 1471309.624088
  95.992784, 1474260.135809
  96.594775, 1477125.625450
  97.196766, 1479906.093012
  97.798757, 1482601.538493
  98.400748, 1485738.490319
  99.002740, 1489400.553054
  99.604731, 1492991.748566
 100.206722, 1496512.076856
 100.808713, 1499961.537924
 101.410704, 1503340.131768
 102.012696, 1506647.858391
 102.614687, 1509884.717791
 103.216678, 1513050.709968
 103.818669, 1516145.834923
 104.420660, 1519170.092656
 105.022652, 1522123.483166
 105.624643, 1525006.006453
 106.226634, 1527817.662518
 106.828625, 1530558.451361
 107.430616, 1533228.372981
 108.032608, 1535827.427378
 108.634599, 1538355.614553
 109.236590, 1540812.934506
 109.838581, 1543199.387236
 110.440573, 1545514.972743
 111.042564, 1547759.691028
 111.644555, 1549933.542091
 112.246546, 1552036.525931
 112.848537, 1554068.642548
 113.450529, 1556029.891943
 114.052520, 1557946.042294
 114.654511, 1560906.708760
 115.256502, 1563808.767973
 115.858493, 1566652.219933
 116.460485, 1569437.064642
 117.062476, 1572163.302097
 117.664467, 1574830.932301
 118.266458, 1577439.955252
 118.868449, 1579990.370951
 119.470441, 1582482.179397
 120.072432, 1584915.380591
 120.674423, 1587289.974533
 121.276414, 1589605.961222
 121.878405, 1591863.340659
 122.480397, 1594062.112844
 123.082388, 1596202.277776
 123.684379, 1598283.835456
 124.286370, 1600306.785883
 124.888361, 1602271.129058
 125.490353, 1604176.864980
 126.092344, 1606023.993651
 126.694335, 1607812.515069
 127.296326, 1609542.429234
 127.898317, 1611213.736147
 128.500309, 1612826.435808
 129.102300, 1614380.528216
 129.704291, 1615876.013372
 130.306282, 1617771.334150
 130.908274, 1619948.774517
 131.510265, 1622075.086497
 132.112256, 1624150.270091
 132.714247, 1626174.325298
 133.316238, 1628147.252118
 133.918230, 1630069.050552
 134.520221, 1631939.720599
 135.122212, 1633759.262260
 135.724203, 1635527.675534
 136.326194, 1637244.960421
