Speed, Power
  64.709528, 1033453.692074
  65.628884, 1038168.291890
  66.548239, 1043069.703019
  67.467595, 1048649.592421
  68.386951, 1054916.667009
  69.306306, 1061875.812645
  70.225662, 1069527.952919
  71.145018, 1077869.907927
  72.064373, 1086894.253046
  72.983729, 1096589.177715
  73.903084, 1106938.344207
  74.822440, 1117920.746407
  75.741796, 1129625.094732
  76.661151, 1142098.445767
  77.580507, 1155171.759677
  78.499863, 1168807.002325
  79.419218, 1183245.741266
  80.338574, 1198380.326435
  81.257930, 1214000.794312
  82.177285, 1230501.638239
  83.096641, 1247595.059609
  84.015996, 1265259.085648
  84.935352, 1283817.179524
  85.854708, 1302723.212995
  86.774063, 1322722.321706
  87.693419, 1342957.791176
  88.612775, 1364346.129596
  89.532130, 1385958.888262
  90.451486, 1408703.592639
  91.370841, 1431773.338914
  92.290197, 1455787.916506
  93.209553, 1480378.015402
  94.128908, 1505569.393304
  95.048264, 1531738.497419
  95.967620, 1558240.023876
  96.886975, 1585795.982376
  97.806331, 1613964.798517
  98.725687, 1642504.264222
  99.645042, 1672350.067888
 100.564398, 1702639.165948
 101.483753, 1733337.251331
 102.403109, 1765359.281064
 103.322465, 1797882.764177
 104.241820, 1830853.555801
 105.161176, 1864897.021025
 106.080532, 1899761.762955
 106.999887, 1935111.990916
 107.919243, 1970978.641763
 108.838599, 2008283.524301
 109.757954, 2046111.799621
 110.677310, 2084467.957094
 111.596665, 2123392.789479
 112.516021, 2163788.841504
 113.435377, 2204750.485598
 114.354732, 2246282.412166
 115.274088, 2288389.311611
 116.193444, 2331658.456456
 117.112799, 2375912.773351
 118.032155, 2420779.607773
 118.951510, 2466263.837041
 119.870866, 2512370.338470
 120.790222, 2559718.434999
 121.709577, 2608067.259474
 122.628933, 2657075.551903
 123.548289, 2706748.362394
 124.467644, 2757090.741056
 125.387000, 2808127.508464
 126.306356, 2860793.015622
 127.225711, 2914164.754296
 128.145067, 2968247.933261
 129.064422, 3023047.761294
 129.983778, 3078569.447171
 130.903134, 3134818.199668
 131.822489, 3192377.773612
 132.741845, 3251076.498681
 133.661201, 3310538.526770
 134.580556, 3370769.211201
 135.499912, 3431773.905296
 136.419268, 3493557.962377
 137.338623, 3556126.735767
 138.257979, 3619642.397848
 139.177334, 3684767.238815
 140.096690, 3750712.365466
 141.016046, 3817483.261546
 141.935401, 3885085.410802
 142.854757, 3953524.296979
 143.774113, 4022805.403823
 144.693468, 4092934.215080
 145.612824, 4163916.214495
 146.532179, 4236151.354066
 147.451535, 4309830.571231
 148.370891, 4384397.871430
 149.290246, 4459858.854708
 150.209602, 4536219.121114
 151.128958, 4613484.270694
 152.048313, 4691659.903496
 152.967669, 4770751.619566
 153.887025, 4850765.018951
 154.806380, 4931705.701699
 155.725736, 5013579.267857
