Mach, Climb Angle
   0.359458,    0.492137
   0.363706,    0.549331
   0.367954,    0.603310
   0.372202,    0.654080
   0.376450,    0.702005
   0.380697,    0.747116
   0.384945,    0.789549
   0.389193,    0.829478
   0.393441,    0.866805
   0.397689,    0.901810
   0.401937,    0.933739
   0.406185,    0.963757
   0.410433,    0.992011
   0.414681,    1.017837
   0.418929,    1.041427
   0.423176,    1.063779
   0.427424,    1.084886
   0.431672,    1.104483
   0.435920,    1.122993
   0.440168,    1.138761
   0.444416,    1.156766
   0.448664,    1.172428
   0.452912,    1.187594
   0.457160,    1.200472
   0.461408,    1.215577
   0.465655,    1.228804
   0.469903,    1.241772
   0.474151,    1.252219
   0.478399,    1.264121
   0.482647,    1.273459
   0.486895,    1.282706
   0.491143,    1.290411
   0.495391,    1.296768
   0.499639,    1.303152
   0.503887,    1.306748
   0.508134,    1.310449
   0.512382,    1.312863
   0.516630,    1.313376
   0.520878,    1.313970
   0.525126,    1.313375
   0.529374,    1.310912
   0.533622,    1.308481
   0.537870,    1.305178
   0.542118,    1.300053
   0.546366,    1.295109
   0.550613,    1.290209
   0.554861,    1.282686
   0.559109,    1.275108
   0.563357,    1.268315
   0.567605,    1.260696
   0.571853,    1.251312
   0.576101,    1.241922
   0.580349,    1.232980
   0.584597,    1.223108
   0.588845,    1.211590
   0.593092,    1.200047
   0.597340,    1.188048
   0.601588,    1.175952
   0.605836,    1.161393
   0.610084,    1.146791
   0.614332,    1.131651
   0.618580,    1.116459
   0.622828,    1.100645
   0.627076,    1.082950
   0.631324,    1.065185
   0.635571,    1.047362
   0.639819,    1.029480
   0.644067,    1.011540
   0.648315,    0.991518
   0.652563,    0.971276
   0.656811,    0.950961
   0.661059,    0.930574
   0.665307,    0.910372
   0.669555,    0.890068
   0.673803,    0.867476
   0.678050,    0.844802
   0.682298,    0.822311
   0.686546,    0.799733
   0.690794,    0.777066
   0.695042,    0.754305
   0.699290,    0.730556
   0.703538,    0.705282
   0.707786,    0.679906
   0.712034,    0.654410
   0.716282,    0.628351
   0.720529,    0.602190
   0.724777,    0.575928
   0.729025,    0.549548
   0.733273,    0.521238
   0.737521,    0.492259
   0.741769,    0.463167
   0.746017,    0.433964
   0.750265,    0.404673
   0.754513,    0.375269
   0.758761,    0.345752
   0.763008,    0.316147
   0.767256,    0.286770
   0.771504,    0.255408
   0.775752,    0.223840
   0.780000,    0.192176
