Speed(CAS), Altitude
  80.491620,    0.000000
  80.491621,  100.000000
  80.491621,  200.000000
  80.491621,  300.000000
  80.491621,  400.000000
  80.491621,  500.000000
  80.491621,  600.000000
  80.491621,  700.000000
  80.491621,  800.000000
  80.491621,  900.000000
  80.491621, 1000.000000
  80.491621, 1100.000000
  80.491621, 1200.000000
  80.491621, 1300.000000
  80.491621, 1400.000000
  80.491621, 1500.000000
  80.491621, 1600.000000
  80.491621, 1700.000000
  80.491621, 1800.000000
  80.491621, 1900.000000
  80.491621, 2000.000000
  80.491621, 2100.000000
  80.491621, 2200.000000
  80.491621, 2300.000000
  80.491621, 2400.000000
  80.491621, 2500.000000
  80.491621, 2600.000000
  80.491621, 2700.000000
  80.491621, 2800.000000
  80.491621, 2900.000000
  80.491621, 3000.000000
  80.491621, 3100.000000
  80.491621, 3200.000000
  80.491621, 3300.000000
  80.491621, 3400.000000
  80.491621, 3500.000000
  80.491621, 3600.000000
  80.491621, 3700.000000
  80.491621, 3800.000000
  80.491621, 3900.000000
  80.491621, 4000.000000
  80.491621, 4100.000000
  80.491621, 4200.000000
  80.491621, 4300.000000
  80.491621, 4400.000000
  80.491621, 4500.000000
  80.491621, 4600.000000
  80.491621, 4700.000000
  80.491621, 4800.000000
  80.491621, 4900.000000
  80.491621, 5000.000000
  80.491621, 5100.000000
  80.491621, 5200.000000
  80.491621, 5300.000000
  80.491621, 5400.000000
  80.491621, 5500.000000
  80.491621, 5600.000000
  80.491621, 5700.000000
  80.491621, 5800.000000
  80.491621, 5900.000000
  80.491621, 6000.000000
  80.491621, 6100.000000
  80.491621, 6200.000000
  80.491621, 6300.000000
  80.491621, 6400.000000
  80.491621, 6500.000000
  80.491621, 6600.000000
  80.491621, 6700.000000
  80.491621, 6800.000000
  80.491621, 6900.000000
  80.491621, 7000.000000
  80.491621, 7100.000000
  80.491621, 7200.000000
  80.491621, 7300.000000
  80.491621, 7400.000000
  80.491621, 7500.000000
  80.491621, 7600.000000
  80.491621, 7700.000000
  80.491621, 7800.000000
  80.491621, 7900.000000
  80.491621, 8000.000000
  80.491621, 8100.000000
  80.491621, 8200.000000
  80.491621, 8300.000000
  80.491621, 8400.000000
  80.491621, 8500.000000
  80.943045, 8600.000000
  81.271706, 8700.000000
  81.701974, 8800.000000
  82.121070, 8900.000000
  82.636306, 9000.000000
  83.031901, 9100.000000
  83.625486, 9200.000000
  84.099622, 9300.000000
  84.661966, 9400.000000
  85.208170, 9500.000000
  85.837344, 9600.000000
  86.447905, 9700.000000
  87.039986, 9800.000000
  87.708681, 9900.000000
  88.450126, 10000.000000
  89.168192, 10100.000000
  89.954033, 10200.000000
  90.714207, 10300.000000
  91.537268, 10400.000000
  92.419500, 10500.000000
  93.271456, 10600.000000
  94.262325, 10700.000000
  95.301439, 10800.000000
  96.467157, 10900.000000
  97.671485, 11000.000000
  99.149418, 11100.000000
 100.730650, 11200.000000
 102.715979, 11300.000000
 104.932571, 11400.000000
 107.738835, 11500.000000
 112.640869, 11600.000000
 121.721750, 11600.000000
 127.764793, 11500.000000
 131.416572, 11400.000000
 134.245344, 11300.000000
 136.754557, 11200.000000
 139.085041, 11100.000000
 141.306724, 11000.000000
 143.164877, 10900.000000
 145.055771, 10800.000000
 146.726173, 10700.000000
 148.336248, 10600.000000
 149.969339, 10500.000000
 151.625585, 10400.000000
 153.125786, 10300.000000
 154.553189, 10200.000000
 156.088550, 10100.000000
 157.548670, 10000.000000
 158.929660, 9900.000000
 160.227590, 9800.000000
 161.633782, 9700.000000
 162.954347, 9600.000000
 164.185280, 9500.000000
 165.525970, 9400.000000
 166.774386, 9300.000000
 167.926445, 9200.000000
 169.083874, 9100.000000
 170.032215, 9000.000000
 170.980363, 8900.000000
 171.818257, 8800.000000
 172.764523, 8700.000000
 173.710504, 8600.000000
 174.656170, 8500.000000
 175.601492, 8400.000000
 176.429300, 8300.000000
 177.372405, 8200.000000
 178.195042, 8100.000000
 179.135785, 8000.000000
 180.076024, 7900.000000
 180.891318, 7800.000000
 181.828984, 7700.000000
 182.638685, 7600.000000
 183.444780, 7500.000000
 184.116874, 7400.000000
 184.914108, 7300.000000
 185.707581, 7200.000000
 186.362373, 7100.000000
 187.146648, 7000.000000
 187.927003, 6900.000000
 188.703385, 6800.000000
 189.475745, 6700.000000
 190.244030, 6600.000000
 191.008189, 6500.000000
 191.768171, 6400.000000
 192.523924, 6300.000000
 193.275396, 6200.000000
 194.022535, 6100.000000
 194.765289, 6000.000000
 195.657160, 5900.000000
 196.392588, 5800.000000
 197.123480, 5700.000000
 197.849785, 5600.000000
 198.731447, 5500.000000
 199.450045, 5400.000000
 200.163902, 5300.000000
 201.037871, 5200.000000
 201.743736, 5100.000000
 202.612919, 5000.000000
 203.310605, 4900.000000
 204.003297, 4800.000000
 204.864162, 4700.000000
 205.548386, 4600.000000
 206.404056, 4500.000000
 207.079624, 4400.000000
 207.929937, 4300.000000
 208.596658, 4200.000000
 209.441452, 4100.000000
 210.284288, 4000.000000
 210.938245, 3900.000000
 211.775323, 3800.000000
 212.610333, 3700.000000
 213.443241, 3600.000000
 214.274012, 3500.000000
 214.906957, 3400.000000
 215.731577, 3300.000000
 216.553949, 3200.000000
 217.374040, 3100.000000
 218.191812, 3000.000000
 218.802631, 2900.000000
 219.407440, 2800.000000
 220.214415, 2700.000000
 220.808862, 2600.000000
 221.609024, 2500.000000
 222.192909, 2400.000000
 222.986088, 2300.000000
 223.559211, 2200.000000
 224.345235, 2100.000000
 224.907394, 2000.000000
 225.686090, 1900.000000
 226.461999, 1800.000000
 227.008278, 1700.000000
 227.776605, 1600.000000
 228.542028, 1500.000000
 229.304511, 1400.000000
 230.064017, 1300.000000
 230.820509, 1200.000000
 231.573951, 1100.000000
 232.324304, 1000.000000
 233.071533,  900.000000
 233.815601,  800.000000
 234.556469,  700.000000
