V/VsTO, Thrust - Yawing Moment
   0.325231, 16023.506404
   0.328463, 16343.558427
   0.331695, 16666.775266
   0.334927, 16993.156921
   0.338159, 17322.703391
   0.341391, 17655.414678
   0.344623, 17991.290780
   0.347855, 18330.331698
   0.351087, 18672.537433
   0.354319, 19017.907983
   0.357551, 19366.443349
   0.360783, 19718.143530
   0.364015, 20073.008528
   0.367247, 20431.038342
   0.370479, 20792.232971
   0.373711, 21156.592417
   0.376943, 21524.116678
   0.380175, 21894.805756
   0.383407, 22268.659649
   0.386639, 22645.678358
   0.389871, 23025.861883
   0.393103, 23409.210224
   0.396335, 23795.723380
   0.399567, 24185.401353
   0.402799, 24578.244142
   0.406031, 24974.251746
   0.409263, 25373.424166
   0.412495, 25775.761403
   0.415727, 26181.263455
   0.418959, 26589.930323
   0.422191, 27001.762007
   0.425423, 27416.758507
   0.428655, 27834.919822
   0.431887, 28256.245954
   0.435119, 28680.736902
   0.438351, 29108.392665
   0.441583, 29539.213244
   0.444815, 29973.198640
   0.448047, 30410.348851
   0.451279, 30850.663878
   0.454511, 31294.143721
   0.457743, 31740.788380
   0.460975, 32190.597854
   0.464207, 32643.572145
   0.467439, 33099.711251
   0.470671, 33559.015174
   0.473903, 34021.483912
   0.477135, 34487.117466
   0.480367, 34955.915837
   0.483599, 35427.879023
   0.486831, 35903.007025
   0.490063, 36381.299842
   0.493295, 36862.757476
   0.496527, 37347.379926
   0.499759, 37835.167191
   0.502991, 38326.119273
   0.506223, 38820.236170
   0.509455, 39317.517883
   0.512687, 39817.964412
   0.515919, 40321.575757
   0.519151, 40828.351918
   0.522383, 41338.292895
   0.525615, 41851.398688
   0.528847, 42367.669296
   0.532079, 42887.104721
   0.535311, 43409.704961
   0.538543, 43935.470017
   0.541775, 44464.399890
   0.545007, 44996.494578
   0.548239, 45531.754082
   0.551471, 46070.178402
   0.554703, 46611.767537
   0.557935, 47156.521489
   0.561167, 47704.440257
   0.564399, 48255.523840
   0.567631, 48809.772240
   0.570863, 49367.185455
   0.574095, 49927.763486
   0.577327, 50491.506333
   0.580559, 51058.413996
